,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,3.4,3.6,3.8,3.8,3.9,4.4,4.37,4.58,4.06,4.36,4.25,4.55,3.95,4.06,4.31,4.66,5.06,5.09,4.59,4.69,4.54,4.45,4.44,3.79,:
Bulgaria,0,0,0,0,0,0,0.06,0.07,0.05,0.04,0,0,0,0.1,0.12,0.05,0.1,0.07,0.13,0.09,0.15,0.07,0.1,0.04,0
Czechia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.47,0.33,0.63,0.63,0.45,:
Denmark,0,0,0,0,0,0,0,:,:,0.12,0.11,0.15,0.04,0.05,0.04,0.05,0.05,0.05,0.26,0.37,0.27,0.28,0.22,0.43,:
Germany,3.8,3.5,3.3,3.4,3.4,3.5,3.34,3.58,3.53,3.55,3.15,3.38,3.42,3.03,3.1,3.3,3.62,3.85,3.48,3.46,3.97,4.32,3.26,3.09,:
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,0.02,0.02,0.04,0.04,0.04,0.07,0.07,0.07,0.07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.28,0.23,0.23,0.23,0.25,0.25,0.24,:
Greece,3.61,3.44,3.4,3.3,3.4,3.3,3.8,4.1,4.1,3.5,3.76,3.98,3.33,3.41,3.9,3.62,6.77,9.97,7.57,6.77,6.92,11.5,7.89,6.99,:
Spain,3.3,2.7,3.1,2.9,2.8,3.1,3.37,3.23,:,:,3.05,3.65,3.29,2.91,3.32,3.72,5.11,4.35,4.5,4.3,4.86,5.11,5.46,4.85,:
France,6.1,6.2,5.8,5.8,5.5,5.6,5.6,6.5,6.4,:,5.46,4.36,5.76,5.35,5.84,5.86,5.57,5.31,6.06,5.89,4.76,6.09,5.92,4.4,:
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,:
Italy,7,7.1,6.7,6.8,7.1,7.4,7,6.6,7.2,:,6.41,6.6,4.65,6.66,6.57,6.46,6.5,5.97,6.59,6.29,6.14,6.08,5.57,5.72,:
Cyprus,0,0,0,0,0.12,0.12,0.12,0.11,0.1,0.1,0.09,0.08,0.08,0.11,0.09,0.06,0.09,0.06,0.06,0.08,0.09,0.07,0.07,0.08,:
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,:,:,:,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.01,0.02,0.04,0.15,0.1,0.04,0.04,0.02,:
Luxembourg,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:
