,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,2115.5,1900.5,2105.2,2264.8,:,:,1898.18,1568.2,1967.56,2084.66,:,:,:,:,:,1990.51,2057.89,2152.3,2088.57,2269.84,2231.1,2545.34,2238.35,2157.35,:
Bulgaria,0,:,:,:,:,483.3,786.63,495.61,515.47,510.26,509.73,461.3,386.6,450.52,393.85,438.79,669.36,561.42,579.42,555.61,459.12,494.46,456.95,474.81,:
Czechia,494.5,431.77,228.52,212.02,252.94,198.23,187.33,185,186.51,179.81,151.41,209.57,171.24,179.16,225.09,186.86,231.33,244.52,201.22,228.87,254.56,277.14,248.07,286.07,:
Denmark,216.6,221.4,220.9,241.5,250.8,249.6,251.2,:,0,:,275.06,300.33,278.02,299.48,315.11,295.61,323.47,337.76,285.36,287.91,282.75,268.98,250.58,244.03,:
Germany,3116.4,:,:,:,:,:,3339.45,3545.2,3627.55,3820.56,3447.61,3686.03,3923.64,3505.89,3871.41,3564.32,3815.88,4087.71,3591.46,4048.46,4040.16,4389.21,3900.87,4066.61,:
Estonia,56,39.5,23.2,45.8,30.5,37.1,34.7,44.3,40,45.6,49.2,58.8,43.9,53.4,41.5,57.2,41.46,36.91,41.07,60,54.17,45.92,39.68,38.32,:
Ireland,130.86,132.08,116.68,128.65,126.15,149.58,144.99,139.87,132.39,126.88,122.24,140.91,114.79,131.15,134.05,132.22,146.97,147.39,144.11,156.93,158.7,169.01,163.4,163.71,:
Greece,4194.91,4047.37,4068.74,3956.09,4067.5,3816.57,3661.57,3565.31,3452.43,3706.14,3334.51,3414.21,3173.39,3452.77,3226,3154.2,3027.21,2853.38,2728.05,2275.68,2535.13,2543.55,2212.89,2360.95,:
Spain,12817.5,12885.8,13326.8,13199.1,13757.7,13902.4,12742.03,12769.07,9127.4,10205.2,:,:,:,:,:,14520.6,15381.2,15400.38,14878.64,15790.87,15099.81,16287.59,14196.96,13848.41,:
France,6421,6446.7,6570.8,6316.8,6516.3,6134.1,5847.7,6937.1,5807.4,:,6940.19,6152.18,6265.06,5364.44,5435.03,5354.32,5504.65,5606.67,5708,5612.31,6110.81,6502.39,6003.23,5820.62,:
Croatia,107.03,119.32,129.31,110.81,124.62,173.19,184.39,187.59,202.93,233.73,155.83,156.85,134.69,171.41,152.66,191.62,194.64,181.98,187.56,168.7,202.81,170.58,163.4,163.82,:
Italy,16376.6,13531.3,12672.3,13738.5,15150,14566.5,13697.3,13711,13449.5,11724.7,14126.72,13396.5,:,12228.66,:,13263.12,13445.2,12879.87,12767.46,12903.37,13307.52,13584.17,12449.49,12938.55,:
Cyprus,133.9,141.2,101.56,94.34,142.02,145.6,141.86,134.57,114.72,110.62,110.92,108.34,103.89,97.89,107.05,102.57,97.53,85.41,84.87,80,78.25,80.42,78.55,80.27,:
Latvia,107.8,162.8,150.6,220.1,171.3,175.9,176.6,143.8,144.6,183.2,81.7,92.7,74.7,69.8,85.7,76.8,78.4,62.2,59.5,78.03,86.1,65.9,68.44,67.01,:
Lithuania,330.81,324.37,292.03,501.95,339.05,340.78,216.68,269.97,293.23,303.13,177.4,295.6,285.4,232.3,254,197.3,216.72,178.01,198.04,220.47,212.39,231.07,249.21,228.51,:
Luxembourg,2,1.5,1.7,1.5,1.7,1.6,1,1.07,1.09,1.21,1.3,1.27,1.5,1.75,1.91,1.76,1.85,2.06,2.86,3.9,4.1,4.49,5.9,8.33,:
Hungary,1511.8,1870.2,1858.3,1948.5,2040.2,1553.8,1786.4,1764.47,1824.78,1620.94,1148.21,:,:,:,1518.62,1606.41,1631.77,1661.74,1525.41,1498.05,1430.3,1403.68,1237.39,1433.53,:
Malta,61.1,58.1,53,55.2,61.3,59.15,66.53,63.44,65.15,58.89,63.31,63.44,55.18,60.61,62.55,58.57,58.01,56.08,55.44,50.92,48.73,46.59,45.63,47.03,0
Netherlands,3999.6,3926.6,4078.2,4179,4692.3,4436,4250.3,4507.4,4766.8,4948,4784,:,4730,4900,4972,4980.29,4890.5,5405.18,4661.25,5403.15,5344.59,5683.06,4869.13,4861.08,:
Austria,518.5,551.6,569.6,518.4,570.7,527,542.3,562.97,593.63,611.75,606,717.93,625.58,609.93,703.59,573.61,625.59,609.41,573.49,625.03,658.46,689.28,691.27,666.09,:
Poland,5751.8,5475.1,4143.6,4584.4,:,:,:,5195.78,4661.48,5046.95,4455.2,4480.1,:,:,5853,5038.4,5841.87,5923.02,5489.91,5221.4,5347.2,5448.3,5521.1,5349.9,:
Portugal,:,:,:,:,:,:,:,:,:,:,:,1991.18,2139.65,1989.93,2299.02,2224.36,2534.15,2586.51,2122.22,2356.89,2515.66,3034.33,2503.92,2784.72,:
Romania,1612.91,1980.96,2078.72,2674.08,3117.32,2696.12,3034.04,2168.02,2685.57,2754.23,2507.32,2906.93,2494.2,2735.92,2666.39,2512.81,2299.83,2498.25,2641.04,2406.14,2326.21,2341.8,1450.87,1349.19,:
Slovenia,110.48,86.56,99.25,65.52,83.8,89.78,80.88,66.98,80.07,85.92,:,:,:,:,:,97.53,107.75,98.04,102.58,122.06,137.26,116.98,92.96,76.41,:
Slovakia,:,155.7,170.6,176.6,194.5,145.6,140.55,100.38,118.5,100.75,82.89,110.32,91.47,87.35,109.3,94.36,116.65,96.73,106.39,127.1,124.43,150.29,134.8,145.71,:
Finland,253.9,246.7,251.3,243.1,235.3,377.2,241.08,254.5,241.27,263.6,248.62,255.3,234.19,263.91,272.15,275.37,284.95,279.37,280.68,310.84,311.01,299.37,304.27,277.06,:
Sweden,285.84,279.46,285.65,290.74,314.8,310.13,329.52,309.62,309.1,356.29,321.45,352.2,392.74,376.72,393.75,397.64,387.67,357.33,322.73,361,410.32,423.47,399.53,383.68,:
