,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,0,0.1,0.1,0.1,0.1,0.1,0.08,0.08,0.08,0.07,:,:,:,:,0.09,0.09,0.07,0.07,0.07,0.07,0.08,0.08,0.08,0.08,:
Bulgaria,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0.05,0,0.09,0.06,0.06,0.07,0
Czechia,5.5,5.5,1.55,1.55,1.68,1.69,1.66,1.43,1.4,1.35,1.2,1.2,1.2,1.14,1.07,1.02,0.9,0.86,0.85,0.86,0.72,0.72,0.65,0.57,:
Denmark,1.5,1.9,1.9,2.5,2.6,1.9,1.9,:,:,:,2.23,2.23,:,:,:,1.2,0.69,0.62,0.59,0.51,0.69,0.51,0.4,0.36,:
Germany,:,:,:,:,:,2.1,2.1,2.1,2.1,2.1,2.14,2.13,2.29,2.39,2.46,2.4,2.33,2.34,2.25,2.14,2.12,2.13,2.16,2.17,:
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.32,0.29,0.21,0.29,0.34,0.34,0.39,:
Ireland,0,0.18,0.17,0.17,0.1,0.1,0.1,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.04,0.04,0.04,0.04,0.04,0.03,0.02,0.02,0.02,0.02,:
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.1,0.13,0.14,0.18,0.17,0.17,0.16,0.15,0.17,:
Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,:
France,3.09,3.05,3.11,3.35,3.16,3.22,2.91,2.88,2.79,2.54,2.99,2.8,2.81,2.76,2.78,2.73,2.73,2.7,2.69,2.72,2.4,2.53,2.6,2.8,:
Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0
Italy,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,:,:,:,:,:,:,0.11,0.15,0.03,0.04,0.19,0.2,0.2,0.19,:,:
