,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,0,0,0,0,0,0,15.68,8.65,9.39,16.29,0,0,4.3,4,1.97,4.52,7.03,11.84,7.35,5.15,3.43,2.27,1.24,2.38,:
Czechia,25.54,24.58,12.26,7.9,4.81,6.11,2.93,6.37,4.37,3.33,6.72,5.32,4.19,7.81,12.86,14.04,16.83,17.33,11.33,12.28,10.53,14.69,17.29,17.12,:
Denmark,:,0,0,2.2,2.2,2.2,2.2,:,:,:,1.94,2.57,0.9,0.41,0.3,0.5,0.29,0.29,0.19,0.17,0.05,0.06,0.04,0.02,:
Germany,148.8,153.8,181.8,164.3,136.9,143.9,149.04,172.67,162.97,176.36,184.59,185.64,186.68,165.59,197.88,190.1,207.08,192.48,200.21,183.09,149.08,171.06,168.52,193.72,:
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,3.4,1.55,2.2,2.3,2.2,2.3,0.2,0.1,0.1,10.5,13.55,14.55,12.32,13.13,18.34,18.4,18.53,21.58,22.1,20.92,21.41,21.48,22.49,23.51,:
Spain,0,0,0,0,0,0,0,0,0,0,0,0.98,0.78,0.47,0.51,0.55,0.46,0.39,0.04,0.03,0.01,0.05,0.06,0,:
France,5.1,5,5.5,5.6,4.5,1.7,1.7,2.2,1.7,:,2.2,1.32,1.45,1.26,1.4,1.4,1.42,1.42,0.88,0.82,:,:,:,:,:
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:
Italy,4.9,5.3,5.3,4.8,4.9,4.9,4.9,4.9,4.7,:,4.25,4.39,4.06,4.01,2.34,2.67,3.45,3.03,3.08,2.48,2.32,2.12,2.01,1.89,:
Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,:,:,:,:,:,0,0.03,0.02,0.02,0.03,0.02,0.03,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,:
Hungary,:,:,:,:,:,:,:,:,0,15.36,22.91,21.22,19.99,15.54,14.02,16.72,14.31,14.44,12.05,14.07,7.46,7.86,6.88,7.02,:
Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.16,0.07,0,0.05,0.13,0.07,0
Austria,15.1,16.2,14.6,16.3,13.9,12.9,11.9,13.84,12.43,15.09,12.01,12.04,11.67,9.22,10.87,11.67,11.87,10.79,8.49,10.16,10.48,9.83,8.79,8.15,:
Poland,:,:,:,:,:,:,77,83.39,81.35,76.04,71.57,95.4,84.5,64.5,77.9,67.7,80.59,92.73,92.67,79.4,67.2,39.8,19,17.4,:
Portugal,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0.06,0,0,0,0,0,0,:
Romania,0,0,0,0,0,3.83,13.59,6.66,9.47,6.09,22.76,25.76,21.96,20.44,28.74,27.89,32.78,36.41,35.51,27.88,28.18,24.67,19.92,21.36,:
Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0.91,1.09,0.95,1.06,0.85,1.06,0.8,0.69,0.52,:
Slovakia,0,0,0,0,0,0,4.81,2.3,1.54,1.53,0,0,0,0.53,0.66,0.88,1.15,0.87,0.46,0.77,0.16,0,0.07,0.06,:
Finland,11.2,13.6,14.5,13.6,0.7,12,14.23,11.72,8.6,9.91,10.78,10.56,8.2,10.83,9.74,8.11,10.31,7.99,9.87,7.82,5.85,6.94,7.04,7.75,:
Sweden,15.3,12.3,13.02,9.15,10.76,11.5,9.42,6.97,7.25,7.88,7.92,8.68,8.04,10.57,9.97,9.08,9.58,7.5,5.95,6.03,7.61,9.11,7.99,7.36,:
Iceland,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0,0,:,0,0
Norway,:,:,:,:,2.4,2.5,2.9,1.9,:,:,:,:,:,:,:,:,0,0,0,0,0,:,0,0,0
Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,:,:
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:,:,:,:
Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
