,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,2.56,2.83,2.13,2.16,2.28,2.78,2.72,2.61,2.84,2.98,2.75,4,3.6,3.8,3.73,3.86,4.06,3.95,4.61,4.63,3.94,3.23,0.58,0.08,:
Bulgaria,8.9,7.7,8,19.6,6.4,13.4,6.4,9.3,7.4,10.4,0,0,0,0,0,3.26,3.08,2.68,4.05,1.7,2.55,1.1,1.42,1,:
Czechia,78.23,71.9,50.04,54.2,62.4,60.4,56.1,42.3,38.1,36.5,43.21,20.09,21.2,17.87,13.99,13.08,15.39,12.37,13.67,14.71,16.19,15.23,11.73,4.22,4.42
Denmark,427.8,372,395.1,300.6,255.1,197.8,179.7,186.6,168.4,173.5,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0
Germany,0,:,:,:,:,:,:,:,:,:,:,:,57.7,55.5,55.2,13.1,12.3,10.1,14.3,14.9,20.6,20.3,19.7,23.9,:
Estonia,7.1,8.9,5.3,3.5,0.5,1,0.9,0.9,0.2,0.3,1,0.4,0.6,1.7,1.7,0.5,1.54,2.47,1.95,1.94,0.55,1.9,3.12,3.31,:
Ireland,24.4,24.4,20.8,29.43,21.22,19.65,14.66,16.97,3.67,3.75,4.05,2.91,2.36,3.93,3.46,3.6,3.69,3.12,3.63,3.02,3.02,1.23,1.94,2.56,:
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,403,347.4,300.1,299.9,306,306,275.4,279.5,254.9,240.1,:,111.36,103.73,:,:,129.52,120.75,117.68,117.39,127.88,135.99,168.21,177.37,177.37,177.37
France,306.6,313.4,306.3,327.3,273.5,281.3,483.8,:,243,245.5,230.7,:,:,:,:,229.08,241.13,261.74,275.81,288.61,453.25,478.63,419.45,436.86,:
Croatia,3.79,4.11,3.93,3.81,2.96,1.97,2.7,2.61,2.31,4.06,5.29,4.35,5.67,9.9,8.12,7.44,8.69,2.87,2.94,2.13,3.56,2.38,3.52,3.06,:
Italy,733.6,706,682.5,656.9,640.8,659.4,:,:,620.7,212.3,:,:,:,:,:,:,0,0,0,0,4.35,3.49,3.33,1.26,:
Cyprus,:,:,:,19.9,4.27,5.06,4.89,7.18,5.76,5.41,5.48,4.55,4.69,4.98,5.97,7.56,6.72,8.35,5.79,4.4,0.53,0.62,0.76,0.55,0.55
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:,:,0,:,0,0,0,:,:,:,:
Lithuania,30.8,:,:,:,:,:,:,:,:,:,1.1,2.2,2.1,2.3,2.9,1.91,1.67,1.1,1.75,1.16,4.41,3.62,2.06,2.26,:
Luxembourg,7.6,0,0,0,0,0,0,0,0,:,0,:,:,:,:,0,0,:,:,0,0,0,0,0,0
Hungary,19.5,14.7,16.9,17.8,20.3,17.2,11.3,12.7,15.4,14.4,:,:,:,:,30.11,29.42,37.89,47.51,36.31,40.55,42.98,45.83,38.66,41.66,:
Malta,4.5,4.5,4.5,5.2,4.2,4.6,4.6,4.7,4.7,4.7,5.55,5.55,5.55,5.29,5.29,5.29,5.44,5.44,5.29,5.44,5.24,5.25,5.25,5.25,:
Netherlands,0,1.6,1.2,1.2,2.1,2,0,0,0,0,0,0,0,0,0,:,0,0,0.21,0.19,0,0,0.2,0,0
Austria,4.1,6.1,7,7.6,8.1,9.2,10.3,12.8,14.7,15.6,15.21,15.76,16.58,15.46,16.4,17.11,17.19,16.67,19.61,21.8,23.76,21.29,20.56,23.01,22.21
Poland,67.6,51.8,15.6,18.8,15.7,8.5,12.2,23.8,26.1,22.4,22.3,:,:,:,:,5.7,12.9,9.45,12.99,8.64,8.55,19.53,35.34,51.43,:
Portugal,:,:,:,:,:,:,:,:,:,:,:,186.4,185.22,188.7,183.25,201,205.21,198.5,207.94,207.86,213.4,210.03,181.51,181.51,172.12
Romania,351.03,307.94,391.27,434.78,143.64,210.43,216.75,163.21,192.75,190.56,182.17,177.07,173.73,150.22,150.78,145.05,143.95,135.39,147.27,147.9,150.14,128.4,123.53,126.04,123.19
Slovenia,1.24,1.17,1.45,1.33,2.29,2.36,1.66,2.18,0.99,1.13,0.98,0.92,1.06,:,:,0.66,0.82,0.77,0.78,0.69,0.83,1.02,0.78,0.56,:
