,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,8.4,8.2,8.3,9,8.6,9.8,9.62,9.42,9.69,8.69,8.08,8.18,8.88,9.31,8.9,8.8,9,9.53,9.22,9.34,9.29,8.9,7.63,6.66,:
Bulgaria,0,0,0,0,0,0,0.56,0.68,1.15,1.69,0,0,0,0.3,0.34,0.36,0.71,0.22,0.19,0.23,0.22,0.43,0.18,0.08,0
Czechia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,4.4,4.3,4.4,4.5,4.4,4.1,4.43,4.3,4.78,4.29,3.93,3.93,4.69,5.2,4.56,4.6,4.61,5.09,4.97,4.06,3.94,4.78,4.53,4.45,:
Estonia,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,0,0,0,0,0,0,0,0,0,0
Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0,0
Greece,8.53,7.98,8.2,8.5,8.2,8.1,7.8,7.3,7.21,7,5.78,5,6.21,6.19,6.32,5.5,6.01,5.57,4.97,4.06,3.94,4.43,3.12,3.98,:
Spain,20.1,19.3,19.9,17.3,17.9,16,16.37,14.92,14.2,11.7,8.86,8.94,9.69,10.04,10.17,9.45,9.45,8.51,7.89,7.54,7.57,7.98,7.27,6.48,:
France,31.9,32.3,32.9,33.4,31.7,30.6,30,27.7,31.8,:,28,27.82,26.72,26.45,28.53,25.77,27.46,31.9,31.56,27.82,29.72,33.6,31.49,26,:
Croatia,0.19,0.24,0.23,0.23,0.22,0.15,0.2,0.78,0.46,0.47,0.32,0.4,0.29,0.33,0.19,0.37,0.62,0.36,0.45,0.42,0.58,0.47,0.27,0.43,:
Italy,23.4,23.2,23.2,23.7,23.6,23.1,22,22.1,20.7,19.1,20.55,19.41,16.54,18.71,17.26,17.06,18.69,18.62,18.37,18.25,17.92,18.38,15.75,16.71,:
Cyprus,0,0,0,0,0.26,0.24,0.12,0.2,0.13,0.09,0.1,0.15,0.18,0.15,0.13,0.03,0.03,0.05,0.06,0.05,0.05,0.06,0.05,0.05,:
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,:,:,:,0.44,0.2,0.34,0.27,0.38,0.37,0.36,0.26,0.26,0.22,0.23,0.2,0.16,0.2,0.23,0.19,0.15,0.2,0.26,0.18,0.13,:
Luxembourg,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:
Hungary,2.9,3.3,2.9,3.5,2.5,2.4,2.5,2.7,3.17,2.85,2.2,1.92,1.93,1.51,1.65,2.1,2.09,1.76,1.62,1.46,1.41,1.13,1,1.45,:
Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,5.2,5.5,6.2,6.8,7.3,7.1,7.44,7.33,7,5.6,5.08,5.49,4.67,4.19,3.79,3.61,3.08,3.33,3.49,4,3.97,4.65,4.02,5.63,:
Austria,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.59,0.57,0.55,1.27,1.12,1.02,0.89,0.86,1.01,1.15,1.3,1.14,1.11,1.07,1.06,1.05,1.11,:
Poland,:,:,:,:,6,7.3,7.3,6.25,6.4,6.81,7.73,7.4,7.1,5.1,6.2,6.4,6.94,6.59,6.42,6.2,5.7,5.6,7.1,6.3,:
Portugal,:,:,:,:,:,:,:,:,:,:,:,0.65,0.63,0.56,0.83,0.57,0.51,0.69,0.74,0.72,0.62,0.83,1.03,0.57,:
Romania,6.76,5.99,6.24,6.62,4.1,6.6,8.6,6.37,6.69,6.36,6.21,5.92,5.76,5.5,5.36,5.44,5.03,4.93,4.97,5.38,4.63,4.61,3.03,3.09,:
Slovenia,0.22,0.32,0.26,0.35,0.49,0.49,0.62,0.49,0.67,0.66,0.36,0.56,0.63,0.64,0.69,0.51,0.53,0.52,0.5,0.36,0.41,0.34,0.37,0.28,:
