,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,0,0,0,0,0,0,0.02,0.02,0.1,0,0,0,0,0.01,0.04,0,0,0,0,0,0,0,0,0,0
Czechia,5.5,5.5,1.55,1.55,1.68,1.69,1.66,1.43,1.4,1.35,1.2,1.2,1.2,1.14,1.07,1.02,0.9,0.86,0.85,0.86,0.72,0.72,0.65,0.31,:
Denmark,1.5,1.9,1.9,2.1,2.1,1.6,1.6,:,:,:,1.9,1.92,1.88,1.69,1.53,1.08,0.49,0.4,0.34,0.29,0.49,0.36,0.27,0.25,:
Germany,:,:,:,:,:,:,:,:,:,:,:,:,1.6,1.71,1.77,1.63,1.54,1.48,1.39,1.16,1.17,1.14,1.16,1.21,:
Estonia,0,0,0,0,0.3,0.3,0.2,0.3,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.17,0.28,0.27,0.18,0.26,0.31,0.33,0.37,:
Ireland,0,0.18,0.17,0.17,0.1,0.1,0.1,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.04,0.04,0.04,0.04,0.04,0.03,0.02,0.02,0.02,0.02,:
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.1,0.13,0.14,0.18,0.17,0.17,0.16,0.15,0.17,:
Spain,:,:,:,:,:,:,:,:,:,:,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,:
France,2.63,2.59,2.68,2.92,2.82,2.87,2.57,2.56,2.51,2.26,2.66,2.47,2.48,2.42,2.49,2.44,2.45,2.42,2.4,2.44,2.12,2.24,2.29,2.49,:
Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0
Italy,0,0,0,0,:,:,:,:,:,:,0.1,:,0.15,0.05,0.22,0.09,0.03,0.03,0.04,0.04,0.05,0.05,0.04,:,:
Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,0.6,0.5,0.6,0.6,1.1,0.6,0.9,0.5,0.8,0.7,:,0.7,0.6,0.7,0.4,0.5,0.4,0.5,0.6,0.72,1.1,1.3,1.64,1.5,:
Lithuania,:,:,:,4.11,4,4.61,4.43,4.04,4.35,4.1,3.85,3.6,3.42,3.68,3.64,3.44,3.41,3.96,3.92,3.85,3.89,3.65,3.54,3.63,:
Luxembourg,:,:,:,:,:,:,0,0,0,0,0,:,:,:,:,0,0,0,0,0,0,0,0,0,:
Hungary,:,:,1.2,1.5,2,1.9,0.9,1.02,1.11,1.06,1.09,0.96,0.7,0.52,0.57,0.48,0.51,0.5,0.51,0.51,0.55,0.54,0.42,0.38,:
Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0.5,0.53,0.56,0.53,0.57,0.51,0,0,0,0.35,0.28,0.23,0.22,0.21,0.19,0.19,0.2,0.21,:
Austria,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.21,0.16,0.15,0.15,0.15,0.15,0.15,0.16,0.16,0.16,0.16,0.22,0.21,0.2,0.19,0.19,0.19,:
Poland,23.4,24.5,32,29.8,30,36.5,33.6,36.12,34.08,33.61,34.8,30.4,34.3,36.5,36.3,36.1,36.45,36.12,35.83,35.6,34.2,35,35.6,35.2,:
Portugal,:,:,:,:,:,:,:,:,:,0,0,0,0,0,:,0,0,0,0,0,0,0,0,0,0
Romania,0,0,0,0,0.08,0.01,0.02,0.01,0.01,0.02,0.05,0.02,0.02,0.05,0.2,0.16,0.14,0.15,0.15,0.03,0.02,0.04,0.04,0.11,0
Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,0,0,0,0,0,0,0.47,0.48,0.47,0.51,0.51,0,0,0.46,0.22,0.26,0.19,0.15,0.2,0.15,0.13,0.09,0.06,0.04,:
Finland,1.8,1.9,2,2.1,2.1,2.1,0.02,1.95,1.89,1.81,1.72,1.65,1.31,1.27,1.19,1.16,1.44,1.53,1.53,1.19,1.68,1.25,1.25,3.79,:
Sweden,0.55,0.53,0.47,0.49,0.47,0.51,0.42,0.4,0.38,0.35,0.33,0.25,0.29,0.26,0.27,0.25,0.24,0.24,0.23,0.22,0.27,0.26,0.26,0.22,:
Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,:,:,:,:,0.3,0.3,0.3,0.3,0.3,:,0.2,0.2,0.2,0.2,0.2,0.28,0.28,0.29,0.29,0.27,0.28,0.28,:,:,:
Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,:,0,0,:,:
United Kingdom,2,2.4,2.3,2.6,3,3,2.6,2.6,:,:,2.3,2,2,2,3,3,2.5,2.55,2.55,2.5,:,:,:,:,:
Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.02,0.02,0.02,0.03,0.04,0.03,:,:
Montenegro,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Macedonia,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:
Albania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,:,0,0,0,:,0,0,0
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,:,:,:
Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,:,:
