,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,0,0,0,0,0,0,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,:
Bulgaria,0,0,0,0,0,0,0.3,0.35,0.26,0.7,0,0,0,0.3,0.31,0.49,0.31,0.48,0.44,0.39,0.37,0.32,0.42,0.36,0
Czechia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,3.05,3.27,3.1,3.1,3.1,3,2.7,2.9,2.9,2.5,2.6,2.5,2.23,2.23,2.3,1.88,1.75,1.7,1.67,1.35,1.5,1.39,0.97,1.54,:
Spain,4.1,3.7,3.7,3.9,3.9,3.7,3.44,3.62,:,:,3.44,3.67,3.89,3.67,3.41,3.84,3.75,3.58,3.62,3.47,3.7,3.59,3.65,3.57,:
France,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,:,0.62,0.72,0.47,0.7,0.71,0.71,0.73,0.73,0.8,0.71,1.49,1.42,1.41,1.41,:
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.04,:
Italy,12.4,12.4,12.2,12.9,12.4,12.2,11.7,13,10.9,9.4,10.74,9.42,8.3,8.43,10.33,10.15,10.03,9.45,9.56,9.55,9.51,9.57,9.6,9.73,:
Cyprus,0,0,0,0,0.06,0.06,0.06,0.05,0.05,0.04,0.02,0.02,0.02,0.03,0.04,0.03,0.04,0.03,0.03,0.02,0.03,0.03,0.03,0.04,:
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,:,:,:,0.1,:,0,0.1,0.14,0.14,0.08,0.04,0.05,0.07,0.04,0.04,0.09,0.05,0.05,0.05,0.04,0.04,0.05,0.03,0.03,0
Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.1,0.1,0.1,0.1,0.1,0.11,0.1,0.1,0.11,0.11,0.1,0.11,0.12,0.13,0.12,0.13,0.12,:
Austria,0,0,0,0,0,0,0,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,:
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,:,0
Portugal,:,:,:,:,:,:,:,:,:,:,:,0.1,0.09,0.09,0.1,0.06,0.1,0.14,0.11,0.08,0.09,0.16,0.09,0.22,:
Romania,4.11,4.32,4.76,5.01,5.75,6.86,7.32,5.63,6.3,5.73,5.8,5.39,4.91,4.73,4.89,4.88,4.56,4.42,4.8,4.81,4.41,4.94,4.14,4.37,:
Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.02,:
Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,:,0,0,0,0.01,0.01,0,0.01,0,0,0,:
Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:,0,0,0,0,0,0,0,:,0,0
Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,0,0,0,0,0,:,0,0,0
Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.32,:,:,:
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:,:,:,:
Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.14,0.15,0.14,0.24,0.17,0.03,0.02,:
Montenegro,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0,0,0
North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Albania,:,:,:,:,:,:,:,:,0.9,1,1,1,1.1,:,1.1,1.15,1.2,1.1,1.2,1.2,1.2,1.28,1.18,1.2,:
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Türkiye,:,33.3,32.9,31.7,31.2,30.8,29,27.5,27,:,:,25,25,25,24,23,23,21,20,19,18,17,17,:,:
Kosovo*,0,0,0,0,0,0,0,0.01,0.01,0,0.01,0,0,0.01,0.02,0,:,:,0,:,:,0,0,:,:
