,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,:,:,:,:,:,:,:,:,:,:,0.07,0.05,0.05,0.04,0.04,0.04,0.06,0.06,0.06,0.07,0.06,0.07,0.09,0.09,:
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.38,0.41,0.48,0.38,0.46,0.37,0.36,0.4,0.43,0.39,0
Czechia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
Denmark,:,:,:,:,:,:,:,:,:,:,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,:
Germany,:,:,:,:,:,:,:,:,:,:,0.22,0.23,0.22,0.21,0.21,0.19,0.2,0.22,0.23,0.23,0.24,0.24,0.22,0.24,:
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0.01,0.01,0.01,:,0.01,0.01,0,:
Ireland,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,:
Greece,0.96,1.26,1.04,1.04,1.04,1.04,1.09,1.09,1.2,1.2,0.82,1.02,0.98,1.07,1.42,1.19,1.22,1.25,1.31,1.26,1.3,1.48,1.41,1.3,:
Spain,:,:,:,:,:,:,:,:,:,:,7.2,7.23,7.79,8.1,8.16,7.44,6.68,6.75,6.89,6.86,7.2,7.12,7.42,7.73,:
France,:,:,:,:,:,:,:,:,:,:,0.48,0.49,0.5,0.49,0.54,0.53,0.51,0.56,0.53,0.54,0.74,0.72,0.74,0.74,:
Croatia,0,0,0,0,0,0,0,0,0.02,0.02,0.03,0.03,0.02,0.04,0.04,0.04,0.05,0.05,0.04,0.02,0.04,0.04,0.06,0.05,:
Italy,:,:,:,:,:,:,:,:,:,:,0.54,:,1.35,0.62,0.63,0.59,0.58,0.53,0.51,0.58,0.61,0.57,0.55,0.64,:
Cyprus,:,:,:,:,0.14,0.14,0.14,0.11,0.1,0.1,0.12,0.12,0.13,0.13,0.13,0.15,0.16,0.16,0.15,0.11,0.15,0.14,0.1,0.11,:
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:,0,0,0,0
Lithuania,:,:,:,:,:,:,:,:,:,:,0.11,0.11,0.11,0.11,0.13,0.12,0.12,0.13,0.13,0.12,0.13,0.14,0.14,0.13,:
Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0,0,:
Hungary,:,:,:,:,:,:,:,:,:,:,0.13,0.12,0.1,0.1,0.1,0.1,:,:,:,:,:,:,:,:,:
Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0
Netherlands,:,:,:,:,:,:,:,:,:,:,0.66,0.66,0.62,0.62,0.6,0.55,0.54,0.58,0.56,0.58,0.59,0.64,0.62,0.66,:
Austria,:,:,:,:,:,:,:,:,:,:,0.13,0.14,0.14,0.14,0.15,0.15,0.16,0.16,0.17,0.17,0.18,0.18,0.17,0.17,:
Poland,:,:,:,:,:,:,:,:,:,:,1.24,1.2,1.2,1.2,1.7,1.6,1.63,1.72,1.67,1.7,0.8,1,0.7,0.8,:
Portugal,:,:,:,:,:,:,:,:,:,:,:,0.14,0.13,0.14,0.16,0.19,0.1,0.1,0.12,0.11,0.17,0.17,0.17,0.18,:
Romania,0.59,0.71,0.67,0.46,0.36,0.28,0.55,0.54,0.56,0.54,0.78,1.04,1.09,1.12,1.24,1.23,1.22,1.16,1.24,1.21,1.24,1.17,1.16,1.21,:
Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,:
Finland,:,:,:,:,:,:,:,:,:,:,0.07,0.06,0.06,0.1,0.96,0.09,0.08,0.08,0.1,0.11,0.09,0.09,0.12,0.1,:
