,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,8.6,5.6,7.6,7.3,8.1,7.5,7.2,6.6,6.1,6.2,7.2,4.79,6,6.1,5.71,5.55,5.99,5.53,5.59,6.06,5.08,5.05,4.38,5.54,:
Bulgaria,7.9,4.3,10.2,11.9,9.5,9.3,9.6,6.5,4.6,6,11.01,8.59,10.8,13.73,18.91,12.71,16.1,18.66,15.17,15.2,13.56,15.94,14.14,35,17
Czechia,37,49.5,53.1,46,62.8,64.8,41,50.1,57.8,53,45.87,43.53,44.2,46.82,48.5,42.89,39.6,36.26,37.85,39.67,42.1,40.86,40.57,42.01,44.05
Denmark,54.5,34.7,25.1,28,33.5,31.3,31.6,32.2,35.1,44.5,36.5,26.7,22,13.3,15.5,16,10.1,9.2,6.4,8.6,6.5,6.9,5.3,4.3,4
Germany,499.5,533.5,560.5,499.8,507.4,480.8,404.6,381,398.8,401.1,397.52,383.4,371.4,396.9,418.2,401.6,396.1,389,357.7,358.2,341.3,328.3,324.4,311.5,308
Estonia,:,4.2,5.3,7.2,6.5,6.2,2.5,4.4,5.9,8,4,4.5,5.6,3.2,6.2,7.1,5.7,5.83,3.34,5.89,5.94,7.39,5.13,6.64,:
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,2,1.46,1.1,1.15,4.03,2.29,2.44,4.1,3.11,4.12,3.91,4.24,5.22,7.96,16.05,18.89,21.11,20.47,17.09,16,14.65,14.77,13.96,16.55,12.7
Spain,37.2,37.5,35.8,41.5,23.5,39,45,47.4,54.4,60.9,65.98,81.32,125.88,142.31,195.68,215.62,227.79,195.88,213.09,250.78,257.11,267.51,280.35,250.19,255.21
France,244.1,240.8,270.7,290.1,328.2,332.9,330.8,324.2,343.1,355.5,383.3,391.11,415.72,384.77,387.6,342.89,331.65,303.89,283.81,305.22,261.63,338.6,339.7,324.88,298.54
Croatia,:,:,:,:,:,:,1.59,2.71,3.21,3.09,10.85,9.95,13.04,14.09,16.86,13.97,19.75,17.29,17.03,17.46,11.7,9.39,8.55,8.9,8
Italy,0,0,0,0,0,0,0,0,0,0,:,25.55,104.29,61.9,:,:,16.54,17.45,15.15,14.18,13.04,13.21,14.58,16.27,15.36
