,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,52.6,52.6,67.1,71.2,69.6,:,60.53,60.66,60.01,60.53,60.5,53.67,52.14,45.97,47.05,58.44,59.63,64.29,65.62,67.33,68.68,70.15,64.39,61.28,:
Bulgaria,0,:,:,:,:,28.8,37.88,25.44,25.4,31.56,24.64,27.3,20.4,23.45,19.55,25.57,38.84,28.05,28.4,28.68,23.87,24.56,20.65,22.49,:
Czechia,32,26.05,12.67,12.17,12.42,8.92,9.96,10.26,9.73,8.84,8.58,9.59,8.34,8.56,9.21,9.19,10.2,10.24,10.4,10.22,11.14,11.99,11.12,11.1,:
Denmark,9.9,9.5,9.2,10,9.8,9.6,9.8,0,0,0,10.43,11.17,10.78,10.91,10.75,10.44,10.68,11.32,11.67,12.22,11.95,12.9,11.66,9.54,:
Germany,97.1,95.5,98,103.7,108.6,106.2,109.02,109.66,114.41,112.87,107.82,108.61,111.46,109.06,111.26,110.9,117.39,124.96,122.69,123.86,123.04,128.47,122.68,119.33,:
Estonia,3.9,1.7,1.4,1.9,1.6,1.4,1.5,1.6,1.2,1.5,1.6,1.8,1.8,1.7,2.3,2.1,2.04,2.35,2.09,2.06,2.05,1.62,1.45,1.37,:
Ireland,4.69,4.67,4.29,4.34,4.4,4.39,4.39,4.39,4.39,4.37,4.37,4.36,4.1,4.1,4.07,4.07,4.32,4.28,4.24,4.32,4.45,4.54,4.32,4.46,:
Greece,140,133.06,132.91,131.98,133.3,126.22,118.59,115.59,113.03,106.22,103.33,98.45,92.01,95.19,97.59,82,81.69,82.7,78.66,69.52,73.26,77.04,58.28,73.98,:
Spain,400.3,390.3,402,391,400.5,401.3,358.74,345.44,337.6,254.8,326.96,316.01,318.22,318.51,355.81,354.68,373.77,380.08,372.88,380.22,380.98,396.57,366.9,364.71,:
France,293.6,295.5,294.4,291.7,280,268.2,257.8,251.4,247.5,:,245.5,243.5,243.19,186.53,243.11,235.53,249.5,259.14,257.82,256.18,277.36,288.32,274.63,264.25,:
Croatia,6.99,7.32,7.41,7.95,7.24,9.13,10.14,12.4,12.94,12.95,7.94,9.13,6.83,8.11,6.03,8.55,9.62,9.42,9.77,8.71,8.44,8.4,7.88,7.83,:
Italy,552.6,480.2,480.1,489.4,499.8,494.7,477.6,497,456.2,384.4,487.6,412.09,403.77,349.31,426.63,422.9,430,418.38,418.12,420.86,413.74,413.86,385.56,402.05,:
Cyprus,3.9,3.8,3.69,3.5,3.8,3.7,3.59,3.43,2.93,2.99,2.74,2.78,2.86,2.99,2.91,2.9,2.92,2.79,2.73,2.68,2.69,2.65,2.6,2.71,:
Latvia,9.7,13.2,12.5,14.5,14.3,12.9,13.4,11.2,9.5,8.3,3.8,3.9,3,3.6,2.8,2.8,2.7,2.4,2.8,3.28,3.7,3,3.26,3.42,:
