,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,:,31.7,18.2,36.1,26.5,20.6,28.04,13.64,17.9,17.34,7.9,12,9.27,19.7,7.8,17.04,11.54,15.15,15.4,13.66,12.79,13.39,13.69,12.32,:
Czechia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0
Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,209.36,210.47,165,140.14,142.4,150.15,140.28,139.87,138.32,140.44,245.67,171.05,292.69,327.95,293.77,253.71,315.27,310.06,293.43,273.27,273.06,264.44,289.78,273.04,:
Spain,350.3,302.4,309,320.6,302.3,312.3,339.89,264.41,292.9,292.3,228.89,243.44,240.24,254.26,241.77,270.74,281.96,266.97,308.41,314.14,287.55,307.5,292.39,347.71,:
France,68.83,75.96,59.47,57.8,61.98,55.09,52.33,52.33,39.82,49.05,46.78,48.31,48.45,37.9,43.82,41.57,45.14,34.27,34.12,46.28,49.74,38.11,45.74,41.71,:
Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.26,1.47,1.56,2.48,1.11,1.98,2,:
Italy,1523.8,1570.2,1299.2,1326.6,1418.4,1661.2,1505.9,1354.4,1368.3,1400.7,1360.99,1212.6,1042.33,1108.33,998.63,813.48,997.01,977.86,1028.11,1009.11,1039.84,1014.66,966.26,798.6,:
Cyprus,:,:,13.31,11.34,21.14,15.12,6.57,4.46,3.09,2.09,2.99,3.35,2.38,3.82,3.87,3.31,4.79,3.87,4.44,3.71,3.34,3.45,3.57,3.45,:
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,:,:,:,:,:,:,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.09,0.03,0.05,0.06,0.09,0.09,0.07,:
Hungary,32.4,48.1,23.2,16.3,21.6,11.9,12.1,11.9,16,17.53,11.23,13.61,11.45,13.76,15.57,11.58,10.97,12.21,11.29,10.04,7.66,4.67,4.62,4.6,:
Malta,:,:,:,:,:,0.47,0.86,0.39,0.52,0.57,0.35,0.31,0.45,0.4,0.41,0.36,0.24,0.21,0.26,0.19,0.17,0.16,0.22,0.22,:
Netherlands,0.1,:,:,:,:,:,:,:,0,:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0,0,:,:,:,0,0,0
Portugal,53.27,48.5,50.81,41.08,39.35,31.29,29.99,24.25,20.31,23.24,19.12,15.99,17.91,17.48,14.44,19.03,22.14,21.74,17.59,18.34,17.85,19.6,15.49,17.03,:
Romania,116.98,91.86,92.05,63.99,60.1,25.92,40.26,70.94,73.4,67.37,49.66,55.96,49.03,55.38,35.96,42.09,38.81,47.68,71.41,55.72,52.45,51.93,42.21,39.73,:
Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.12,0.11,0.11,0.17,0.16,0.15,0.14,0.16,0.15,:
Slovakia,0,0,0,0,0,0,0.37,0.37,0.38,0.33,0,0,0,0.38,0.26,0.5,0.41,0.72,1.38,0.35,0.66,0.39,0.29,0.57,0
Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,:,0,0,0
Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,1.4,1.5,1.7,1.42,:,0,:,:,:
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:,:,:,:
Bosnia and Herzegovina,:,:,:,:,:,:,:,7,8,9,8,7,9,8,4.84,7.3,8.82,4.89,7.63,10.55,13.14,11.55,6.09,7.62,:
Montenegro,:,:,:,:,:,:,:,2.28,2.86,2.51,2.66,1.93,2.17,2.11,2.44,3.03,3.14,2.81,1.02,1.34,2.13,2.78,2.34,:,:
North Macedonia,:,:,:,:,:,38.36,41.83,32.09,30.99,34.59,48.53,38.12,39.61,42.9,29.33,47.48,51.64,33.94,46.79,48.13,68.26,47.53,50.92,38.66,:
Albania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,30.5,:,:,70.9,16,17.1,17.9,19.2,19.3,15.7,:
