,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,:,7.2,7.2,8.5,8.2,7.3,6.86,7.09,7.5,7.16,2.4,2.6,2.57,2.33,1.74,2.48,2.55,2.9,2.55,2.91,1.84,3.06,3.05,2.2,:
Czechia,2.5,2,1.78,1.73,1.87,1.82,1.73,1.53,1.43,1.41,1.24,1.28,1.3,1.2,1.21,1.16,1.15,1.1,1.15,1.15,1.17,1.12,1.11,1,:
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:,0,0,0,0,0,0,0,0,0,0
Germany,0.06,0.06,0.05,0.05,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0.23,0.23,0.23,0.23,0.23,0.29,0.29,:
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,5.42,5.54,5.4,5.7,5.5,5.3,5.3,5.3,5.3,5.1,7.5,6.02,6.31,6.56,7.27,7.45,7.34,7.31,7.94,8.35,12.24,8.96,9.36,11.5,:
Spain,25.5,22.1,21.1,20.7,19.9,19.2,18.15,18.34,89,97.1,18.17,18.73,18.38,20.33,18.45,18.82,20.35,21,20.57,20.24,19.78,19.44,18.43,18.01,:
France,14.95,14.69,14.54,14.84,14.76,14.32,14.21,14.35,14.3,14.28,13.8,13.27,12.74,12.18,12.21,11.99,12.18,12.2,12.27,12.28,12.08,11.88,11.36,11.12,:
Croatia,0.2,0.2,0.2,0.21,0.22,0.24,0.27,0.27,0.31,0.34,0.34,0.32,0.26,0.29,0.3,0.34,0.28,0.28,0.27,0.26,0.29,0.31,0.31,0.22,:
Italy,16.9,16.8,16.8,17.2,17.1,19.3,19,18,18.6,18.4,18.55,18.51,18.41,17.54,17.63,17.19,18.92,17.36,17.81,17.91,17.81,17.74,17.45,17.36,:
Cyprus,0,0,0,0,0.2,0.29,0.33,0.32,0.22,0.31,0.25,0.27,0.26,0.22,0.22,0.26,0.22,0.19,0.18,0.18,0.2,0.21,0.19,0.19,:
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,:,:,6,6.2,5.8,5.8,6,6.1,6.13,5.41,4.29,4.31,4.32,4.44,4.57,4.71,4.91,4.97,5.04,4.99,5.94,6.05,5.82,5.55,:
Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.49,0.51,0.56,0.58,0.58,0.77,0.77,0.74,0.79,0.79,0.83,0.82,0.83,0.86,0.86,0.87,:
Poland,:,:,1.9,1.7,1.7,1.5,1.5,1.64,1.67,1.82,1.7,1.7,1.7,1.2,1.2,1.1,0.99,0.96,0.97,1.06,0.9,0.9,1,1.1,:
