,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.05,0
Czechia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:
Denmark,:,0,0,0,0,0,0,0,:,:,:,:,:,:,:,0,:,:,0,0,0,0,0,0,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,4.51,4.35,4.2,3.9,4.1,4.2,4,4.11,3.41,3.2,3.48,5.04,6.66,9.95,8.9,10.49,12,11.48,12.03,10.21,10.55,8.78,7.88,10.77,:
Spain,0,0,0,0,0,0,0,0,:,:,:,:,:,:,:,1.45,1.53,1.98,1.93,1.56,2.22,0.62,0.34,0.55,:
France,0,0,0,0,0,0,0,13.61,16.71,9.18,9.28,9.31,9.8,:,:,:,12.27,12.05,12.7,:,:,:,:,:,:
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,6.2,6.4,5.7,7.5,7.1,7.1,7.1,7.4,7.3,:,:,:,:,:,:,:,5.8,0,0,0,6.07,6.12,6.17,6.17,:
Cyprus,0.3,0.4,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.36,0.32,0.37,0.31,0.31,0.33,:
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,0,0,0,0,0
Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0.01,0.01,:
Luxembourg,:,:,:,:,:,:,0,0,0,0,0,:,:,:,:,0,0,0,0,0.01,0.01,0,0.01,0.04,:
Hungary,:,:,:,:,:,:,:,:,0,0,0,0,:,:,:,0,0,0.44,0.52,0.5,1.07,1.21,1.03,1.11,0
Malta,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,:
Portugal,0.8,0.81,0.81,0.75,0.74,0.7,0.77,0.69,0.7,1,0.95,0.95,0.96,0.95,0.96,0.97,0.95,0.95,0.91,0.5,0.5,0.52,0.51,0.51,:
Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0
Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.03,0.01,0,0,0,0,0
Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:,0,0,0,0,0,0
Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0
Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,:,0,0,:,:
United Kingdom,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,:,:,:,:
Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,:,:,0,0,0,0,0,0,:,:,:,:,0,2.46,2.55,0
Montenegro,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,:,:,:,:,:,:,:,:,:,:
North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Albania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2,2.3,:,:,:,:,3.1,3.3,3.8,:
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,1.05,0.88,0.7,:
Türkiye,:,89,78,81.9,70.2,70,61.6,71,77,76,:,:,:,:,15,16,16,15,15,15,20,20,20,:,:
Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.5,:,:,:,:,:,:,:,:
