,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,19.6,22,22.6,30.2,19.3,25.4,26.6,27.64,28.96,26,:,:,:,:,:,39.11,32.13,44.48,37.14,43.95,45.5,41.81,31.13,34.54,:
Bulgaria,0,0,0,0,0,0,1.61,1.58,1.6,0.67,0,0,0,0,0,1.9,0.67,1.28,1.12,0.37,0.98,0.67,0.67,0.78,:
Czechia,15.75,10.73,4.06,3.36,4.81,5.45,5.35,5.37,4.26,2.21,2.42,3.06,2.13,2.53,4.22,3.79,6.66,4.47,4.58,4.94,6.23,5.15,5.4,6.55,:
Denmark,0,0,0,3.7,3.7,3.7,3.7,0,0,8.06,10.89,11.77,0,0,0,14.17,8.01,6.51,8.65,6.93,8.32,3.81,3.45,3.81,:
Germany,26.1,31.4,33.4,30.1,31.1,32.7,89.08,94.61,90.13,107.87,92.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:,0,0.99,0.8,0.54,1,0.89,1.07,1.59,0.84,:
Ireland,27.19,27.04,21.82,28.46,28.46,27.3,25.13,23.37,25.28,20.07,22.29,27.61,18.49,25.98,26.77,26.43,26.81,28.44,28.59,29.54,29.25,30.12,28.25,29.21,:
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,37,0,0,25.6,23.7,21.7,98.28,7.03,0,0,0,11.64,0,0,0,15.07,4.36,9.64,81.16,123.75,110.27,99.29,98.15,93.67,:
France,100.5,98.9,102.3,101.3,97.6,91.6,88.5,89.1,84.2,:,:,:,:,:,82.58,83.5,64.68,74.14,71.32,70.66,82.43,99.49,99.57,75.6,:
Croatia,0,0,0,0,0,0,0,0,1.65,1.21,1.72,0.7,1.06,0.42,0.55,0.87,1.46,0.94,2.35,1.62,2.27,4.11,2.47,2.03,:
