,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,54,50.5,54,54,54,48.6,53.2,61,54,43.2,:,:,:,:,:,52.6,37.68,59.4,54.55,65.7,77.2,92.44,58.5,55.03,:
Bulgaria,0,0,0,0,0,0,0.16,0.64,1.07,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Czechia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,13.2,9.6,9.7,10.1,11.9,12.6,13.16,13.32,13.74,17.26,15.29,10.74,9.65,6.56,8.4,7.68,7.82,8.82,8.31,10.39,10.78,11.32,11.58,11.01,:
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,3.25,3.16,3.75,4,4,2.67,2.29,2.23,2.2,2.33,1.77,2.47,1.68,2.12,2.21,1.65,1.62,1.6,2.3,1.48,2,2.66,2,2.22,:
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,5.6,4.6,4,3,2.6,2.2,6.73,1.63,:,:,:,2.24,:,:,:,1.37,2.02,2.99,1.98,3.31,4.02,2.34,1.75,2.2,:
France,13.7,13.7,14.1,18.4,20.1,20.5,22.6,21.3,21.3,:,:,:,:,:,13.27,13.28,12.85,14.14,14.16,13.7,16.83,14.07,14.07,16.57,:
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:
Italy,11.3,9.2,7.8,8.6,5.2,5.7,5.2,6.9,8.8,5.1,:,:,:,:,:,5.98,5,5,5.01,6.3,5.08,5.56,5.79,5.87,:
Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,0,0,0,0,0.14,0.14,0.18,0.33,0.34,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,:,:,:,:,:,0,0,0,0,0,0,:,:,:,:,:,0,0,0.02,0.07,0.03,0.03,0.02,0.02,:
Hungary,:,:,:,0.3,0.5,0.4,0.4,0.25,0.38,0.21,0.13,:,:,:,0.19,0.32,0.22,0.21,0.14,0.11,0.09,0.11,0.08,0.02,:
Malta,0,0,0,0,0,0.01,0.03,0.04,0.06,0.02,0.03,0.05,0.03,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,80,70,63,82,78,62,62,69,77,66,67,58,56,56,55,59.95,46.6,53.17,51.06,54.41,55.22,62.83,61.78,52.7,:
Austria,0,0,0,0,0,0,0,0.15,0.13,0.11,0.08,0.17,0.25,0.34,0.36,0.25,0.27,0.33,0.32,0.44,0.45,0.45,0.99,0.82,:
Poland,:,:,:,:,28.8,29.3,28.5,29.49,25.74,29.52,26.43,22.6,23.2,20.1,21.3,17.9,21.25,22.07,20.61,17.9,3.6,4.1,4.6,4.8,:
Portugal,:,:,:,:,:,:,:,:,:,:,:,0,0,0.05,0.01,0,0,0,0.29,0.11,0.03,0,0.01,0.14,:
Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia,0.66,1.05,1.04,0.88,1.42,1.4,1.21,1.05,1.27,1.27,0.73,0.75,0.62,:,:,0.24,0.28,0.24,0.28,0.25,0.28,0.26,0.22,0.2,:
Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,0,0,0,0,0,0,0.09,0.1,0.1,0.12,0,0,0,0,0,0.21,0.21,0.21,0.2,0.21,0.23,0.22,0.23,0.19,:
Sweden,0.2,0.2,0.15,0.22,0.23,0.2,0.24,0.25,0.4,0.37,0.38,0.4,0.4,0.41,0.4,0.43,0.44,0.36,0.43,0.5,0.44,0.55,0.57,0.29,:
Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:,0,0,0,0,0,0,0,:,0,0
Norway,:,:,:,:,2,2.1,2,2,:,:,:,:,:,:,:,:,1.65,1.78,:,:,:,:,:,:,:
Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,:,:
United Kingdom,63.2,66.1,42.7,55.8,45.1,45.5,48.6,38.7,:,:,:,:,:,:,52,50.9,50,51,51.5,33.9,:,:,:,:,:
Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:,:,:,:,0,0,0,0
Montenegro,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0
North Macedonia,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Türkiye,:,:,0.4,0.8,1,0.9,0.9,1.4,1,1,:,:,:,:,3,3,3,3,3,3,3,3,2,:,:
Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,:,:
