,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,0.6,0,0,0,0,0,0,0,0,41.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Czechia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,:
Denmark,36.2,12,10,8.3,3.6,7.4,4.3,3.4,1.6,2.7,:,:,:,:,:,:,:,:,1.36,:,:,:,:,:,:
Germany,58.7,47.7,37.6,77.8,39.7,46.7,39.6,19.4,16.7,17.9,9.47,39.1,14.6,13.4,5.7,9.2,5.9,7.2,6.7,5.4,5.1,8.1,13.8,7.7,:
Estonia,38.6,41.1,61.4,67.8,65.6,80.7,83.1,126.5,97.5,126.5,109.3,124.4,103.3,114,73.24,68.8,66.06,70.82,58.96,43.68,26.39,15.62,14.75,10.15,:
Ireland,:,:,:,:,:,:,:,:,3.99,9.33,13.78,11.5,6.66,15.41,5.24,3.72,5.21,6.94,3.52,1.57,4.08,3.32,3.53,2.06,:
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,25.66,29.26,20.27,30.61,35.18,31.21,37.05,44.63,17.26,:
France,22.3,24.4,22,29.3,21.9,14.3,14.8,8.1,14.9,11.8,16.8,:,:,:,:,4.62,4.5,7.41,5.36,6.7,6.29,4.12,4.74,4.17,:
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,0.23,:,0,0,0,0,0,0,0,:
Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,4.9,6.1,16.2,33.5,61.5,80.9,64.1,78.6,52.1,52.6,56.7,130.2,98.6,88.5,83.1,43,43.7,44.3,82.1,46.2,36.2,21.8,37.2,15,:
Lithuania,69.48,42.63,62.04,106.18,139.86,129.31,124.48,171.03,152.33,147,240.41,444.73,370.12,261.33,217.19,78.99,50.93,50.49,100.99,31.36,24.39,27.29,23.27,9.47,:
Luxembourg,0.1,0.2,0.1,0.1,0,0.1,0.1,0,0,0,0,:,:,:,:,0,0.12,0.15,0,0.04,0.11,0.1,0.1,:,:
Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44,3.01,0,0,4.53,4.48,1.35,0.37,0.11,0.28,:
Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,:,:,:,:,:,:,:,:,:,0,0,:,:,:,:,:,0,0,0,0,0,0,0,1.21,0
Austria,0.8,0.6,0.6,0.8,0.6,0.5,0.5,0.6,0.5,0.3,0.29,0.56,0.41,0.32,0.2,0.3,0,0,0,0,0,0,0,0,0
Poland,82.7,44,59.7,123.1,87.3,54.5,59.2,49.5,35.8,49.5,54.8,:,:,:,:,130.69,183.22,80.3,59.38,54.5,26.9,41.83,53.08,39.23,:
Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romania,0,0,0,0,11.56,6.7,17.88,11.13,15.1,20.77,20.15,19.17,11.64,18.51,33.71,16.64,26.32,36.08,28.92,22.03,29.73,37.25,29.07,68.4,:
Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Slovakia,2,2.9,2.1,3.2,6,12.4,12.7,10.5,6.9,6.2,4.08,10.5,:,:,:,8.4,6.92,7.63,4.98,5.58,4.6,9.03,2.38,1.94,:
Finland,:,:,:,2,3.2,5.7,11.2,18.3,18.3,22.16,:,:,:,:,:,78.41,93.42,88.82,69.2,38.1,28.4,34.8,54.56,37.38,:
Sweden,23.1,26.9,46.3,51.1,82.3,72.7,59.7,63,48.2,54.9,56.6,76.3,91.8,99.8,27.5,10.4,16.8,14.6,14.4,7.3,10,13.8,39.4,26.8,:
Iceland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,1,0.1,0,0.47,:,:
Norway,:,:,:,:,:,:,:,:,9.5,:,:,:,:,:,9.81,10.51,11.58,:,:,:,:,:,0,:,:
Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.98,0.1,0.31,0.2,0.44,0.3,0.27,0.51,0.35,0.36,:
United Kingdom,:,:,:,:,:,:,:,42,39,84,41,:,:,:,:,11,16,19,15,9.3,27.43,:,:,:,:
Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:,:,:,0,0,0,0
Montenegro,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,:,1.3,1.94,:,:,:,:,:,:,:,:,0,0
Albania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,0,0,0,0,0,0,:,0
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88,13.99,12.71,5.98,5.56,5.03,:,:,:
Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,:,:
