,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,:,13.7,12.8,11.6,9.9,9.1,9.11,6.64,3.4,3.5,2.6,2.4,2.24,2.8,1.61,2.25,2.01,2.13,2.13,2.01,2.16,2.08,2.22,2.18,:
Czechia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0
Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,14.44,13.36,13,12.61,12.2,11.71,11.72,11.37,10.2,10.31,13.93,16.98,17.96,17.25,16.98,16.18,15.84,15.92,15.71,15.42,15.57,13.27,13.02,15.57,:
Spain,32,23.7,23.8,22.7,22.1,21.4,20.01,19.45,:,:,16.23,15.18,14.51,13.74,14.43,14.03,13.93,14.42,14.51,14.67,14.92,15.25,15.25,15.09,:
France,7.48,8.01,7.11,7.37,7.02,6.47,6.32,6.45,6.02,5.64,5.33,5,5.03,5.16,4.81,4.76,4.76,5.1,5.1,5.31,6.04,6.13,6.07,6.11,:
Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.3,0.21,0.18,0.27,0.27,0.24,0.27,:
Italy,72.1,74,73.6,72.4,71.7,73.9,72.5,70.5,73.1,70.1,68.23,55.63,50.68,45.93,44.51,46.94,46.16,46.27,46.61,46.73,46.95,47.02,47.25,47.33,:
Cyprus,:,:,1.13,1.09,0.95,0.9,0.73,0.68,0.36,0.29,0.75,0.52,0.36,0.64,0.61,0.62,0.63,0.61,0.68,0.68,0.54,0.56,0.58,0.5,:
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0.01,0,:
Hungary,:,2.8,2.6,3,3.5,2.6,2.7,2.74,2.72,2.83,2.7,2.5,2.44,2.39,3.36,2.46,2.38,2.41,2.37,2.29,1.48,1.17,1.22,1.19,:
Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0.05,0.05,0.05,0.03,0.02,0.05,0.05,0.05,0.05,:
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:,:,:,0,0,0
Portugal,5.99,5.78,5.5,4.82,4.4,3.99,3.58,3.18,2.77,2.42,2.42,2.49,2.48,2.53,2.1,2.08,2.18,2.04,1.97,2.22,2.24,2.2,2.27,2.27,:
Romania,15.88,15.65,14.91,13.34,8.19,8.09,6.37,9.51,8.32,8.34,9.57,8.45,8.44,7.91,7.07,6.57,6.64,6.87,6.33,6.28,6.16,6.26,6.19,6.34,:
Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,:
