,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,92.6,96,97.4,105.2,109.1,106.6,107.37,105.21,102.25,123.1,89.05,90.12,88.52,105.79,112.63,112.2,110.93,123.11,98.25,95.35,73,113.15,69.26,60.69,:
Bulgaria,:,8.4,6.1,14.2,14.5,4.1,3.21,2.93,6.86,5.7,4.32,1.6,2,2.6,2.63,2.32,4.67,1.24,1.77,1.17,1.82,2.88,1.94,0.32,:
Czechia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,47.4,47.6,49.8,38.3,47.4,43.1,41.74,47.42,49.26,44.64,41.4,43.4,49.06,53.62,50.42,50.15,49.13,54.99,41.18,39.71,41.36,51.95,43.88,47.13,:
Estonia,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,0,0,0,0,0,0,0,0,0,0
Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0,0
Greece,81.09,81.91,81.5,82,81.9,79.3,77.1,74.1,71.83,67.1,57.47,55.1,70.94,69.74,63.38,59.81,67.78,60.2,57.86,42.99,42.97,46.72,36.18,43.24,:
Spain,285.9,269.8,280.5,258.6,229.4,233.5,247.9,220.38,207.1,163.7,144.3,152.51,50.15,177.59,188.21,179.95,181.73,163.67,138.93,143.29,148.02,147.22,134.1,119.41,:
France,336.9,358.6,371.6,351.5,364.6,359.6,353.9,283.8,347,:,311.38,335.25,310.4,303.55,338.01,300.27,315.34,396.56,393.6,337.95,336.77,424.76,378.02,315.98,:
Croatia,0.86,1.33,1.45,1.02,1.51,1.19,1.45,5.35,2.82,4.43,1.4,1.16,1.24,1.39,1.08,1.06,2.04,0.96,2.14,2.72,4.66,2.9,1.24,2.25,:
Italy,149.8,210.9,205.2,190.5,207.7,218.8,191.8,206.5,195.9,175.2,182.96,167.03,134.12,152.63,169.66,148.71,162.95,154.85,163.82,154.39,162.22,169.9,147.4,152.43,:
Cyprus,2.1,2.3,2.3,2.3,3.23,3.31,3.25,3.35,3.24,3.15,4.04,3.85,3.93,3.96,4.12,2.59,1.12,1.22,1.42,1.19,1.66,1.71,1.47,1.4,:
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,:,:,:,0.77,0.45,0.64,0.28,0.63,0.96,0.85,0.5,0.6,0.5,0.5,0.5,0.34,0.62,0.32,0.28,0.18,0.28,0.38,0.32,0.27,:
Luxembourg,:,:,:,:,:,0.1,0.06,0.04,0.04,0.04,0.03,0.05,0.05,0.06,0.06,0.06,0.01,0.01,0.02,0.03,0.03,0.02,0.02,0.02,:
Hungary,26.7,28.8,25,25.6,23.7,21.8,22.4,23.23,31.65,26.33,17.03,16.9,17.87,16.8,17.51,20.92,19.62,17.26,15.6,13.6,14.09,12.85,9.77,14.15,:
Malta,1.5,1,1.4,1.2,2.4,3.45,3.19,2.78,3.6,3.15,2.6,2.64,0.71,2.29,3.08,2.51,1.54,2.67,2.17,1.97,1,1.17,1.28,0.77,0
Netherlands,52,55,62,65,73,70.5,70,70,64,49,46,48,40,34,32,37.08,33,39.59,38.16,49.15,48.84,60.6,53.02,73.58,:
Austria,5.8,5,6.3,5.3,5.5,5.6,5.7,6.32,6.38,6.63,6.26,6.6,7.32,5.58,5.92,4.14,4.54,6.71,6.83,7.66,6.77,6.39,5.08,4.92,:
Poland,:,:,:,:,51.9,64.9,52.1,65.1,63.85,70.1,64.61,68.6,59.9,53.3,58,46,57.41,57.44,51.78,45.4,51.3,49.9,67.5,62.7,:
Portugal,:,:,:,:,:,:,:,:,:,:,:,12.74,12.46,8.59,13.46,9.7,9.36,11.07,10.34,9.42,8.36,13.06,13.53,7.21,:
Romania,14.01,24.62,23.74,26.4,24.72,34.4,47.23,28.98,37.38,31.65,29.6,32.22,24.27,28.87,27.54,27.63,24.94,26.06,26.85,26.69,29.55,27.31,12.01,11.4,:
Slovenia,2.1,3.08,3.09,1.07,2.74,3.11,2.82,2.37,3.03,3.37,1.92,3.15,2.24,2.43,3.41,3.06,3.16,2.44,2.85,1.98,2.26,1.68,1.41,1.39,:
Slovakia,0,0,0,0,0,0,0.03,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.33,0
Finland,0,0,0,0,0,0,0.03,0.03,0.02,0.03,0.04,0,0,0.06,0.06,0.06,0.09,0.09,0.09,0.06,0.08,0.07,0.07,0.04,:
Sweden,0.03,0.03,0.06,0.03,0.03,0,0.03,0.03,0.05,0.03,0.04,0.02,0.04,0.04,0.05,0.05,0.05,0.3,0.23,0.26,0.21,0.27,0.29,0.14,:
Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:,0,0,0,0,0,0,0,:,0,0
Norway,:,:,:,:,0.7,0.6,0.7,0.4,:,:,0.76,0.42,0.38,:,:,:,:,:,:,:,:,:,:,:,:
Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,10.37,10.37,9.65,11.26,10.06,8.67,10.87,5.95,:,:,:
United Kingdom,21.6,18.6,19.3,20.4,23.1,20.7,18.1,16.9,:,:,:,:,48.33,48.97,30,13.9,19,20.3,19.1,19.3,:,:,:,:,:
Bosnia and Herzegovina,0.8,1.03,1.08,0.79,1.38,1.31,1.45,1.04,1.32,1.49,1.39,1.31,1.03,1.39,1.2,1.47,2.1,1.49,1.86,1.61,2.02,1.49,5.53,4.94,:
Montenegro,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0
North Macedonia,13.6,11.7,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Albania,:,:,:,:,:,:,:,:,7.1,6.9,9.3,8.2,8.4,:,11.1,12.3,11.3,10.3,11.9,12.2,11.8,13.08,13.2,14.7,:
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Türkiye,:,490,515,545,582,555,563.8,520,563,595,:,657,661,673,678,676,674,630,581,596,547,510,520,:,:
Kosovo*,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,:,:,:,0,:,:,:,:,:,:
