,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.82,4.1,2.8,4.8,9.92,5.35,3.19,8.28,7.5,:
Bulgaria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,49.42,38.5,48.39,55.31,54.96,52.33,52.62,53.92,46.23,:
Czechia,13.61,12.19,2.69,2.82,2.98,2.05,2.27,2.78,2.34,2.4,2.11,2.66,1.54,1.72,2.43,2.44,2.54,2,2.71,2.65,0.88,1.37,1.84,1.49,:
Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.93,0.62,0.63,1,1.06,0.73,0.7,0.73,0.69,:
Germany,41.55,34.21,27.79,33.95,39.08,27.91,31.64,34.45,25.17,39.46,30.83,37.04,23.01,24.46,39.57,31.45,29.37,16.54,44.22,44.55,36.8,27.34,38.47,32.35,:
Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0
Ireland,:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,47.55,28.31,46.5,29.5,36.5,34.5,30.9,52,54.8,44.7,38.24,44.2,60.31,63.16,72.21,80.77,90.82,88.93,89.38,81.6,93.74,80.97,85.07,86.83,:
Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,93.72,100.08,114.06,106.58,118.38,82.13,125.81,116.07,104.47,:
France,58.74,50.57,56.21,46.54,50.52,56.88,56.49,39.48,36.6,48.1,41.28,42.47,26.55,33.67,43.77,39.11,32.04,37.63,29.37,32.12,31.84,12.49,34.99,31.08,:
Croatia,2.92,2.23,2.94,2.52,2.31,3.5,3.14,2.72,3.86,2.13,1.12,2.12,2.34,3.93,0.8,1.41,0.87,1.37,1.2,1.09,1.09,0.57,1.8,1.16,:
Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,118.26,114.8,98.6,104.38,93.03,107.91,87.71,:
Cyprus,:,:,:,:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Lithuania,:,:,:,:,:,:,:,:,:,:,0.01,0.06,0.13,0.03,0.02,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,:
