,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,1,1.1,1.2,1.2,1.3,1.2,1.25,1.26,1.25,1.21,1.21,1.16,1.05,:,1.27,1.31,1.32,1.4,1.14,1.14,1.12,1.13,1.13,1.13,:
Bulgaria,:,15.2,12.7,12.9,13.7,13.5,14.93,15.77,15.4,16.4,9.2,9.4,8.46,9.05,7.21,9.26,9.6,10.06,11.23,12.16,11.73,11.93,11.91,10.58,:
Czechia,5.5,5.5,2.88,2.98,3.18,2.96,2.89,2.83,2.79,2.81,2.75,2.62,2.69,2.54,2.45,2.28,2.19,2.11,2.07,2.16,2.15,2.12,2.07,1.99,:
Denmark,2.5,2.7,2.5,2.5,2.5,1.9,1.9,:,:,:,1.53,1.52,1.42,1.33,1.22,1.14,0.79,0.66,0.56,0.53,0.61,0.56,0.68,0.62,:
Germany,11.1,11.1,9.74,9.74,9.74,9.76,9.76,8.87,8.85,8.7,8.3,8.19,7.46,7.42,7.36,7.21,7.14,7.96,7.94,7.94,7.89,7.81,7.3,7.22,:
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0.01,0,:
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,8.95,8.87,8.84,10.87,10.77,10.46,10.46,8.33,8.35,10.56,9.88,9.92,10.53,11.88,13.6,14.63,15.57,15.83,16.21,16.24,20.7,16.93,16.97,18.93,:
Spain,29.2,29.3,28.8,28.7,25.9,24.1,24.33,24.14,:,:,24.28,24.97,24.95,25.36,25.59,26.49,26.95,27.59,27.5,27.6,27.91,29.61,29.46,28.42,:
France,11.69,11.64,11.69,11.65,11.58,11.51,11.13,10.67,10.34,9.83,9.46,9,8.59,8.26,8.22,8.15,8.14,8.01,8.13,8.03,7.51,7.5,7.54,7.44,:
Croatia,1.58,1.6,1.65,1.63,1.76,1.89,2.14,2.33,3.27,3.5,3.91,3.82,3.52,3.18,3.55,3.35,3.43,3.53,2.94,2.85,3.12,3.2,2.96,2.85,:
Italy,30.2,30.7,30.5,30.2,30,29.3,29.7,29.7,29.7,29.7,29.25,29.39,28.97,29.73,28.97,29.25,29.97,29.27,29.16,29.21,29.01,28.06,28.74,28.51,:
Cyprus,0,0,0,0,0.22,0.24,0.27,0.23,0.16,0.32,0.25,0.24,0.22,0.23,0.2,0.22,0.21,0.23,0.22,0.23,0.23,0.22,0.23,0.23,:
Latvia,:,:,:,:,0.9,:,:,0.7,:,:,:,:,:,:,:,0.1,0.1,0.1,0.1,0.12,0.1,0.1,0.1,0.1,:
Lithuania,:,:,:,0.63,0.63,0.78,1.54,1.17,0.8,0.79,0.77,0.78,0.81,0.81,0.83,0.78,0.72,0.73,0.76,0.77,0.77,0.76,0.74,0.83,:
Luxembourg,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:
Hungary,:,:,16,17.8,18,18.8,15.2,15.67,17.16,17.29,15.95,15.66,15.56,16.38,16.06,15.64,15.49,15.65,15.88,15.93,16.62,16.79,15.82,15.18,:
Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0.4,0.5,0.5,0.6,0.6,0.6,0.61,0.67,0.7,0.71,0.8,0.71,0.74,0.73,0.79,0.84,0.82,0.81,0.79,0.78,0.79,0.77,0.76,0.74,:
Austria,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.18,0.18,0.21,0.26,0.27,0.27,0.26,0.24,0.23,0.24,0.25,0.3,0.3,0.3,0.29,0.29,0.28,:
Poland,51.4,52.3,50.9,48.8,50,44,46.3,47.92,46.08,46.09,45.1,45.5,45.3,38,38.6,39.1,36.81,36.44,36.91,37.29,35.2,35,35.9,34.9,:
Portugal,5.69,5.64,5.62,5.58,5.55,5.53,5.52,5.54,5.56,5.66,5.65,5.66,5.79,6.1,6.12,6.37,6.43,6.3,6.14,6.5,6.49,6.41,6.38,6.38,:
Romania,10.45,10.39,11.65,9.86,9.61,8.7,7.24,7.69,7.63,6.85,6.93,6.85,6.83,7.08,6.45,6.31,6.13,6.02,7.06,6.09,5.94,6.12,5.88,6.62,:
Slovenia,0.16,0.16,0.17,0.17,0.17,0.17,0.17,0.13,0.13,0.13,0.13,0.14,0.15,0.16,0.17,0.17,0.18,0.19,0.2,0.21,0.22,0.22,0.23,0.23,:
Slovakia,0,0,0,0,0,0,0.27,0.27,0.25,0.33,0.33,0,0,0.25,0.2,0.19,0.17,0.19,0.21,0.2,0.16,0.13,0.16,0.17,:
Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,0.2,0.19,0.19,0.17,0.16,0.14,0.14,0.12,0.1,0.1,0.09,0.09,0.07,0.05,0.04,0.04,0.04,0.03,0.03,0.03,0.04,0.05,0.05,0.03,:
Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,:,:,:,:,0.3,0.3,0.3,0.3,0.3,:,0.2,0.2,0.2,0.2,2,0.19,0.19,0.18,0.18,0.18,0.19,0.19,:,:,:
Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.58,0.58,0.6,0.6,0.59,0.6,0.52,0.53,0.53,0.52,:
United Kingdom,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,:,:,0.5,0,0,1,1,0.7,0.7,0.7,0.76,0.8,:,:,:,:,:
Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.58,4.66,:
Montenegro,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Macedonia,1.1,1.2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Albania,:,:,:,:,:,:,:,:,1.2,1.89,1.3,1.4,2.2,:,1.9,2,2,2.1,2.1,2.2,2.2,2.3,2.3,2.3,:
Serbia,:,:,:,:,:,:,:,18.95,18.88,18.83,18.59,18.34,17.7,17.7,17.7,17.7,17.7,22.18,23,23.4,24,24,24.4,24.05,:
Türkiye,:,49.3,51,56,59.2,66,71.9,79,83,:,:,92,96,98,79,103,107,107,106,105,103,102,100,:,:
Kosovo*,0,0,0,0,0,0,0,0.1,0.1,0.04,0.1,0.1,0.1,0.1,0.1,0.03,0.1,0.1,0.25,0.11,0.34,0.35,0.35,:,:
