,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,:,6.1,5.2,6.1,6.1,6,5.91,6.24,6,6,4.2,4.2,4.1,3.8,2.87,3.55,3.66,3.73,3.4,3.02,2.7,2.57,2.46,1.43,2
Czechia,2,1.4,1.36,1.29,1.37,1.3,1.26,1.07,0.98,0.85,0.8,0.74,0.67,0.63,0.58,0.48,0.39,0.37,0.38,0.34,0.34,0.32,0.28,0.25,0.21
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,0.17,0.17,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0.11,0.11,0.11,0.11,0.11,0.11,0.11,:
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,42.31,42.44,42.5,33.5,31.7,31.6,31.6,36.9,36.9,36.5,37.03,35.5,37,38.24,39.14,36.52,33.47,33.68,34.76,33.61,32.94,30.48,29.95,31.05,33.01
Spain,77.2,64.4,49.2,78.5,58.3,58.5,57.21,54.89,49.65,49.65,49.84,50.81,51.29,51.51,50.75,51.46,52.88,52.14,49.87,47.94,44.42,43.55,41.61,40.19,40.19
France,12.53,11.63,10.92,10.2,9.46,8.83,8.18,7.5,7.28,6.98,6.57,6.21,5.74,5.36,5.3,5.09,4.83,4.8,4.69,4.65,5.99,6.05,5.91,5.74,5.87
Croatia,:,:,:,:,:,:,:,:,:,:,1.5,1.42,1.25,0.96,0.92,0.95,0.79,0.71,0.64,0.68,0.61,0.62,0.49,0.39,0.4
Italy,68.3,67.4,67.5,64.6,63.8,62,61,60.3,60.1,59.8,55.09,54.86,50.64,49.65,48.06,46.25,47.03,45.49,44.42,41.93,41.04,39.44,39.13,37.95,37.04
Cyprus,0,0,0,0,0.41,0.43,0.45,0.46,0.38,0.43,0.32,0.32,0.34,0.25,0.27,0.28,0.24,0.21,0.21,0.22,0.23,0.24,0.22,0.22,0.22
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,:,:,7.3,8.2,8.1,8.2,8.1,7.99,7.61,7.42,5.6,5.53,5.49,5.37,5.44,5.41,5.42,5.34,4.93,4.79,3.89,3.86,3.61,3.44,3.2
Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
