,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,0.9,0.7,0.7,0.8,0.7,0.9,0.62,0.72,0.81,0.84,:,:,:,:,0.97,0.67,0.97,1.1,1.7,1.8,2.1,2.01,2.03,1.52,:
Bulgaria,0,0,0,0,0,0,0.14,0.27,0.4,0.93,0,0,0,0,0,1.22,1.07,0.95,0.79,1.68,1.79,1.96,2.3,1.57,:
Czechia,6.82,4.82,0.13,0.14,0.16,0.09,0.04,0.02,0.02,0.02,0.03,0.01,0,0,0,0,0,0.02,0.02,0.01,0,0.01,0,0.07,:
Denmark,1.9,1.8,1.9,0.1,0.2,0.2,0.2,:,:,:,0.35,0.47,:,:,:,0.35,0.34,0.4,0.4,0.41,0.43,0.42,0.83,0.37,:
Germany,:,:,:,:,:,:,:,:,:,:,:,:,3.69,4.59,5.05,6.01,5.78,7.45,7.34,6.17,5.42,9.13,6.74,6.85,:
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.6,0.54,1.7,0.64,0.92,0.57,2.41,0.54,:
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,0,0,0,0,0.06,0,0,0,0,0,0,0,0.15,0.03,0.15,0.19,0.15,0.15,0.15,0.2,0.2,0.6,0.55,0.21,:
Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0.01,3.98,3.92,4.46,3.35,3.28,3.05,2.82,:
France,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,:,:,:,0,:
Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,0.5,0.29,1.22,0.58,1.2,1.64,0.79,4.05,1.2,1.76,1.55,:
Italy,77.3,65.3,67.3,72.8,71.5,82.2,67.5,71,87.2,:,:,:,:,:,:,:,5.4,0,0,6.39,1.38,1.88,1.81,:,:
Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,0.7,0.8,1,0.6,0.6,1.1,0.6,0.4,0,0,0.2,0.1,0.2,0.2,0.6,0.4,0.3,0.1,0,0.48,1.3,1.3,1.01,0.2,:
