,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,654.08,555.28,397.97,600.13,574.28,560.62,605.42,584.47,584.32,:
Bulgaria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,61.88,46.83,47.77,54.12,49.26,40.84,47.29,49.93,37.86,:
Czechia,364.61,237.5,169.15,142.17,149.16,137.38,139.25,119.43,157.14,147.88,103.97,90.29,124.06,128.97,132.02,164.28,131.54,109.23,158.74,105.63,122.95,122.35,139.87,110.65,:
Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,43.48,34.17,24.96,38.44,29.95,47.21,37.65,49.02,32.51,:
Germany,1195.96,969.26,863.71,903.45,1058.49,929.66,996.2,1119.95,1085.07,1123,873.86,945.3,1006.3,843.3,1160.87,1016.53,1067.54,620.05,1246.16,1033.93,1062.59,1041.78,1107.3,979,:
Estonia,:,:,:,:,0.3,4.3,1.2,2.1,0.5,1.8,0.8,1.2,1,2.4,1.2,1.6,2.77,0.96,1.64,1.85,1.26,1.97,3.29,0.99,:
Ireland,:,15.56,10.87,7.53,18.52,14.78,18.2,15.05,15.59,13.08,21.06,20.44,12.1,15.22,19.62,18.79,21.81,21.37,20.14,19.88,19.47,15.86,23.2,17.91,:
Greece,395.54,263.02,253.8,232.3,316,295.5,318.38,314.8,327.58,334.5,307.52,317.69,328.58,346.22,353.72,366.47,359.49,355.54,362.83,352.88,384.91,364.33,368,251.52,:
Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,991.88,1007.91,984.92,933.78,1005.17,878.9,967.09,777.36,849.1,:
France,2502.74,2317.02,2413.37,2114.07,2248.47,2273.56,2126.43,2256.99,2156.55,2217.25,2204.14,2276.23,1691.6,2180.7,1980.14,2108.93,1936.21,1853.32,1869.85,1873.33,1894.02,1702.15,1928.23,2012.04,:
Croatia,68.43,25.28,47.04,49.59,68.02,58.89,60.93,67.42,60.64,77.49,92.43,104.76,38.64,125.86,99.61,99.96,47.99,58.17,93.32,70.66,67.57,63.02,48.62,66.94,:
Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3157.54,2684.85,3219.58,2732.98,3083.5,2486.83,2777.06,2523.44,:
Cyprus,:,:,:,:,11.46,11.96,11.92,17.28,7.84,8.64,8.3,8.34,8.04,6.45,5.68,5.62,4.88,4.45,2.37,2.19,3.24,3.63,3.47,3.47,:
Latvia,36.9,37.9,52.6,37.5,:,40,35.3,:,29.2,13.5,10.5,7.8,9.8,15.9,9.9,8.4,10.7,8.3,14.5,11.43,15.2,9.4,12.03,9.3,:
Lithuania,101.6,155.1,82.1,85.58,30.4,86.71,89.43,37.75,65.8,46.64,30.41,44.84,65.6,57.9,53.11,67.05,59.93,75.54,82.47,34.17,54.25,38.87,54.11,44.14,:
Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.88,2.05,1.2,2.38,2.16,1.65,1.1,1.47,1.09,:
Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,801.7,549.66,521.5,499.16,707.45,523.49,421.6,538.91,367.25,503.24,:
Malta,:,:,:,:,:,0.31,0.29,0.32,0.21,0.23,0.37,0.28,0.34,0.3,0.2,0.22,0.18,0.18,0.22,0.08,0.13,0.08,0.12,0.13,0
Netherlands,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,684.9,691.1,557,671.3,646,620,585,587,552,:
Austria,:,:,:,:,:,:,:,:,:,:,306.92,376.05,320.29,288.72,361.04,338.71,125.12,231.36,499.29,271.94,329.07,248.6,301.32,222.48,:
Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3238.4,3685.74,2496.53,4090.44,3148.18,3616.2,4136,4347.1,3973.5,:
Portugal,375.77,402.54,428.27,376.01,464.79,382.24,434.22,389.27,412.77,468.44,394.81,482.8,341.56,494.43,488.32,472.27,398.22,540.69,434.95,578.52,425.97,603.16,432.99,434.24,:
Romania,575.22,594.44,566.84,941.53,1145.81,722.15,652.44,556.74,529.47,606.08,621.13,701.44,528.3,589.84,586.49,529.66,527.89,415.09,724.48,567.93,612.48,672.18,612.5,599.88,:
Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,87.58,45.93,14.79,91.15,57.27,70.04,24.2,52.29,33.04,:
Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,33.34,45.32,35.97,29.53,30.53,32.12,27.41,:
Finland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6.23,6.51,6.93,7.42,8.35,7.35,8.14,7.33,7.95,:
Sweden,24.43,22.36,20.08,23.83,20.8,19.37,26.16,23.06,23.7,22.91,25.3,23.12,25.08,29.04,26.39,26.83,28.23,24.19,32.35,23.86,30.91,33.93,33.32,34.45,:
Iceland,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0,:,0,0
Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,164.23,164.23,155.13,108.06,192.97,161.61,165.09,:,:,:,:
United Kingdom,:,:,:,:,:,:,:,:,:,:,:,:,:,:,301,486.1,464.2,474.1,528.3,535,:,:,:,:,:
Bosnia and Herzegovina,61.12,46.31,50.86,60.15,73.01,75.76,82.2,87.71,74.54,97.62,95.71,104.78,68.88,119.12,59.54,120.13,94.14,68.36,150.79,129.74,146.44,106.91,271.38,247.79,:
Montenegro,:,:,:,:,:,:,:,2.05,1.94,3.07,2.28,2.84,2.19,2.72,2.84,3.34,2.07,1.89,2.25,1.94,1.83,1.92,1.98,:,:
North Macedonia,:,:,:,:,:,96.08,106.62,161.56,183.75,115.91,130.4,133.44,134.11,120.19,101.88,145.95,108.3,48.42,148.35,98.17,116.2,101.05,174.86,86.36,:
Albania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,123.9,117.2,:
Serbia,:,:,:,:,:,:,:,423.8,406.39,483.98,398.23,463.83,303.36,555.78,413.6,443.54,406.24,441.31,526.6,565.6,567.6,579.61,556.79,438.32,:
Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3163,3543,3729,4342,4351,5057,5236,5586,:,:
Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,43.81,47.25,:,:
