,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,2.3,2.6,2.8,3.5,3.5,4.2,3.85,2.8,4.9,6.66,8,8.8,6.97,6.15,7.65,8.1,8.1,8.1,10.12,10.58,11.4,14.16,13.8,13.8,:
Bulgaria,0,0,0,0,0,0,7.78,8.32,7.06,16.64,0,0,7.8,8.5,9.4,9.93,7.91,11.91,11.26,11.18,9.92,7.8,9.69,10.24,:
Czechia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,76.41,75.9,76.3,77.5,77.4,77.1,71.6,76,85.3,97.6,70.91,78.01,73.02,72.73,67.01,69.14,70.14,63.19,70.94,54.91,60.98,60.03,44.5,58.06,:
Spain,154.9,147.9,154.4,175.6,175.5,163.8,167.99,179.83,:,:,190.2,215.77,245.92,206.33,208.21,244.54,242.64,225.91,238.33,245.15,282.2,265.29,276.32,260.41,:
France,18.3,18.9,20.2,19.3,20.3,18.2,17.5,14.4,12.9,:,19.81,19.26,17.79,26.42,29.78,30.55,31.77,30.08,31.99,29.57,57.06,44.26,42.48,40.69,:
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.81,:
Italy,357,365.2,332.5,369,366.5,338.8,338.1,334.7,321.7,245.3,302.55,243.2,217.69,225.93,308.72,300.18,317.59,286.47,298.31,300.62,304.69,306.44,307.43,317.98,:
Cyprus,2.9,3,2.9,2.7,2.87,2.82,2.75,2.69,2.57,2.53,2.51,2.6,2.38,2.44,2.75,2.14,2.52,2.19,1.71,1.23,1.34,1.31,1.3,1.32,:
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,:,:,:,:,:,:,0,0,0,0,0,:,:,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,:,:,0,1.1,:,0.7,1.4,9.17,8.39,6.79,2.15,2.27,1.45,1.27,1.29,2.21,0.9,0.83,0.99,0.8,0.83,1.06,0.74,0.76,:
Malta,0.8,0.8,0.9,0.9,0.7,0.72,0.72,0.74,0.71,0.71,0.76,0.75,0.7,0.75,0.79,0.74,0.81,0.79,0.84,0.86,0.85,0.73,0.82,0.9,0
Netherlands,33,31,33,39,41,41,40,41,43,46,46,46,47,48,51,53,54,53,55,62,65,63,66,60,:
Austria,0,0,0,0,0,0,0,0.28,0.5,0.2,0.57,0.41,0.35,0.68,0.89,1.07,0.98,1.06,1.13,1.17,1.42,1.81,1.77,1.24,:
