,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0
Bulgaria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.71,3.82,3.89,3.52,3.21,2.78,2.67,2.53,1.48,:
Czechia,2,1.4,1.36,1.29,1.37,1.3,1.26,1.07,0.98,0.85,0.8,0.74,0.67,0.63,0.58,0.48,0.39,0.37,0.38,0.34,0.34,0.32,0.28,0.25,:
Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0
Germany,0.17,0.17,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.11,:
Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0
Ireland,:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,47.72,47.97,48,38.8,36.9,36.8,36.8,42.6,42.6,41.8,43.6,42.2,44.09,45.72,46.63,44.43,41.06,41.38,42.65,41.41,45.43,38.55,38.24,43.57,:
Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,86.51,85.32,84.22,80.31,77.69,72.13,72.06,69.73,68.94,:
France,22.04,20.45,19.45,18.48,17.37,16.66,15.71,14.68,14.27,13.76,12.85,12.07,11.19,10.49,10.41,9.89,9.41,9.32,9.1,9.03,11.66,11.77,11.5,11.22,:
Croatia,0.77,0.78,0.83,0.84,0.92,1,1.08,1.1,1.23,1.29,1.75,1.66,1.62,1.24,1.23,1.27,1,0.96,0.86,0.88,0.78,0.8,0.61,0.5,:
Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,67.51,69.01,67.02,64.3,60.44,58.68,56.54,56.28,54.35,:
Cyprus,:,:,:,:,0.68,0.71,0.75,0.76,0.64,0.72,0.53,0.54,0.56,0.41,0.44,0.46,0.4,0.3,0.29,0.31,0.34,0.35,0.31,0.31,:
Latvia,0,0,0,0,:,0,0,:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0
Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.71,5.71,5.71,5.62,5.2,5.06,4.17,4.14,3.88,3.7,:
Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0
Netherlands,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0
Austria,:,:,:,:,:,:,:,:,:,:,0.19,0.19,0.19,0.18,0.17,0.17,0.16,0.16,0.18,0.18,0.18,0.18,0.18,0.17,:
Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.4,2.23,2.13,2.12,2.15,0.8,1,0.8,0.7,:
Portugal,7.06,6.79,6.34,5.89,5.52,5.17,4.77,4.37,4.01,3.65,3.71,3.71,3.78,3.65,3.61,3.75,3.87,3.9,3.74,3.78,3.8,3.76,3.83,3.83,:
Romania,3.59,3.69,3.27,2.89,3.13,2.69,1.97,1.79,1.61,1.71,1.96,2.07,2.03,2.04,1.8,1.75,1.81,1.77,1.7,1.79,1.69,1.37,1.29,1.38,:
Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.32,0.3,0.28,0.26,0.25,0.25,0.24,0.23,0.22,:
Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.4,0.37,0.32,0.36,0.35,0.31,0.28,0.27,0.26,:
Finland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,0,0,0
Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,:,0,0,:,:
United Kingdom,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,:,:,:,:
Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.02,2.39,:
Montenegro,:,:,:,:,:,:,:,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.1,0.09,0.08,0.06,0.06,0.07,0.09,0.09,0.09,:,:
North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Albania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.05,1.1,1.2,:,:,:,:,1.3,1.3,1.3,:
Serbia,:,:,:,:,:,:,:,6.42,6.46,7.3,7.69,7.75,8.01,8.01,8.01,8.76,8.76,7.13,7,7.1,7.2,7.16,7.08,7.35,:
Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,44,45,45,46,47,46,47,50,54,:,:
Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
