,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,1.2,1.4,1.2,1.3,1.2,0.8,0.2,0.2,0.1,0.2,0,0.19,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,48,57.8,62.3,61.5,69.6,58.3,42,41.1,42.4,51.3,41.05,40.6,28.1,36.45,30,23.48,15.21,13.04,8.64,6.48,5.44,6.05,3.82,3.8,:
Czechia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,11,11.4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,119.95,117.94,120,115.97,112.09,111.8,22.05,21.94,20.41,26.91,31.4,23.86,24,26.71,34.3,30.68,29.89,28.23,22.73,22.53,20.87,19.37,13.91,11.41,:
Spain,42.9,40.7,41.5,40.2,40.6,40.6,32.6,29.2,31.1,34.8,33.41,33.69,32.31,31.33,33.56,29.53,29.24,29.68,25.98,27.77,24.53,26.02,19.94,18.12,:
France,25.3,23.9,24.3,25.6,25.6,22.9,18.8,15.8,16.3,0,18.43,14,:,:,9.82,9.66,8.6,7.9,6.91,5.32,3.73,3.32,3.17,2.89,:
Croatia,9.71,10.5,10.91,9.68,10.29,9.58,10.85,12.64,12.87,13.35,8.49,10.64,11.79,9.83,9.16,10.13,8.98,9.41,7.56,7.88,7.08,7.38,6.3,4.15,:
Italy,129.9,129.2,122.3,122.2,117.9,:,:,:,:,:,86.94,70.13,50.62,49.77,53.92,51.46,48.47,56.4,49.53,41.86,37.83,41.01,30.85,:,:
