,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,:,:,:,:,:,:,:,:,:,:,:,0,0.7,0.95,0.75,0.98,0.49,0.74,0.71,0.54,0.65,0.39,1,:,:
Prov. Antwerpen,:,:,:,:,:,:,:,:,:,:,:,65.7,57.95,62.72,69.45,51.01,25.47,51.58,25.95,42.83,40.69,37.21,39.47,:,:
Prov. Limburg (BE),:,:,:,:,:,:,:,:,:,:,:,76.91,80.39,76.97,79.86,64.98,42.54,60.88,42.18,48.61,42.3,47.34,52.01,:,:
Prov. Oost-Vlaanderen,:,:,:,:,:,:,:,:,:,:,:,178.66,141.68,163.04,169.48,143.81,103.21,133.18,86.59,108.07,105.31,119.74,111.07,:,:
Prov. Vlaams-Brabant,:,:,:,:,:,:,:,:,:,:,:,116.17,96.86,113.24,119.54,98.52,80.7,100.43,74.17,85.5,82.84,86.62,94.45,:,:
Prov. West-Vlaanderen,:,:,:,:,:,:,:,:,:,:,:,180.26,138.57,181.18,151.78,132.97,99.56,112.83,105.51,95.21,96.19,94.71,117.05,:,:
Prov. Brabant wallon,:,:,:,:,:,:,:,:,:,:,:,17.63,15.85,16.15,14.86,16.05,11.5,13.27,9.8,13.23,12.6,18.34,19.98,:,:
Prov. Hainaut,:,:,:,:,:,:,:,:,:,:,:,45.67,31.46,43,29.95,32.3,19.32,23.63,24.14,25.29,30.51,33.7,51.3,:,:
Prov. Liège,:,:,:,:,:,:,:,:,:,:,:,4.01,3.03,2.53,2.44,3.49,2.66,3.03,4.49,4.16,4.79,6.07,6.49,:,:
Prov. Luxembourg (BE),:,:,:,:,:,:,:,:,:,:,:,0.8,0.31,0.16,0.61,0.51,0.74,0.85,0.69,1.23,0.78,1.01,1.38,:,:
Prov. Namur,:,:,:,:,:,:,:,:,:,:,:,3.2,3.03,3.33,2.23,4.12,2.85,3.49,2.32,4.53,4.36,4.76,6.2,:,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Severozapaden,:,:,:,:,:,:,:,:,:,:,790.75,865.03,620.91,1004.21,1125.36,953.68,839.82,984.18,1288.32,1489.14,1247.54,1014.43,777.7,:,:
Severen tsentralen,:,:,:,:,:,:,:,:,:,:,559.58,600.34,388.63,797.18,870.12,796.3,658.87,657.59,1028.51,1318.63,1019.9,1152.57,791.79,:,:
Severoiztochen,:,:,:,:,:,:,:,:,:,:,574.13,617.38,659.8,830.95,1002.9,809.16,660.95,852.54,1038.72,1045.98,533.6,1085.82,817.16,:,:
Yugoiztochen,:,:,:,:,:,:,:,:,:,:,40.26,55.92,37.14,49.52,57.26,56.67,34.78,42.4,56.24,58.83,54.45,63.87,48.34,:,:
Yugozapaden,:,:,:,:,:,:,:,:,:,:,33.25,30.15,18.73,36.98,43.66,47.93,38.48,32.49,66.31,83.39,89.67,63.42,67.54,:,:
Yuzhen tsentralen,:,:,:,:,:,:,:,:,:,:,58.96,60.93,32.64,58.05,41.84,45.72,44.96,41.03,44.39,63.82,68.93,47.22,51.85,:,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Praha,0.1,0.17,0.34,0.05,0.14,0.06,1.93,1.77,2.11,2.82,1.24,2.13,2.41,2.23,2.03,0.85,1.84,1.85,1.52,1.29,1.86,1.35,1.11,:,:
