,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0.01,0,0.01,0.01,0,0,0.01,:,:
Prov. Antwerpen,:,:,:,:,:,:,:,:,:,:,:,0,0.1,0.1,0.05,0.06,0.07,0.05,0.06,0.07,0.08,0.06,0.08,:,:
Prov. Limburg (BE),:,:,:,:,:,:,:,:,:,:,:,0,0.1,0.1,0.11,0.14,0.08,0.06,0.12,0.18,0.1,0.16,0.11,:,:
Prov. Oost-Vlaanderen,:,:,:,:,:,:,:,:,:,:,:,0,0,0.1,0.02,0.05,0.06,0.04,0.07,0.08,0.08,0.11,0.09,:,:
Prov. Vlaams-Brabant,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0.02,0.02,0.01,0.01,0.01,0.03,0.03,0.04,0.05,:,:
Prov. West-Vlaanderen,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0.01,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.02,:,:
Prov. Brabant wallon,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0.01,0.02,0.01,0.02,0.01,0.04,0.02,0.03,:,:
Prov. Hainaut,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0.01,0.03,0.06,0.06,0.04,0.05,0.06,0.05,0.05,:,:
Prov. Liège,:,:,:,:,:,:,:,:,:,:,:,0,0,0.1,0.05,0.08,0.05,0.05,0.05,0.07,0.04,0.05,0.03,:,:
Prov. Luxembourg (BE),:,:,:,:,:,:,:,:,:,:,:,0,0.1,0.1,0.09,0.14,0.17,0.18,0.18,0.2,0.2,0.21,0.22,:,:
Prov. Namur,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0.04,0.03,0.07,0.04,0.05,0.05,0.06,0.09,0.09,:,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Severozapaden,:,:,:,:,:,:,:,:,:,:,0.68,0.13,0.1,0.14,0.06,0.15,0.01,0.01,0.47,0.34,0.35,0.34,0.31,:,:
Severen tsentralen,:,:,:,:,:,:,:,:,:,:,0.21,0.33,0.1,0.19,0.07,0,0.01,0.01,0.21,0.13,:,0.04,1.58,:,:
Severoiztochen,:,:,:,:,:,:,:,:,:,:,0.42,0.27,0.3,0.01,0.04,0.08,0.02,0.2,0.13,0.13,:,0.32,0.08,:,:
Yugoiztochen,:,:,:,:,:,:,:,:,:,:,2.33,2.55,1.2,3.33,3.24,0.87,2.13,1.5,1.66,2.01,1.66,2.02,2.09,:,:
Yugozapaden,:,:,:,:,:,:,:,:,:,:,2.6,2.74,6.7,5.17,5.76,2.04,1.1,3.26,3.31,1.15,1.22,2.5,2.31,:,:
Yuzhen tsentralen,:,:,:,:,:,:,:,:,:,:,4.53,4.28,4.1,6.63,5.28,3.17,4.21,3.32,2.54,2.34,1.98,2.41,1.96,:,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Praha,0.02,0.02,0.01,0,0,0,0.2,0.2,0.18,0.16,0.15,0.12,0.12,0.1,0.15,0.06,0,0,0.04,0.03,0.04,0.05,0.08,:,:
Střední Čechy,5.71,6.12,5.52,8.03,12.53,8.62,4.27,7.05,7.99,7.39,5.15,4.14,5.58,6.83,4.08,3.75,3.19,3.84,4.2,4.67,5.16,4.37,3.78,:,:
Jihozápad,13.37,12.76,10.47,10.52,13.99,11.11,5.74,9.32,10.18,9.19,7.47,6.4,7.32,9.06,6.78,5.61,5.37,6.28,6.67,8.94,7.36,6.53,5.87,:,:
Severozápad,3.37,2.49,2.64,2.83,4.42,4.32,2.36,3.03,4.68,3.45,2.69,1.72,2.62,3.91,1.79,1.85,2.25,1.99,2.54,2.65,3.71,2.79,2.88,:,:
Severovýchod,5.59,4.71,4,5.78,8.24,6.23,3.03,5.15,5.49,5.41,4.19,3.41,4.29,4.87,3.58,3.2,3.09,2.69,2.97,3.84,4.31,3.33,3.31,:,:
Jihovýchod,11.72,11.12,10.2,11.71,14.85,12.2,4.83,9.37,11.09,9.83,7.9,6.89,7.73,10.02,7.13,5.81,5.26,5.67,6.98,8.59,8.74,6.46,6.17,:,:
Střední Morava,2.13,1.51,1.7,1.86,3.73,2.87,1.66,2.45,2.66,1.88,1.27,1.29,2.38,1.83,1.18,1.05,1.44,1.54,1.58,1.72,1.51,1.36,1.35,:,:
Moravskoslezsko,1.99,1.4,0.82,1.19,1.45,1.57,0.39,0.94,1.14,1.15,1.44,1.11,0.98,1.5,1.4,0.96,0.86,0.84,0.9,0.99,1.11,0.65,1,:,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Hovedstaden,:,:,:,:,:,:,:,:,:,:,4.1,3.2,3.2,4.7,3.8,4.4,3.6,3.5,2.5,4.8,4.2,3.8,3.9,:,:
Sjælland,:,:,:,:,:,:,:,:,:,:,4.8,4.7,5.7,8.5,7.6,8.5,6,6.9,5.6,10.4,9,8.4,8,:,:
Syddanmark,:,:,:,:,:,:,:,:,:,:,12.5,13.2,14.8,21.8,27.8,33.6,27.4,31.8,24,40.3,31.1,30.3,29.4,:,:
Midtjylland,:,:,:,:,:,:,:,:,:,:,17.2,19.7,23.2,29.6,39.5,44.9,37.6,42,36.4,55.8,42.3,39,39.8,:,:
Nordjylland,:,:,:,:,:,:,:,:,:,:,13.5,16.8,17.6,22.5,27.8,30.4,24.9,27.2,24.1,35.3,28.8,26.9,27.8,:,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Stuttgart,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Karlsruhe,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Freiburg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Tübingen,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Oberbayern,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Niederbayern,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Oberpfalz,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Oberfranken,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Mittelfranken,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Unterfranken,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Schwaben,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Berlin,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Brandenburg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Bremen,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Hamburg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Darmstadt,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Gießen,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Kassel,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Mecklenburg-Vorpommern,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Braunschweig,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Hannover,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Lüneburg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Weser-Ems,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Düsseldorf,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Köln,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Münster,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Detmold,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Arnsberg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Koblenz,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Trier,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Rheinhessen-Pfalz,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Saarland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Dresden,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Chemnitz,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Leipzig,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Sachsen-Anhalt,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Schleswig-Holstein,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Thüringen,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Eesti,28.9,20.9,17.9,15.2,8.1,7.4,7.3,16.8,21.4,15.3,12.6,13.3,16.9,11.5,15.4,14.3,:,:,:,:,:,11.9,13.32,16.9,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Northern and Western,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0,0,0
Southern,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0,0,0
Eastern and Midland,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0,0,0
"Border, Midland and Western (NUTS 2013)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern and Eastern (NUTS 2013),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Extra-Regio NUTS 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Anatoliki Makedonia, Thraki (NUTS 2010)",:,:,:,:,:,:,:,0.85,0.86,0.88,0.92,1,0.72,0.8,0.8,:,:,:,:,:,:,:,:,:,:
Kentriki Makedonia (NUTS 2010),:,:,:,:,:,:,:,3.66,4.1,4.1,4.15,4.21,3.1,3.35,3.47,:,:,:,:,:,:,:,:,:,:
Dytiki Makedonia (NUTS 2010),:,:,:,:,:,:,:,11.94,13.45,13.36,10.08,10.52,10.15,10.59,10.88,:,:,:,:,:,:,:,:,:,:
Thessalia (NUTS 2010),:,:,:,:,:,:,:,0.93,1.04,1.05,0.83,1.09,0.79,0.64,89.87,:,:,:,:,:,:,:,:,:,:
Ipeiros (NUTS 2010),:,:,:,:,:,:,:,0.37,0.41,0.41,0.41,0.41,0.31,0.16,0.34,:,:,:,:,:,:,:,:,:,:
Ionia Nisia (NUTS 2010),:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,:,:,:,:,:,:,:,:,:,:
Dytiki Ellada (NUTS 2010),:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,:,:,:,:,:,:,:,:,:,:
Sterea Ellada (NUTS 2010),:,:,:,:,:,:,:,0.39,0.44,0.44,0.33,0.3,0.33,0.21,0.34,:,:,:,:,:,:,:,:,:,:
Peloponnisos (NUTS 2010),:,:,:,:,:,:,:,0.03,0.03,0.03,0.02,0.03,0.02,0.01,0.02,:,:,:,:,:,:,:,:,:,:
Attiki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,:,:
