,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,:,:,:,:,:,:,:,:,:,:,:,0,0.1,0,0,0,0.02,0,0.05,0.05,0,0.02,0.03,:,:
Prov. Antwerpen,:,:,:,:,:,:,:,:,:,:,:,0,0.4,0.39,0.18,0.24,0.21,0.18,0.26,0.39,0.37,0.31,0.4,:,:
Prov. Limburg (BE),:,:,:,:,:,:,:,:,:,:,:,0,0.4,0.79,0.53,0.57,0.23,0.23,0.44,0.73,0.31,0.65,0.42,:,:
Prov. Oost-Vlaanderen,:,:,:,:,:,:,:,:,:,:,:,0,0.3,0.3,0.11,0.23,0.26,0.2,0.28,0.43,0.39,0.67,0.37,:,:
Prov. Vlaams-Brabant,:,:,:,:,:,:,:,:,:,:,:,0,0.1,0.1,0.1,0.06,0.04,0.05,0.04,0.12,0.12,0.23,0.29,:,:
Prov. West-Vlaanderen,:,:,:,:,:,:,:,:,:,:,:,0,0.1,0,0.03,0.04,0.02,0.09,0.03,0.09,0.08,0.09,0.07,:,:
Prov. Brabant wallon,:,:,:,:,:,:,:,:,:,:,:,0,0,0.1,0,0.03,0.11,0.03,0.04,0.06,0.18,0.08,0.05,:,:
Prov. Hainaut,:,:,:,:,:,:,:,:,:,:,:,0,0.3,0.1,0.05,0.11,0.19,0.3,0.11,0.24,0.22,0.14,0.17,:,:
Prov. Liège,:,:,:,:,:,:,:,:,:,:,:,0,0.2,0.39,0.25,0.53,0.09,0.23,0.13,0.32,0.14,0.22,0.11,:,:
Prov. Luxembourg (BE),:,:,:,:,:,:,:,:,:,:,:,0,0.59,0.49,0.32,0.59,0.58,0.81,0.73,0.7,0.51,0.69,0.83,:,:
Prov. Namur,:,:,:,:,:,:,:,:,:,:,:,0,0.1,0.2,0.24,0.19,0.16,0.26,0.25,0.23,0.19,0.3,0.33,:,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Severozapaden,:,:,:,:,:,:,:,:,:,:,1.35,0.36,0.42,0.48,0.15,0.38,0.01,0.04,1.47,0.81,0.97,1.21,0.87,:,:
Severen tsentralen,:,:,:,:,:,:,:,:,:,:,0.46,0.28,0.21,0.44,0.23,0,0.01,0.03,0.16,0.36,:,0.15,4.31,:,:
Severoiztochen,:,:,:,:,:,:,:,:,:,:,0.6,0.55,1.04,0.04,0.06,0.14,0.03,0.63,0.3,0.32,:,0.87,0.27,:,:
Yugoiztochen,:,:,:,:,:,:,:,:,:,:,4.07,6,2.29,7.03,7.79,1.98,5.28,3.54,3.83,4.29,3.65,3.91,4.41,:,:
Yugozapaden,:,:,:,:,:,:,:,:,:,:,4.43,5.25,12.93,10.62,12.87,3.94,2.52,7.1,4.43,2.44,1.67,6.23,4.17,:,:
Yuzhen tsentralen,:,:,:,:,:,:,:,:,:,:,7.09,7.99,6.05,11.64,7.96,5.08,7.67,7.33,3.89,3.95,3.37,4.5,3.26,:,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Praha,0.05,0.06,0.02,0.01,0.02,0.01,0.66,0.89,0.86,0.77,0.46,0.54,0.58,0.52,0.83,0.3,0,0,0.2,0.14,0.21,0.23,0.48,:,:
Střední Čechy,18.01,23.23,17.52,30.18,67.22,35.51,14.76,32.86,38.03,34.37,19.52,19.09,26.74,31.67,21.3,17.88,16.18,18.78,19.45,23.4,27.98,21.29,19.54,:,:
Jihozápad,45.62,47.27,36.47,39.82,74.62,47.75,19.05,45.45,50.41,43.4,30.08,31.44,35.75,42.15,33.11,27,26.53,30.57,31.74,45.78,41.14,33.57,31.71,:,:
Severozápad,9.11,8.02,8.03,10.79,23.29,17.29,7.94,14.1,22.09,15.5,10.39,7.2,12.39,17.96,9.19,9.37,11.23,9.53,12.04,13.4,19.6,13.54,14.61,:,:
Severovýchod,18.7,16.5,13.57,22.27,43.61,26.26,10.02,24.48,26.91,25.14,16.85,16.14,20.93,22.51,18.75,16.27,15.63,13.25,13.75,19.64,23.88,16.83,17.71,:,:
Jihovýchod,45.08,45.12,34.98,44.44,77.37,51.72,15.85,43.89,53.59,45.2,30.77,33.14,35.59,47.58,35.55,28.02,26.01,25.98,32.13,42.3,47.25,32.62,32.16,:,:
Střední Morava,6.93,4.86,5.75,7.2,19.77,11.78,5.31,11.72,12.88,8.72,4.98,6.07,11.45,8.55,6.21,5.36,7.58,7.69,7.39,8.54,8.05,6.91,7.11,:,:
Moravskoslezsko,6.55,4.23,2.83,4.61,7.46,6.44,1.23,4.12,5.03,4.97,5.19,4.99,4.65,6.15,5.38,4.44,4.3,3.93,4.1,4.99,5.51,3.34,5.28,:,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Hovedstaden,:,:,:,:,:,:,:,:,:,:,22.14,18.68,19.67,30.24,28.37,24.71,23.42,23.03,13.15,33.41,29.95,23.62,25.6,:,:
Sjælland,:,:,:,:,:,:,:,:,:,:,26.39,26.69,42.3,59.9,49.81,55.05,41.61,47.44,30.24,71.26,64.44,52.68,56.53,:,:
Syddanmark,:,:,:,:,:,:,:,:,:,:,64.34,64.34,87.57,132.24,176.03,203.41,152.6,204.2,121.47,232.56,181.07,178.4,184.83,:,:
Midtjylland,:,:,:,:,:,:,:,:,:,:,78.18,96.96,129.67,167.03,239.48,288.01,204.3,262.81,181.07,329.13,250.75,242.05,244.92,:,:
Nordjylland,:,:,:,:,:,:,:,:,:,:,60.69,84.21,100.72,131.35,176.13,191.45,148.65,177.31,130.66,217.05,173.16,175.73,179.49,:,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Stuttgart,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Karlsruhe,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
