,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Stuttgart,:,:,:,2.5,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Karlsruhe,:,:,:,1,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Freiburg,:,:,:,1.1,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Tübingen,:,:,:,2.7,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Oberbayern,:,:,:,3.5,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Niederbayern,:,:,:,2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Oberpfalz,:,:,:,2.5,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Oberfranken,:,:,:,3.5,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Mittelfranken,:,:,:,2.6,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Unterfranken,:,:,:,2.5,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Schwaben,:,:,:,2.1,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Berlin,0,0,0,0,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Brandenburg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Bremen,0,:,0,0,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Hamburg,0,0,0,0.1,0.1,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Darmstadt,:,:,:,1.7,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Gießen,:,:,:,2.5,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Kassel,:,:,:,3.7,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Mecklenburg-Vorpommern,20.6,19.5,18.9,18.8,14.6,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Braunschweig,:,:,:,1.6,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Hannover,:,:,:,3.3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Lüneburg,:,:,:,2.9,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Weser-Ems,:,:,:,1.3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Düsseldorf,:,:,:,0.9,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Köln,:,:,:,1,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Münster,:,:,:,0.7,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Detmold,:,:,:,2.1,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Arnsberg,:,:,:,1,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Koblenz,:,:,:,1.8,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Trier,:,:,:,1,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Rheinhessen-Pfalz,:,:,:,1.4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Saarland,0.4,0.6,0.4,0.4,0.3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Dresden,:,:,:,9.2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Chemnitz,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Leipzig,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Sachsen-Anhalt,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Schleswig-Holstein,2.5,3,2.7,2.5,2.9,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Thüringen,20.7,22.4,19.8,19.5,20.1,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Eesti,3.9,3.7,2.4,4.4,4.3,4.4,4.6,5.7,4.8,4.9,7.3,8.5,11,13.6,19.1,31.3,:,:,:,:,:,48.97,48.83,53.34,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Northern and Western,:,:,:,:,:,:,:,:,:,:,:,:,:,0.07,0.19,0.05,0.1,0.07,0.04,0.05,0.05,0.01,0.06,:,:
Southern,:,:,:,:,:,:,:,:,:,:,:,:,:,2.11,1.51,5.41,6.52,7.19,4.18,3.82,6.46,5.03,5.67,:,:
Eastern and Midland,:,:,:,:,:,:,:,:,:,:,:,:,:,2.3,1.84,5.19,5.86,6.46,4.28,4.26,7.24,4.69,5.11,:,:
"Border, Midland and Western (NUTS 2013)",0.3,0.5,0.4,0.56,0.54,0.8,0.7,0.47,0.33,0.65,0.54,0.36,0.55,0.79,0.6,1.38,1.59,:,:,:,:,:,:,:,:
Southern and Eastern (NUTS 2013),1.2,1.4,1.3,2.29,2.12,2.91,3.55,2.44,2.13,3.54,4.01,2.53,3.54,3.7,2.94,9.28,10.89,:,:,:,:,:,:,:,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
"Anatoliki Makedonia, Thraki (NUTS 2010)",:,:,:,:,:,:,:,0.8,0.77,0.69,3.79,2.06,1.5,1.91,1.38,:,:,:,:,:,:,:,:,:,:
Kentriki Makedonia (NUTS 2010),:,:,:,:,:,:,:,8.23,7.95,7.65,2.38,2.2,5.63,5.74,5.94,:,:,:,:,:,:,:,:,:,:
Dytiki Makedonia (NUTS 2010),:,:,:,:,:,:,:,7.41,6.5,6.86,7.09,5.28,6.35,6.71,2.87,:,:,:,:,:,:,:,:,:,:
Thessalia (NUTS 2010),:,:,:,:,:,:,:,3.05,3,2.9,6.66,6.83,5.2,6.12,8.58,:,:,:,:,:,:,:,:,:,:
Ipeiros (NUTS 2010),:,:,:,:,:,:,:,0.38,0.38,0.3,0.54,0.49,0.37,0.56,2.29,:,:,:,:,:,:,:,:,:,:
Ionia Nisia (NUTS 2010),:,:,:,:,:,:,:,0.09,0.08,0.07,0.52,0.21,0.21,0.21,0.49,:,:,:,:,:,:,:,:,:,:
Dytiki Ellada (NUTS 2010),:,:,:,:,:,:,:,0.2,0.19,0.17,1.4,1.05,0.99,2.5,1.91,:,:,:,:,:,:,:,:,:,:
Sterea Ellada (NUTS 2010),:,:,:,:,:,:,:,0.26,0.25,0.21,2.13,2.32,2.62,3.73,2.32,:,:,:,:,:,:,:,:,:,:
Peloponnisos (NUTS 2010),:,:,:,:,:,:,:,0.46,0.44,0.38,1.29,1.21,0.97,1.39,2.49,:,:,:,:,:,:,:,:,:,:
Attiki,0.13,0.15,0.12,0.13,0.12,0.15,0.14,0.12,0.12,0.12,0.14,0.12,0.14,0.3,0.33,0.38,0.51,0.68,0.73,0.45,0.57,0.82,0.6,:,:
Nisia Aigaiou,:,:,:,:,:,:,:,0.74,0.7,0.52,1.28,0.95,0.88,1.16,1.09,:,:,:,:,:,:,:,:,:,:
Voreio Aigaio,0.31,0.36,0.3,0.32,0.3,0.37,0.35,0.3,0.29,0.29,0.35,0.3,0.33,0.38,0.47,0.93,1.38,1.56,1.43,1.62,2.01,2.33,2.44,:,:
Notio Aigaio,0.11,0.13,0.11,0.12,0.11,0.14,0.13,0.11,0.11,0.11,0.13,0.11,0.12,0.8,0.94,0.34,0.26,0.34,0.65,0.84,0.91,0.81,0.88,:,:
Kriti,0.24,0.28,0.24,0.24,0.23,0.29,0.27,0.23,0.23,0.22,0.27,0.23,0.26,0.46,0.52,0.73,0.73,1.68,2.7,4.22,5.44,6,7.18,:,:
"Anatoliki Makedonia, Thraki",1.72,1.98,1.68,1.74,1.65,2.05,1.9,1.67,1.62,1.6,1.92,1.66,1.84,2.88,3.87,5.14,6.6,9.26,9.72,9.66,9.67,9.34,8.03,:,:
Kentriki Makedonia,8.54,9.82,8.33,8.64,8.19,10.2,9.44,8.29,8.04,7.95,9.54,8.21,9.12,11.21,14.64,25.51,34.05,53.83,52.99,50.87,48.23,46.24,48.11,:,:
Dytiki Makedonia,3.93,4.52,3.83,3.98,3.77,4.69,4.34,3.81,3.7,3.66,4.39,3.78,4.2,7.19,9.15,11.69,13.34,16.74,16.85,17.08,16.3,15.8,16.17,:,:
