,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0.01,0.01,0,0,0.02,0.02,0.03,0.04,:,:
Prov. Antwerpen,:,:,:,:,:,:,:,:,:,:,:,1,0,0,0.05,0.52,0.46,0.32,0.26,0.26,0.27,0.26,0.23,:,:
Prov. Limburg (BE),:,:,:,:,:,:,:,:,:,:,:,0,0,0,0.03,0.19,0.18,0.15,0.15,0.18,0.13,0.15,0.11,:,:
Prov. Oost-Vlaanderen,:,:,:,:,:,:,:,:,:,:,:,1,0.1,0.1,0.05,0.27,0.23,0.2,0.17,0.15,0.17,0.19,0.18,:,:
Prov. Vlaams-Brabant,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0.04,0.18,0.21,0.18,0.17,0.21,0.18,0.24,0.2,:,:
Prov. West-Vlaanderen,:,:,:,:,:,:,:,:,:,:,:,1,0.1,0.1,0.13,0.42,0.41,0.38,0.32,0.32,0.28,0.33,0.27,:,:
Prov. Brabant wallon,:,:,:,:,:,:,:,:,:,:,:,0,0.2,0.2,0.29,0.22,0.21,0.25,0.4,0.37,0.44,0.54,0.49,:,:
Prov. Hainaut,:,:,:,:,:,:,:,:,:,:,:,1,1,1.1,1.08,1,0.87,0.86,1.12,1.1,1.25,1.84,1.52,:,:
Prov. Liège,:,:,:,:,:,:,:,:,:,:,:,0,0.2,0.3,0.23,0.31,0.31,0.31,0.43,0.46,0.59,0.66,0.47,:,:
Prov. Luxembourg (BE),:,:,:,:,:,:,:,:,:,:,:,1,0.5,0.6,0.67,0.75,0.75,0.6,1.02,0.93,1.22,1.34,1.12,:,:
Prov. Namur,:,:,:,:,:,:,:,:,:,:,:,1,:,0.7,0.74,0.64,0.59,0.55,0.85,0.8,1.03,1.57,1.32,:,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Severozapaden,:,:,:,:,:,:,:,:,:,:,:,9.17,:,:,:,:,16,:,:,:,:,:,:,:,:
Severen tsentralen,:,:,:,:,:,:,:,:,:,:,:,13.06,:,:,:,:,13.75,:,:,:,:,:,:,:,:
