,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,0.1,0,0,0,0,0,0,0,0,:,0,0,0.1,0.2,0.19,0.17,0.11,0.17,0.23,0.21,0.2,0.21,0.22,:,:
Prov. Antwerpen,24.9,26.2,25.3,25.2,25.2,25.1,24.1,24.4,26.1,:,26.3,25,26.2,27.2,28.14,26.82,27.86,27.97,28.2,28.35,28.17,27.87,28.38,:,:
Prov. Limburg (BE),15,15.7,14.9,14.9,14.7,14.2,13.8,13.8,14.5,:,14.9,15,15.2,15.9,16.79,17.25,16.34,16.47,16.96,16.61,16.52,15.99,15.33,:,:
Prov. Oost-Vlaanderen,33.3,37.6,34,34.2,32.6,32.2,31.6,32.1,34.2,:,33.3,33,32,34.1,34.64,33.58,32.54,33.56,35.17,34.28,34.92,35.38,34.04,:,:
Prov. Vlaams-Brabant,8.8,10.2,8.5,8.5,8.2,7.9,8.1,7.8,8.9,:,8.7,9,8.5,8.9,8.99,9.09,8.7,9.12,9.2,9,9.14,9.09,8.75,:,:
Prov. West-Vlaanderen,32,37.5,32.6,33.2,31.1,31.6,31.5,32.1,35.2,:,34.3,35,32.6,36.1,34.39,33.2,32.05,32.92,35.63,34.04,36.48,36.81,36.04,:,:
Prov. Brabant wallon,4.2,3.6,3.6,3.5,3.7,3.5,3.4,3.6,3.9,:,4.2,4,3.9,3.8,3.82,3.78,3.52,3.45,3.86,3.71,4.06,4.05,3.79,:,:
Prov. Hainaut,24.5,26.6,25.3,25.4,24.4,23.1,23.1,24.1,25.6,:,25.1,24,23.8,23.5,23.53,22.32,20.59,21.22,22.05,21.23,22.69,23.31,22.2,:,:
Prov. Liège,6.4,6.7,6.8,7.2,7.6,7.3,7.3,7.7,8.2,:,9,9,8.7,8.8,8.72,8.93,8.68,8.36,8.48,8.11,8.71,8.69,8.51,:,:
Prov. Luxembourg (BE),6.6,7,7.5,7.6,8.1,8,7.6,7.6,8.2,:,8.2,8,7.9,7.6,7.47,7.12,7.22,7.25,7.96,7.9,8.37,8.75,8.53,:,:
Prov. Namur,10.5,11.5,11.4,11.6,11.5,11,10.7,10.6,11.7,:,12.3,12,11.6,11.3,11.44,11.07,11.13,10.79,12,11.87,12.28,12.94,12.6,:,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Severozapaden,:,:,:,:,:,:,:,5,0.7,2.1,:,2.4,:,:,:,:,5.6,:,3.81,4.49,4.88,4.29,4.4,:,:
