,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.45,3.48,8.4,10.16,11.19,17.67,18.42,42.27,37.1,:
Bulgaria,:,:,:,:,:,:,:,:,:,:,3.8,4.01,3.98,5.6,0.94,6.79,14.15,71.79,64.46,17.79,12.94,14.81,9.53,9.21,:
Czechia,9.69,8.91,8.98,8.4,16.3,17.21,12.73,8.55,5.73,8.04,7.34,7.89,5.98,5.42,7.29,14.15,10.07,6.19,2.65,2.95,2.4,2.48,3.08,1.31,:
Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0
Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.01,0.07,0.06,0.06,0.06,0.19,0.11,:
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,27.53,27.48,19.54,27.11,28.53,35.58,28.53,29.94,22.31,39.36,42.2,31.68,29.76,63.98,58.17,70.31,98.01,124.49,125.91,123.42,137.45,142.44,129.33,112.36,:
Spain,:,:,:,:,:,:,:,:,:,:,229.34,218.81,:,:,:,249.99,327.82,246.45,383.54,213.42,311.84,239.52,179.59,172.24,:
France,:,:,:,:,:,:,:,0,0,0,31.19,36.92,0,40.7,43.32,42.16,45.45,74.1,95.46,102.94,208.03,248.83,228.8,270.71,:
Croatia,0.29,0.29,0.37,0.28,0.28,:,:,:,0.04,0.07,0.03,0.08,0.02,0.08,0.08,0.11,0.09,0.2,0.22,0.16,0.33,0.36,0.02,0.19,:
Italy,:,:,:,:,:,:,:,:,:,:,10.84,9.6,:,14.11,15.18,:,25.6,37.82,52.43,41.48,38.69,36.03,29.48,28.61,:
Cyprus,0,0,0,0.05,0.2,0.21,0.19,0.2,0.29,0.29,0.25,0.27,0.3,0.34,0.32,0.36,0.31,0.23,0.22,0.2,0.22,0.2,0.21,0.21,:
Latvia,0.6,0,0.4,0.6,0.5,0.4,0.1,0.2,0.1,0.1,0.2,0.7,1.1,0.8,0.7,5.3,1.7,0.3,0.2,1.1,0.5,0.5,0.6,3.8,0
