,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,28,28,28,28,28,28,28,:
Bulgaria,:,2.5,2.3,1.8,1.3,1.4,1.89,1.72,1.44,1.73,1.61,2.2,2.1,2.3,2.24,2.52,1.47,1.15,1.12,:,1.26,1.93,1.63,1.66,:
Czechia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,8.7,8.7,8.7,8.2,10.9,10.9,10.9,:,:,:,3,3,3,:,2.35,3.93,3.93,:,:,0,0,0,0,0,0
Germany,60,50,50,50,50,50,59,55,57,52.2,60,62,52.91,59.88,59.92,62.59,72.14,73.45,73.23,71.79,78.73,83.8,78.16,79.77,:
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,59.8,67.72,68.82,68.93,65.03,62.37,56.3,53.15,55.5,54.66,54.49,57.68,69.64,67.75,69.64,72.21,70.02,66.54,65.31,68.29,69.26,68.21,65.91,67.79,:
Greece,0,0,0,0,0,0,0,0,0,0,1.18,1.8,1.9,2.44,2.46,2.66,2.51,3.06,1.95,1.09,0.97,0.88,2.56,0.97,:
Spain,63.3,115.7,134.7,129.2,138.8,137.8,0.13,0.13,:,:,133.02,146.13,147.44,149.66,149.86,218.8,148.04,159.02,166.25,170.16,166.01,163.8,167.03,163.92,:
France,203.8,195.8,175.3,169.7,165.5,138.5,115.8,131.8,133.9,:,124.59,112.12,115.78,106.88,108.64,107.37,99.49,86.13,82.98,87.56,132.15,123.35,101.8,94.55,:
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,73.7,72.9,79.7,96,94.2,88.4,101.6,85.9,:,:,:,:,:,:,:,59.48,68.36,69.56,70.67,70.86,69.21,67.77,67.44,63.86,:
Cyprus,1.7,1.5,1.27,1.2,1.1,1.01,0.83,1.21,1.01,0.79,0.79,0.8,0.81,1.01,0.69,0.71,0.72,0.62,0.6,1.23,1.16,1.14,1.3,1.2,:
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,:,:,:,2.5,3.87,4.09,5.18,6.69,8.15,14.06,10.43,12.75,4.24,10.83,12.18,13.82,16.37,13.8,11.36,11.46,11.09,9.35,9.25,4.81,:
Luxembourg,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,:
Hungary,:,18.4,20.3,22.4,18.3,19.7,21.2,21.64,23.91,21.95,14.03,14.25,19.33,18.73,22.06,28.62,24.65,24.48,26.38,29.56,39.4,40.43,51.05,51.05,:
