,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,642.5,366.77,416.13,:,467.63,340.35,419.45,:,:,:,:,:
Bulgaria,0,0,0,0,0,0,0,0,0,0,0.78,0.93,0,2.28,3.06,2.61,5.73,0.54,9.45,0.3,0.97,1.9,0.27,0.26,:
Czechia,284.22,219.38,58.95,43.1,47.81,47.32,31.66,32.45,31.15,26.52,28.49,21.23,31.48,18.18,14.69,16.1,17.27,15.89,20.63,14.07,14.69,13.73,18.73,9.81,:
Denmark,0,0,0,0,0,0,0,0,0,0,275.7,283.8,266,335.3,406.1,384,358,294.5,264.7,382.1,274.7,268,283,386.2,:
Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:,1.8,0.61,:,6.05,3.67,1.18,15.06,1.13,:
Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,:,:,:,:,:,:,:,:,:,:,241.8,280.64,:,:,:,214.08,226.6,235.97,161.3,154.88,137.28,131.61,158.79,167.94,:
France,:,:,:,:,:,:,:,:,:,:,781.97,488.91,409.76,461.7,381.09,475.65,391.81,722.3,703.98,743.74,1124.8,1078.16,930.76,827.43,:
Croatia,14.31,17.81,19.57,12.25,11.02,9.38,7.3,14.21,18.88,13.81,14.99,15.79,7.41,8.55,8.56,10.4,6.72,4.14,5.13,6.61,6.08,5.36,2.23,2.81,:
Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6.72,:,12.45,8.49,0,5.53,6.18,7.18,8,7.11,:
Cyprus,:,:,:,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,223,203.2,154.3,159.9,130.9,88.4,62.8,53.3,22.5,18.2,20.6,14.8,17.5,8,0,6.1,3,4.9,4.5,6.9,2.9,2.6,2.7,1.7,0
Lithuania,1399.4,1382.9,1136.2,944.7,428,394.5,203.6,173.8,140.7,116,43.4,53.1,51.8,48.8,49.4,43.86,25.43,13.56,16.84,15.71,4.72,7.44,4.85,6.09,:
