,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,180.7,88.7,171.2,176.1,231,229.1,268.37,286.64,170.48,280.6,:,:,:,:,393.86,369.14,321.56,310.17,368.83,332.42,392.59,355.68,345.87,381.31,:
Bulgaria,:,:,:,:,:,:,0.57,0.97,0.9,1.44,:,:,:,:,:,2.87,1.99,2.84,3.36,5.29,2.83,3.04,:,2.51,:
Czechia,25.18,16.34,3.18,1.52,2.26,3.29,2.87,3.62,3.08,5.88,4.17,5.69,5.35,7.17,3.73,8.92,6.54,3.95,7.21,6.13,7.37,7.4,8.52,9.6,:
Denmark,2.9,3.1,2.9,4.2,8.5,10.6,9,:,:,:,5.27,5.32,:,:,:,7.83,5.47,4.47,5.8,4.74,7.19,7.09,7.99,8.06,:
Germany,:,:,:,:,:,:,:,32.47,26.14,32.23,25.76,31.41,22.73,26.8,29.08,29.44,23.43,15.58,27.13,27.44,26.54,26.63,24.31,26.59,:
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,65.32,37.58,24.5,29.8,41,48.5,55.48,52.5,71.94,63,68.41,61.89,77.55,63.62,71.27,72.9,66.2,73.25,77.02,75.77,81.33,77.47,78.72,36.39,:
Spain,673.2,673.5,622.6,728.3,609.5,639.8,593.86,551.85,557.9,404.1,473,:,:,426.2,410.67,324.21,317.82,318.99,293.5,297.15,292.89,286.5,227.39,266.99,:
France,200.9,187.81,187.48,149.44,194.2,170.72,160.35,144.29,:,:,:,:,:,120.55,112.05,117.67,107.92,108.95,107.69,100.52,128.46,59.74,116.9,107.88,:
Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:
Italy,889.8,915,922.7,826,877.3,925.9,910.4,855.4,770.1,831.1,:,:,:,:,:,:,701.93,772.58,752.59,429.29,526.53,234.68,444.82,229.49,:
Cyprus,1.2,:,:,:,0.83,1.11,1.1,1.14,1.23,1.3,1.28,1.15,1.13,1.07,0.76,0.68,0.59,0.6,0.39,0.3,0.52,0.58,0.53,0.58,:
Latvia,1.3,1.5,1.8,1.2,0.7,2,1.3,1.1,0.2,0.5,:,0.2,0.2,1,0.2,0.5,0.4,0.4,0.4,0.7,0.6,0.4,0.52,0.2,:
Lithuania,:,:,:,1.45,1.17,1.92,2.67,1.59,1.32,2.11,0.96,1.06,1.55,1.29,0.97,1.54,1.89,1.99,1.56,1.7,1.79,2.14,2.49,1.82,:
Luxembourg,0.4,0.2,0.2,0.3,0.3,0.2,0.09,0.09,0.12,0.12,0.1,:,:,:,:,0.14,0.17,0.06,0.12,0.14,0.18,0.07,0.08,0.07,:
Hungary,:,:,:,:,14.1,13.9,27.1,10.6,15.83,27.16,:,0,:,:,15.93,26.43,17.1,18.81,20.54,16.4,15.91,16.43,10.4,11.54,:
Malta,0.1,0,0,0,0,0.25,0.19,0.26,0.16,0.18,0.32,0.24,0.31,0.26,0.16,0.19,0.16,0.16,0.2,0.07,0.12,0.07,0.11,0.12,0
Netherlands,203,76,171,159,210,195,222,260,172,295,264,300,198,297,336,349,373.8,330,402.2,373,400,340,351,354,:
Austria,56.1,41.6,41.6,54.6,50.2,52.1,53.2,63.75,46.21,57.2,11.76,15.34,12.5,13.52,15.34,13.09,5.7,9.55,17.92,7.13,10.12,8.45,11.58,6.65,:
Poland,:,:,:,:,:,:,:,24.29,57.52,65.6,45.44,50.1,51,59.5,:,56.1,65.47,:,:,:,:,:,:,0,0
Portugal,138.05,136.45,120.97,85.42,179.91,124.14,167.57,134.82,165.31,192.04,169.69,221.23,111.64,194.38,201.61,135.54,132.29,194.19,154.9,190.53,125.76,216.35,126.99,114.32,:
Romania,68.09,69.02,65.52,101.22,45.93,81.89,60.06,61.93,51.65,65.08,57.83,64.38,51.74,64.04,58.51,42.61,49.8,46.04,57.16,46.16,46.64,49.46,42.32,42.24,:
Slovenia,:,:,:,3.6,5.3,3.1,4.14,4.32,3.14,4.73,:,:,:,:,:,3.72,3.18,1.17,4.5,2.94,3.8,1.17,3.33,2.35,:
Slovakia,:,:,:,:,:,:,:,:,0,0,0.56,0.69,0.3,1.02,0.45,0.61,0.42,0.84,1.39,0.79,1.11,0.95,1.05,1.02,:
Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.11,0.18,0.23,0.25,0.19,0.25,0.32,0.15,0
Sweden,2.53,2.46,1.98,2.32,2.25,1.69,2.11,2.04,1.63,1.9,1.83,2.45,1.69,1.62,1.81,1.48,1.41,2.05,1.74,1.65,1.55,1.7,1.78,2.28,:
Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,19.26,11.58,25.86,23.51,24.24,:,:,:,:
United Kingdom,26.6,38.5,34.2,29.6,22.7,23.8,28.4,20.6,:,:,:,:,:,:,26,26.5,24,27.7,25.6,27.4,:,:,:,:,:
Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
