,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,41.1,63.81,57.16,46.1,71.97,78.64,:,14.57,22.79,190.08,98.29,159.55,51.89,42.17,24.35,33.17,55.64,46.55,61,39.48,30.26,50.26,58.08,79.69,:
Czechia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.21,:
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,43.4,23.8,25.8,34.7,50.1,50.8,62,38,38.7,64.9,111.75,72.6,57.4,52.7,73.6,87.3,134.6,170.4,138.1,154.7,183,206.9,218.4,238,:
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,1514.42,1491.35,1463.82,1365.85,1566.45,1556.87,1194.62,964.58,1476.6,1723.73,1668.29,1468.26,1138.95,1112.31,1079.39,820.38,1172.83,721.05,774.32,683.94,793.74,880.95,940.52,534.59,:
Spain,1984.3,1943.67,2203.27,2035.46,2770.77,956.23,1681.41,1255.64,1212.35,1399.92,1023.11,942.23,522.73,976.56,863.85,967.98,1107.12,1111.03,1342.14,736.83,824.08,806.24,695.3,451.88,:
France,1665.41,1335.88,1594.94,1410.7,2061.35,2018.45,2075.38,1967.75,2077.06,2066.88,2519.23,1999.07,2355.09,1759.95,1466.87,1784.39,1675.98,2094.12,1774.6,1547.99,1310.35,1574.56,1330.35,1266.5,:
Croatia,:,:,:,:,:,:,:,:,8.96,5.3,6.4,12.42,6.12,4.85,7.55,10.12,2.49,3.33,1.93,1.81,3.25,3.55,4.25,1.21,:
Italy,4260.18,3581.86,4218.17,3674.27,5481.22,4379.48,3942.32,3877.09,5053.74,3605.68,3779.99,3749.02,4111.7,4112.43,4185.3,4509.82,5242.49,4373.93,4303.1,3996.39,4033.85,4220.52,3831.2,3829.13,:
Cyprus,10.47,10.99,13.5,14.94,10.39,9.68,7.87,11.21,2.59,15.34,19.44,24.46,23.51,15.66,4.53,36.15,6.78,14.28,12.44,18.5,20.39,16.27,20.16,15.51,:
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,1.37,1.34,0.66,:
Hungary,44.26,48.79,42.35,23.66,53.69,38.77,39.57,29.03,36.39,47.42,43.9,49.61,45.37,64.47,67.23,93.86,149.88,159.1,209.09,162.47,120.69,162.25,136.24,195.15,:
Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,43.45,45.83,49.21,63.43,88.08,62.34,76.15,52.89,90.77,66.7,78.73,78,43.68,63.14,66.86,87.96,123.27,91.08,90.86,80.24,78.87,88.26,119.83,139.19,:
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,178.53,106.28,338.61,117.38,242.76,1.21,7.76,2.58,7.19,21.09,16.16,4.04,4.42,2.77,3.97,6.11,13.16,9.67,11.57,12.2,10.63,12.28,13.1,7.86,:
Romania,3.77,9.72,8.44,1.62,14.38,10.16,8.44,1.29,4.95,15.78,28.24,14.67,22.11,12.75,19.41,7.91,24.65,20.58,20.76,16.53,10.68,29.68,23.02,31.75,:
Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:,:,:,:,:,:,:,:,:,:
