,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,:,433.5,408.9,433.6,351.5,266.2,336.13,376.66,369.4,281.3,230.1,243.8,260.67,325.6,132.73,261.82,211.08,202.44,201.53,178.53,159.1,178.3,161.72,147.8,:
Czechia,66.94,68.35,56.68,67.41,69.73,62.6,57.64,99.03,98.32,68.74,45.92,91.25,59.99,74.72,63.53,90.61,75.91,79.77,103.7,67.96,90.38,90.06,91.76,76.98,:
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,1361,1226,1368,1130,1371.2,1230.3,1224.7,1400.6,1351.5,1235,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,:
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,1241.4,1191.89,1045,1071.34,1257.8,1130.15,1142.78,937.87,893.62,821.24,1025.05,932.86,997.21,1082.78,1071.44,1037.52,1027.48,1012.58,933.15,807.57,815.79,828.28,820.52,820.57,:
Spain,6682.9,5271.7,5934.6,:,7064.2,6054.3,6595.06,5964.69,6053.2,5286.3,6107.62,5809.32,5566.62,7480.02,6221.66,5799.13,6102.85,5387.4,6983.26,5745.45,6817.77,6086.92,5902.04,4822.76,:
France,7746.35,7242.92,6840.92,6107.26,7564.05,6796.43,6774.09,6015.55,5673.49,6112.51,5920.36,6649.09,5379.74,5540.84,6204.91,6258.4,6018.13,5011.05,6267.79,5489.65,5857.87,5073.59,6199.95,6286.37,:
Croatia,182.44,186.18,188.15,183.45,174.54,181.02,179.43,197.98,185.26,206.44,207.74,204.37,187.55,181.1,134.94,154.23,123.65,116.31,146.24,108.3,123.55,116.21,117.5,94.68,:
Italy,8869.5,8653.1,7393.9,7482.9,8692,8553.1,8326.7,7392.4,7813,8242.6,7787.79,7115.6,6903.76,8010.36,6930.79,7649.48,8248.53,7169.75,8513.64,7900.12,8222.36,8149.4,8437.97,6668.83,:
Cyprus,108,88.1,62.4,80.36,108.37,51.07,40.03,33.97,32.41,29.75,28.35,25.11,20.58,20.39,20.19,21.74,23.37,22.87,22.38,22.76,23.14,23.13,21.89,22.74,:
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,18.4,18.9,21.2,17,21.4,18.8,19.76,19.76,17.6,18.34,14.66,17.57,11.32,13.43,16.63,14.74,11.04,10.89,18.1,10.16,12.95,13.36,11.81,10.88,:
Hungary,683.6,811.4,501.5,581.5,788.6,476.2,522.5,540.07,570.5,550,294.77,449.87,356.36,451.12,406.03,472.35,476.49,529.59,533.07,457.25,435.05,437.75,414.55,412.52,:
Malta,1.8,1.3,1.2,1.2,3.6,3.48,6.38,3.39,5.05,4.97,4.08,3.92,5.52,5.26,5.36,5.11,3.71,3.63,4.11,3.24,2.89,2.64,3.6,3.54,:
Netherlands,0.1,:,:,:,:,:,:,:,:,:,0,0,0,0,0,1.48,1.4,1.6,1.7,1.6,1.7,1.93,2.1,2.46,:
Austria,316,337.4,346.6,337.3,364.6,301.9,303.2,350.4,399.16,312.85,231.66,375.3,287.3,318.93,266.49,302.45,260.34,331.43,367.13,309.92,319.79,328.04,336.99,310.76,:
Poland,:,:,1.3,0.9,0.9,1.1,0.8,0,0,0,1.3,1.2,1.5,3.1,3.4,3,3.18,2.77,3.92,3.21,3.6,3.7,5.2,7.4,:
