,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,:,:,:,:,:,:,:,:,:,:,:,1.52,0.8,0.8,0.81,1,1.28,1.81,2.05,2.84,4.1,4.95,9.38,9.08,:
Bulgaria,:,:,:,:,:,:,:,:,:,:,3.79,3.6,2.6,3.86,0.81,4.93,9.62,35.49,63.52,14.05,10.88,10.32,7.01,7,:
Czechia,6,5.11,6.2,7.28,6.92,10.14,9.49,6.4,4.04,5.93,4.83,3.58,3.7,3.55,3.62,6.71,6.06,3.53,2.16,1.98,1.96,1.48,1.59,1.45,2.19
Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0
Germany,:,:,:,:,:,:,:,:,:,:,3.12,2.9,3.7,2.9,8.8,13.9,16.4,17.2,18.2,22,26.5,26.1,27.1,27.2,:
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.06,0.05,0.06,0.06,0.05,0.14,0.08,:
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,16.96,19.49,16.53,17.16,16.27,20.24,18.73,16.45,15.96,15.78,18.95,16.31,18.12,36.86,38.27,50.73,67.24,92.67,98.12,97.08,102.24,98.97,99.64,91.55,89.73
Spain,:,:,:,:,:,:,:,:,:,:,214.77,253.25,260.92,234.68,291.14,273.7,254.13,307.34,297.69,250.63,226.4,221.65,218.39,254.04,306.8
France,:,:,:,:,:,:,:,:,:,:,18.69,20.76,:,23.69,26,26.64,28.71,60.06,65.59,71.22,104.28,112.95,101.85,111.25,:
Croatia,0.23,0.25,0.25,0.34,0.25,:,:,:,0.04,0.04,0.02,0.06,0.01,0.04,0.03,0.11,0.06,0.1,0.08,0.08,0.18,0.16,0.03,0.09,:
Italy,:,:,:,:,:,:,:,:,:,:,9.27,7.59,10.54,10.9,11.5,14.27,17.16,25.01,31.44,26.86,24.19,23.33,18.99,19.48,18.62
Cyprus,0,0,0,0.2,0.21,0.18,0.17,0.17,0.12,0.1,0.07,0.13,0.12,0.11,0.12,0.41,0.23,0.24,0.2,0.17,0.19,0.17,0.18,0.19,0.18
Latvia,0.4,0.9,0.3,0.5,0.5,0.2,0.1,0.1,0.1,0.1,0.2,0.4,0.4,0.3,0.3,1.5,1.3,0.2,0.2,0.6,0.4,0.8,0.6,2.7,0
Lithuania,11.3,11.3,13,10.4,14.1,14.7,11.9,13,11.3,10,10.4,9.5,8.8,9.5,15.8,12.6,12.01,12.01,9.36,7.23,7.88,9.72,10.96,12.51,23.1
Luxembourg,:,:,:,:,:,:,:,:,:,:,0.03,0.02,0.01,0.01,0.01,0.09,0.08,0.07,0.11,0.11,0.05,0.07,0.1,0.17,:
Hungary,:,:,:,:,:,:,:,:,:,:,9.56,0.66,1.03,0.99,1.54,1.27,0.9,0.45,0.33,0.38,0.59,0.5,0.37,0.39,:
Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,:,:,:,:,:,:,:,:,:,:,2,1.62,2,2,2,0,0,0.6,0,0,0,0,0,0,0
Austria,:,:,:,:,:,:,:,:,:,:,6.49,4.83,4.44,4.27,5.12,5.37,6.09,5.62,5.87,6.4,7.23,7.71,6.88,7.4,7.58
Poland,:,:,:,:,:,:,:,:,:,:,81.3,93.3,63.3,92.8,120.4,148.7,146.8,118.96,105.02,107.51,128.77,132.34,146.5,170.75,:
Portugal,12.2,12.43,12.52,13.47,12.63,10.79,11.26,12.65,10.99,10.04,9.46,8.85,8.45,7.53,9.98,13,15.67,15.51,16.28,8.17,8.67,9.03,9.75,8.84,9.07
Romania,2.05,2.41,2.2,0.68,1.08,0.87,0.87,1.22,1.06,0.8,1.08,0.39,0.76,1.05,0.73,0.59,1.68,2.78,3.84,1.84,1.39,1.7,1.42,3.69,3.59
Slovenia,0,0,0,0.01,0,0.05,0.12,0.01,0.01,0.03,0.08,0.22,0.09,0.07,0.07,0.4,0.65,0.65,0.64,0.64,0.4,0.4,0.41,0.4,:
Slovakia,:,:,:,:,:,:,:,:,:,:,2.04,1.9,2.31,1.32,1.24,2.57,3.02,2.2,1.75,1.51,1.28,1.99,2.31,2.98,5.17
Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,0.84,0.76,0.72,0.77,0.77,0.71,0.65,0.54,0.5,0.52,0.66,0.71,0.48,0.5,0.47,0.56,0.63,0.75,0.76,0.68,0.77,0.77,0.49,0.37,0
Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:,0,0,0,0,0,0,0,0,0,0
Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0,:
Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0.06,0.68,0.82,0.85,0.78,0.81,1.02,1.03,1.26,1.28
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:,:,:,:
Bosnia and Herzegovina,9.37,9.17,9.3,9.36,9.48,9.14,8.66,8.81,8.85,8.97,9.2,9.28,9.31,8.64,8.11,8.31,7.43,7.44,7.2,7.49,7.44,6.97,3.05,2.78,:
Montenegro,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Albania,:,:,:,:,:,:,:,:,14.3,14,13.7,14.4,14.6,:,14.6,14.9,13.7,13,13.4,15.2,13.35,13.4,13,12.2,:
Serbia,:,:,:,:,:,:,:,0,0,0,0,0,0.4,0,0.75,1.07,1.2,1.4,1.5,1.8,1.68,1.44,1.28,0.96,:
Türkiye,:,:,:,:,:,:,:,:,:,:,:,675,669,:,646,590,619,695,797,860,805,838,838,:,:
Kosovo*,:,:,:,:,:,:,:,0.02,0.02,0.01,0.02,0.01,0.02,0.03,0.1,0.02,0.03,0.05,0.07,0.04,0.04,0.05,0.04,:,:
