,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Bulgaria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.44,1.45,1.14,1.12,0.95,1.24,1.87,1.61,1.48,:
Czechia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.93,3.93,:,:,0,0,0,0,0,0
Germany,:,:,:,:,:,:,:,:,:,:,:,:,52.25,59.19,58.45,61.56,70.6,72.16,71.69,70.28,76.97,81.05,76.09,77.82,:
Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0
Ireland,59.8,67.72,68.82,68.93,65.03,62.37,56.3,53.15,55.5,54.66,54.49,57.68,69.64,67.75,69.64,72.21,70.02,66.54,65.31,68.29,69.26,68.21,65.91,67.79,:
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,201.74,132.19,144.05,149.8,151.82,148.5,146.35,144.11,146.73,:
France,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,99.49,86.13,82.98,87.56,132.15,123.35,101.8,94.55,:
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,54.82,53.34,53.18,50.85,:
Cyprus,:,:,:,:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:,:
Latvia,0,0,0,0,:,:,:,:,:,:,:,0,0,0,:,0,0,0,0,0,0,0,0,0,0
Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,13.82,16.34,13.71,11.25,:,:,9.24,9.1,4.67,:
Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,0.01,0.01,0.01,0,0,0,0,0,0,0,0,:
Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Malta,:,:,:,:,:,0.99,0.95,1.09,1.13,1.19,1.09,0.95,1.34,1.4,1.91,2.02,1.68,0,0,0,0,0,0.92,0.98,0
Netherlands,:,:,:,:,:,:,:,:,:,:,:,:,:,:,310,310,300,300,300,270,260,260,235,205,:
Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0
Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,200,187.3,198.44,195.06,196.51,223.8,297.4,352.1,250.2,232.7,:
Portugal,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Romania,0,0,0.01,0.16,6.91,0.56,2.51,1.06,1.63,7.17,9.77,7.51,9.13,8.61,9.56,10.81,14.39,15.04,15.32,13.76,14.11,14.3,14.7,16.01,:
Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0
Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0
Finland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.2,1.3,1.3,1.3,1.3,1,1,1.06,1.06,:
Sweden,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.32,1.13,1.28,1.31,:
Iceland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.6,0.6,0.6,0.58,0.6,0.61,0.58,0.59,:,:
Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,0,0,0
Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7,7,7,7,7,:,:,:,:,:,:
United Kingdom,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Montenegro,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0
North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Albania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0
Serbia,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,39,40,41,46,49,55,:,:,:,:
Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
