,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,2.4,2.3,2,2.4,2.4,2,1.99,1.96,1.99,1.84,1.76,1.66,1.28,1.25,1.25,1.33,1.29,1.28,1.18,1.16,1.12,1.11,1.07,0.98,:
Bulgaria,0,0,0,0,0,0,0.14,0.14,0.05,0.06,0,0,0,0.6,0.29,0.18,0.12,0.29,0.24,0.23,0.14,0.15,0.19,0.22,0
Czechia,0,0,0,0,0,0,0,0,0,0,0,0.18,0.14,0.17,0.18,0.14,0.15,0.59,0.62,0.62,0.62,0.66,0.62,0.66,:
Denmark,0.3,0.3,0.3,0.5,0.5,0.5,0.5,:,:,:,0.75,0.79,0.74,0.83,0.67,0.61,0.42,0.56,0.73,0.67,0.69,1.03,1.39,1.1,:
Germany,7.4,7.2,7.8,7.6,8,7.6,7.07,7.14,7.15,7.17,6.75,7.87,7.15,6.43,6.7,6.56,6.5,7.09,6.93,7.25,6.64,6.64,7.14,6.41,:
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,0.31,0.27,0.26,0.19,0.26,0.28,0.28,0.28,0.29,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.31,0.26,0.26,0.22,0.21,0.23,0.22,0.22,:
Greece,4.52,3.92,4.2,4,3.9,4.2,4,4.62,4.74,4.3,5.15,4.5,4.32,4.85,4.76,3.67,3.56,3.29,3.31,2.58,2.86,3.04,2.02,2.97,:
Spain,36.8,36.7,37.6,37.7,36.7,37.7,37.3,34.91,:,:,31.26,32.62,33.18,33.67,33.87,34.31,35.65,34.51,33.67,35.17,34.01,34.15,33.41,33.16,:
France,13.4,13.3,13.1,13.2,13.4,13.2,13.2,12.3,12.3,:,11.68,9.94,9.49,9.12,8.96,8.84,8.86,8.6,8.43,8.38,8.12,7.51,8.01,7.16,:
