,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,1.1,1.2,1.2,1.3,1.4,:,1.3,1.31,1.32,1.39,1.43,:,:,:,1.46,1.66,2.01,2.02,2.05,2.07,2.1,2.25,2.3,2.3,:
Bulgaria,:,48.5,52.4,53.4,38.8,20.2,27.82,16.91,17.2,19.87,:,:,:,:,:,19.16,29.71,20.51,18.99,20.35,16.57,17.86,13.68,14.92,:
Czechia,5.83,4.58,1.23,1.02,0.86,0.92,0.8,0.9,0.64,0.9,0.8,0.78,0.7,0.6,0.63,0.57,0.8,0.58,1.18,0.74,0.9,0.87,0.76,2.11,:
Denmark,0.1,0.1,0.1,0.2,0.2,0.2,0.2,:,:,:,0.2,0.22,:,:,:,0.15,0.14,0.14,0.15,0.15,0.16,0.14,0.15,0.13,:
Germany,3.8,5.5,5.4,5.7,5.4,7.2,7.09,7.32,7.96,7.74,8.12,8.16,8.92,8.83,9.53,9.75,10.4,10.54,10.12,10.23,10.54,11.13,10.73,11.42,:
Estonia,0.2,0.1,0.1,0.1,0.3,0.2,0.2,0.3,0.2,0.3,0.3,0.5,0.4,0.4,0.5,0.6,0.6,0.11,0.1,0.1,0.09,0.1,0.08,0.07,:
Ireland,0.05,0.05,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.07,0.08,0.17,0.15,0.16,:
Greece,77.62,75.03,73.98,73.72,74.41,68.42,63.44,61.35,59.39,59.83,55.13,51.57,46.45,47.81,48.6,42.92,40.36,40.59,40.78,36.91,38.18,37.09,27.89,38.04,:
Spain,164.5,162.7,156.5,159.5,167,172.8,156.95,150.15,126.7,130.5,:,:,:,:,:,145.5,151.02,153.68,146.99,151.12,151.69,158.65,139.75,145.65,:
France,30.7,30.7,29.3,29.1,27.9,26.4,25.9,25.6,25.8,:,:,:,:,:,31.93,31.86,35.05,35.46,34.61,33.87,65.5,61.72,38.83,61.28,:
