,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,0,0,0,0,0,0,0.16,0.2,0.21,0.19,0,0,0,0,0.34,0.38,0.39,0.41,0.42,0.43,0.43,0.43,0.42,0.4,:
Bulgaria,0,0,0,0,0,0,2.3,1.6,1.7,1.89,0,0,0,0,0,1.84,2.15,2.22,2.48,3.06,2.96,2.73,2.82,2.76,:
Czechia,7.5,7.5,1.59,1.59,1.72,1.73,1.7,1.47,1.44,1.39,1.22,1.21,1.2,1.14,1.07,1.02,0.9,0.87,0.89,0.89,0.74,0.74,0.67,0.79,:
Denmark,2.1,2.4,2.5,2.7,2.7,2.1,2.1,:,:,:,2.5,2.51,:,:,:,1.45,0.89,0.85,0.83,0.77,1.12,0.93,1.1,0.76,:
Germany,:,:,:,:,:,5.85,5.85,5.85,5.85,5.85,4.7,4.69,6.84,7.3,7.72,8.12,8.46,8.87,9.21,9.31,9.39,9.44,9.34,9.29,:
Estonia,2.4,0.9,0.5,0.9,0.7,0.6,0.7,0.9,0.8,1.1,1.4,1.2,1.1,1,1.3,1.2,1.09,1.36,1.28,1.76,1.61,1.68,2.02,1.81,:
Ireland,0,0.23,0.21,0.21,0.13,0.13,0.14,0.14,0.13,0.13,0.13,0.13,0.14,0.14,0.06,0.06,0.06,0.06,0.06,0.05,0.04,0.04,0.05,0.05,:
Greece,0,0,0,0,0.02,0,0,0,0,0,0,0,0.04,0.01,0.08,0.14,0.16,0.18,0.21,0.2,0.21,0.28,0.26,0.22,:
Spain,6.3,6.2,6.4,:,:,:,:,:,:,:,:,:,:,:,:,3.79,4.57,6.04,6.58,6.79,7.12,7.22,7.29,7.22,:
France,4.41,4.25,4.24,4.42,4.16,4.13,3.75,3.66,3.53,3.26,3.66,3.46,3.5,3.44,3.45,3.39,3.4,3.38,3.36,3.4,4.3,4.46,4.61,4.53,:
Croatia,:,:,:,:,:,:,:,:,:,0.23,0.73,0.66,0.6,0.46,0.54,0.68,1.04,1.17,1.38,1.23,1.61,1.67,1.73,1.94,:
Italy,8.7,9,8.9,9,9,9.1,8.6,7.7,9.6,:,:,:,:,:,:,0.9,1.28,0.37,0.39,1.85,1.9,2.01,2.07,:,:
Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,1.1,1,1.2,1.2,1.7,1.3,1.5,0.8,1.1,1.2,0.9,1.2,1.2,1.4,0.9,1.3,1,1.1,1.5,2.36,2.9,3.2,3.8,2.4,:
Lithuania,3.7,3.8,3.3,5.41,5.23,5.85,6.01,6.11,6.83,6.17,6.74,6.64,6.78,7.58,7.69,7.44,7.71,9.04,9.18,8.91,9.25,8.6,8.42,8.88,:
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,:,:,:,:,0,0.01,0.01,0.01,0,0,0,0,0,:
Hungary,:,:,6.9,8.4,9.6,9.8,7.9,8,7.69,7.18,7.69,7.69,:,:,6.44,6.27,6.37,6.45,6.91,7.45,7.09,6.8,6.54,6.43,:
Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0.8,1,1.1,1.1,1.1,1.1,1.13,1.2,1.41,1.49,1.58,1.51,1.52,1.49,:,1.7,1.52,1.47,1.76,1.92,1.67,1.6,1.56,1.64,:
Austria,0.2,0.2,0.3,0.4,0.4,0.4,0.4,0.46,0.39,0.5,0.52,0.53,0.54,0.54,0.55,0.55,0.55,0.59,0.62,0.62,0.63,0.63,0.65,0.66,:
Poland,55.3,56.9,65.8,61.6,62.6,74.8,69.6,78.2,74.63,74.16,74.81,80,88.3,86.5,83.6,85.3,92.73,94.7,95.59,95.64,92.4,95.5,99.1,98.6,:
Portugal,0.1,0.11,0.13,0.14,0.15,0.17,0.18,0.19,0.21,0.22,0.22,0.27,0.5,0.88,1.38,2.29,2.66,3.05,3.57,4.16,4.18,4.35,4.46,4.46,:
Romania,0.15,0.19,0.16,0.17,0.35,0.09,0.11,0.08,0.05,0.08,0.16,0.2,0.19,0.34,0.47,0.46,0.58,0.55,0.59,0.58,0.74,1.54,1.66,2.57,0
Slovenia,0,0,0,0,0,:,0.03,0.03,0.03,0.03,:,:,:,:,:,0.14,0.17,0.23,0.26,0.28,0.33,0.34,0.36,0.37,:
Slovakia,0,0,0,0,0,0,0.9,0.72,0.84,0.84,0,0,0,0,0,:,0.24,0.32,0.39,0.37,0.49,0.32,0.27,0.33,:
Finland,2.8,2.9,3.1,3.3,3.4,3.4,3.25,3.16,3.08,2.95,2.84,2.75,2.64,2.66,2.6,2.01,2.47,2.55,2.55,2,2.64,2.04,2.04,4.93,:
Sweden,0.74,0.71,0.63,0.67,0.65,0.72,0.6,0.58,0.59,0.54,0.52,0.41,0.47,0.45,0.45,0.44,0.43,0.43,0.42,0.42,0.52,0.52,0.52,0.45,:
Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:,0,0
Norway,:,:,:,:,:,0.7,0.7,0.7,0.8,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.16,0.16,0.15,0.16,0.17,0.17,0.17,:,:,:,:
United Kingdom,:,:,:,:,:,9.1,10.2,9.6,9.8,:,:,:,:,:,5,5,4,5.34,5.32,6.1,:,:,:,:,:
