,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,4.5,4.4,4.7,4.8,4,4.5,4.74,4.95,5.19,4.71,4.65,5.09,5.01,4.51,4.66,5.16,5.54,5.87,5.82,5.85,6.03,6.37,6.12,6.46,:
Bulgaria,0,0,0,0,0,0,0.29,0.22,0.24,0.14,0,0,0,0.2,0.21,0.24,0.15,0.14,0.16,0.23,0.21,0.08,0.14,0.16,0
Czechia,2.04,1.64,0.91,0.9,0.8,0.49,0.51,0.44,0.4,0.32,0.32,0.36,0.36,0.27,0.28,0.3,0.25,0.26,0.3,0.32,0.33,0.36,0.29,0.27,:
Denmark,0.6,0.6,0.6,0.7,0.6,0.6,0.6,:,:,0.75,0.83,0.74,0.6,0.48,0.58,0.72,0.72,0.82,0.83,0.89,0.96,0.86,0.77,0.74,:
Germany,5.3,7.4,7.2,7.7,7.7,7.2,7.24,6.52,7.03,6.82,6.55,6.48,6.61,6.41,6.14,5.73,5.46,6.1,6.1,5.81,5.8,5.71,6.01,5.93,:
Estonia,0,0,0,0,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0.01,0.02,:,:,:,:,:,:,:
Ireland,1.11,1.12,0.92,0.92,0.92,0.98,0.98,0.98,0.98,1.01,1.01,1.01,1.01,1.01,1,1,0.94,0.81,0.82,0.77,0.86,0.8,0.71,0.79,:
Greece,4.25,3.73,4,4,4,3.9,3.5,3.61,3.33,3.4,4.44,3.99,3.92,4.15,4.08,3.21,2.98,2.81,2.85,2.46,2.6,2.55,2.95,2.66,:
Spain,23.9,24.9,25.4,26.6,25.6,25.3,25.32,24.77,27.3,25.2,29.85,31.2,29.47,30.38,33.2,32.26,34.54,39.33,40.44,39.54,41.18,41.64,39.06,39.63,:
France,32.4,32.6,30.6,30.4,29.5,27.3,26.8,26.3,25.8,:,26.02,30.81,21.29,19.83,20.01,19.11,19.35,19.27,19.09,17.77,17.83,16.53,13.8,15.32,:
Croatia,0.07,0.08,0.09,0.09,0.1,0.09,0.14,0.17,0.25,0.21,0.15,0.15,0.15,0.21,0.09,0.18,0.17,0.14,0.16,0.18,0.21,0.2,0.11,0.14,:
Italy,36.2,35.2,35.1,33.8,27.2,27.2,27.7,28,27.1,27.7,16.89,16.99,17.1,15.66,16.38,16.28,16.26,15.96,15.86,15.67,15.51,15.13,14.73,14.72,:
Cyprus,0,0,0,0,0.09,0.09,0.09,0.06,0.05,0.04,0.04,0.03,0.04,0.03,0.05,0.03,0.06,0.05,0.05,0.05,0.08,0.07,0.06,0.06,:
Latvia,0.4,0.3,0.3,0.3,0,0.1,0.1,0.2,0.2,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.04,0.1,0.1,0.05,0.06,:
