,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,:,:,:,:,:,:,:,:,:,:,511.6,102.87,121.4,131,:,:,:,:,:,:,:,:,:,:,:
Bulgaria,690.8,540.4,792.1,927,1279.9,1068.7,1306.4,742.8,1635.5,1655,2201.06,2057.6,1732.1,2396.36,2631.24,:,:,:,:,:,:,:,:,:,:
Czechia,965.5,:,851.6,628.9,1147.3,990.4,1089.9,1164,1207.9,1292.1,1174.85,1199.71,1193.87,1553.26,1673.96,:,:,:,:,:,:,:,:,:,:
Denmark,294.4,212.3,218.1,354.5,468.2,342.4,:,596.3,629.7,638.7,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Estonia,38.7,:,:,:,:,:,:,133.5,111.3,136.2,132,143.7,162.6,:,:,:,:,:,:,:,:,:,:,:,:
Ireland,8.6,7.3,6.7,7.2,6.4,14.2,17.9,31.9,23.4,22,28.07,55.9,:,:,34.15,:,:,:,:,:,:,:,:,:,:
Greece,:,:,:,:,:,:,:,:,251.5,377.66,967.39,1150.24,1254.87,:,1132.81,:,:,:,:,:,:,:,:,:,:
Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
France,6185.1,5321.1,5785.7,5841.9,6480,7102,6500.4,:,6409.7,7592.2,10142.09,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Croatia,160.3,170.2,232.7,192.5,210.9,252.98,291.44,210.15,308.9,298.2,263.02,297.43,228.66,303.36,316.25,:,:,:,:,:,:,:,:,:,:
Italy,1535.6,1451.6,1057.7,758.1,919.8,:,:,700.5,635.6,806.5,602.86,338.53,632.92,950.25,1227.21,:,:,:,:,:,:,:,:,:,:
Cyprus,0,2.1,1.7,1.2,1.33,1.34,1.02,0.91,0.27,0.24,0.24,0.25,0.24,0.27,0.17,0,:,:,:,:,:,:,:,:,:
Latvia,11.7,14.6,36.4,39.3,106.6,148.1,123.5,:,205.1,208.8,228.6,:,305.8,508,187.2,:,:,:,:,:,:,:,:,:,:
Lithuania,:,:,:,:,214.2,:,:,313.4,332.4,418.7,420.4,503,641.1,558.3,510.3,:,:,:,:,:,:,:,:,:,:
Luxembourg,8.4,8.8,14.1,16.4,21.4,23.6,24.6,26.6,23.7,28.3,16.74,16.53,17.14,17.7,17.08,:,:,:,:,:,:,:,:,:,:
Hungary,:,:,1090,1196.1,1600.7,1516.4,1642.5,1663,2255,1964.8,1649.95,2069.33,:,:,:,:,:,:,:,:,:,:,:,:,:
Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:,:,:,:,:,:,:,:,:
Netherlands,223.8,211.1,224.9,255.4,253.4,219.6,137.5,135.3,171.9,237.9,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Austria,:,:,:,:,:,:,:,274.5,:,327.1,375.28,402.78,341.6,358.51,406.98,:,:,:,:,:,:,:,:,:,:
Poland,1073.2,1156.7,1045.3,894.7,1791.6,1591.4,1788.9,2282.4,2238.3,2646.9,2364.8,1981.6,2005.2,2784.2,3391.8,:,:,:,:,:,:,:,:,:,:
Portugal,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Romania,890.7,1034.3,1229.7,1784.9,2026.5,1822.2,2083,:,1956,1778.9,2374.58,2787.91,1679.22,2978.81,3474.99,:,:,:,:,:,:,:,:,:,:
Slovenia,3.84,5.22,10.76,9.55,10.56,11.26,11.21,20.5,15.64,15.58,22.33,21.51,21.96,19,26.33,:,:,:,:,:,:,:,:,:,:
Slovakia,264.8,383,408.5,336.3,494.8,455.7,516.5,470.7,634.9,597.7,501.84,579.1,459.87,615.17,746.19,:,:,:,:,:,:,:,:,:,:
Finland,:,:,:,:,:,:,:,:,88.9,145.2,181.2,116.7,73.6,80.1,63.2,:,:,:,:,:,:,:,:,:,:
Sweden,129.4,109.3,164.4,136.4,239.1,213.9,232.3,229.1,264.8,317.4,303.2,273.4,:,:,:,:,:,:,:,:,:,:,:,:,:
Iceland,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,:,:,:,:,:,:,:,:,:,:
Norway,9.1,19.3,17.8,11.3,12.3,11.2,9.5,9,9.5,:,:,:,11,11,:,:,:,:,:,:,:,:,:,:,:
Switzerland,:,:,:,:,:,:,:,:,:,:,82.02,84,81.7,:,:,:,:,:,:,:,:,:,:,:,:
United Kingdom,1203.6,:,:,:,:,:,:,:,1973,1966,2302,2829,:,2190,:,:,:,:,:,:,:,:,:,:,:
Bosnia and Herzegovina,7,7.5,12,8.6,13.1,17.9,17.1,15,13,12,11,11,10,12,13.87,:,:,:,:,:,:,:,:,:,:
Montenegro,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,:,:,:,:,:,:,:,:,:,:
North Macedonia,32.3,28.6,31.9,31.5,32,35.5,31.9,26.1,23.2,:,43.69,:,:,36.98,:,:,:,:,:,:,:,:,:,:,:
Albania,9.7,7.6,5.6,3.2,4.7,4.6,4.6,3.7,4.1,4.4,4.8,5.5,4.4,:,:,:,:,:,:,:,:,:,:,:,:
Serbia,:,:,:,:,:,:,:,637.02,865.82,781.58,952.07,925.59,673.58,933.02,1096.01,:,:,:,:,:,:,:,:,:,:
Türkiye,4464.7,3140.2,3527.1,:,:,:,:,3182.6,:,3020,:,3228,3218,3403,3610,:,:,:,:,:,:,:,:,:,:
Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,1.2,:,:,:,:,:,:,:,:,:,:,:,:
