,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0
Bulgaria,0,0,0,0,0,0,2.35,3.74,6.1,8.81,0,0,0,0,0,7.08,12.45,5.51,5.63,6.95,7.21,5.6,6.54,4.91,:
Czechia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,:
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,:,:,:,:,:,:,18.87,23.95,32.4,32.91,27.84,28.91,26.07,22.25,28.34,23.59,25.44,26.62,18.21,20.26,22.82,23.44,20.44,21.51,:
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,7.07,7.61,7.73,6.37,5.78,7.07,7.61,6.5,7.61,7.93,5.78,7.06,6.5,8.26,8.02,7.91,7.61,8.5,8.01,5.78,5.7,4.86,3.8,5.47,:
Spain,2.2,1.7,1.4,1.5,1.5,3.1,:,:,:,:,:,:,:,:,:,39.56,63.76,112,85,105.88,132.35,207.57,135.72,125,:
France,0,0,0,0,0,0,0,0,:,:,:,:,:,:,12.99,13.01,54.41,36.01,36.33,32.93,459.85,472.41,10.85,469.91,:
Croatia,0,:,:,:,9.39,9.39,8.7,10.22,11.91,14.98,7.2,7.17,7.89,4.76,6.91,10.48,11.25,11.63,13.42,12.71,14.04,12.74,5.83,5.96,:
Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,:,0,:
Cyprus,3.1,3.3,7.75,7.7,1.64,1.79,2.25,1.95,1.92,1.63,1.61,1.66,1.45,1.12,0.96,1.05,0.9,0.56,0.49,0.37,0.34,0.31,0.29,0.31,:
Latvia,0,0,0,0,0,2.2,1.7,2.6,0.4,1.2,0.2,0.4,0.1,0.1,0,0,0.1,0,:,0.33,0.8,0,0.1,0.13,:
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,:,:,:,:,:,:,0,0,0,0,:,:,:,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,:,:,:,:,:,:,:,:,0,0,4.21,:,:,:,11.2,10.88,8.6,8.59,5.57,4.74,3.21,3.35,3.59,3.77,:
Malta,0.8,0.9,0.9,0.8,1,0.96,0.98,1.01,1,0.97,1.01,0.9,0.78,0.87,0.86,0.87,0.86,0.8,0.8,0.75,0.7,0.62,0.68,0.71,0
Netherlands,0,0,0,:,:,:,0,0,0,0,0,0,:,:,:,0,0,10.18,9.21,12.62,14.65,11.47,12.84,11.69,:
Austria,0,0,0,0,0,0,0,0,0,0,9.66,12.27,13.06,11.85,12.47,10.65,13.96,14.93,13.29,12.82,13.08,15.1,19.24,18.99,:
Poland,:,:,:,:,:,7.1,6.6,6,5.36,6.02,4.86,5.6,5.7,6.1,6.8,6.2,6.73,7.36,7.23,5.3,1.6,1.6,2,1.7,:
Portugal,:,:,:,:,:,:,:,:,:,:,:,8.54,8.9,7.18,8,6.12,6.14,8.26,7.21,16.38,7.1,10.09,9.31,10.4,:
Romania,0,0,0,0,126.42,0.65,2.4,3.92,3.64,2.7,2.15,6.89,2.05,0.32,0.75,0.41,0.35,0.39,0.41,0.47,0.74,0.33,0.3,1.08,:
Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0
Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.31,11.13,13.2,24.62,27.52,37.96,:
Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:
Sweden,0.68,0.71,0.45,0.78,0.82,1.05,0.89,0.93,0.52,1,1.03,1.47,1.1,1.14,1.48,1.21,1.24,1.06,1.18,1.33,1.06,0.95,0.91,0.79,:
Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:,0,0,0,0,0,0,0,:,0,0
Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.3,:,:,:,:,:,:,0,:,:
Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,:,:
United Kingdom,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,17.4,0,0,0,0,:,:,:,:,:
Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:,:,:,:,0,0,0,0
Montenegro,:,:,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,0,0,0,0
North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Albania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,9.3,:,1.9,2.5,:,:,:,:,:,:
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Türkiye,:,1590,1807,1853.5,1775.5,1900,1922.7,1851.8,1886,1932,:,:,:,:,1786,64,66,71,72,75,81,72,70,:,:
Kosovo*,:,:,:,:,:,:,:,:,:,7.8,:,:,:,:,0.2,:,:,:,:,:,:,:,:,:,:
