,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,:,:,:,:,:,:,:,:,:,:,8761.1,8519.3,7865.6,8576.6,:,:,:,:,:,:,:,:,:,:,:
Bulgaria,546.2,742.9,1243.8,:,874.8,773.4,667.7,567.4,582.6,666.7,856.77,635.14,765.9,809.94,1208.83,1442.95,1820.99,1877.33,2004.66,1785.86,1615.45,1576.32,1512.37,1349.84,:
Czechia,9859.27,9455.16,7952.21,6123.98,7365.59,7400.8,6780.35,6222.97,6302.63,6327.72,5974.16,7197.82,7160.47,6939.01,8375.24,6577.29,8591.73,11211.28,9635.06,11758.14,12859.44,12498.01,11196.76,10493.61,:
Denmark,10000.7,10355.4,10348.1,10908.6,9490.8,9637.9,10269.2,10404.1,11013.9,12212.3,21481.2,23913.5,23346.7,:,:,29328.4,32977.23,32751.2,25956.54,36226.42,29790.99,29058.9,32566.99,:,:
Germany,:,:,:,:,:,:,:,:,:,:,87200.31,112481.71,111350.29,93678.29,117532.57,101008.86,106896,115147.14,88772.57,101929.14,113978.57,123588.29,88329.14,100955.43,:
Estonia,4915.1,3756.7,2987.4,2348.8,1898,2325.2,1683,2350,2350.9,1917,2338.4,2152,:,:,:,:,:,:,:,:,:,:,:,:,:
Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Greece,636.34,561.82,408.95,418.3,385.48,417.62,378.91,400.42,404.72,463.39,481.6,381.79,636.03,852.73,2061.72,3081.01,4771.03,5510.25,4907.08,4027.65,3797.59,3929.17,4153.49,2570.12,:
Spain,14872.6,14404.2,13410.9,13303.5,14086.5,20623.8,13763,15273.9,14002.8,:,:,18245.71,17485.13,:,:,17654.21,19160.44,15550.41,17797.72,16735.67,18122.75,18169.86,17251.43,17340.09,:
France,262262.57,266489.71,261597.14,224473.43,258859.43,227667.71,214747.71,:,121430.57,114030.29,111886.22,113988.87,130940.84,128335.64,144443.71,119170.95,110836.48,125594.63,110055.14,106491.09,92723.41,115642.59,84783.06,105757.14,:
Croatia,1044.02,1233.32,1276.05,873.79,1355.77,1440.92,1671.78,1608.43,2441.7,2256.23,2192.48,2015.91,1655.33,2316.43,2244.87,2398.83,:,:,:,:,2487.58,:,:,:,:
Italy,37384.1,38125.2,36879,32376,35696.8,36192.1,:,55908.6,53088.9,45514,:,:,:,:,:,:,:,69812.11,80641.63,82412.3,86464.85,81458.35,72735.33,77456.62,:
Cyprus,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Latvia,4911.3,3297.4,:,:,:,:,:,5968.7,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,661.8,:
Lithuania,:,:,:,3158.3,4377.1,7668.6,5947.7,7211.5,6925,7380.3,8352.9,8619.1,8683.6,8033.9,8374.5,6899.8,6288.93,5440.75,5673.86,6086.5,5746,5163,5729,5239,:
Luxembourg,1562.86,1568,812.29,751.71,959.43,866.29,763.14,933.14,894.29,941.71,803.77,748.15,1020.83,926.67,1029.58,786.36,923.6,1033,922.42,869.01,951.49,1235.82,882.08,1046.52,:
Hungary,:,:,4223.7,3056.3,4491.6,3974.3,3528.3,3319.5,3843.1,3073.1,:,3408.41,:,:,5235.15,4505.62,5890.83,4775.45,5926.26,6015.57,5798.35,5247.65,4527.3,5676.35,:
Malta,32.4,28.4,36.5,45.2,21.5,29.5,29.5,31.4,31.4,36.9,37.08,41.45,39.26,37.41,36.37,37.93,21.37,34.19,:,:,34.19,33.03,30.96,30,:
Netherlands,:,:,:,:,:,:,:,12493.7,14294.3,11203.3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Austria,:,:,:,:,:,:,:,:,:,:,6546.2,6905.56,6790.58,6606.12,7027.62,6100.6,6929.41,5886.66,5861.58,6106.52,6773.78,6330.61,6022.4,6111.71,:
Poland,10744.4,11803.8,9789.2,11566.6,14453.8,15181.3,22931.2,28465.5,28030,29879.9,28179.1,:,:,:,35633.9,16421.09,23135.09,22626.41,28811.95,26815.55,35056.41,39729,43675.11,42611.48,:
Portugal,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Romania,5587.4,6572.31,7451.75,7817.8,3575.73,4986.84,5838.21,4055.04,5178.99,5263.56,5535.49,6036.77,5164.08,5771.24,6013.06,5486.66,5054.18,5574.86,6379.07,5598.19,4929.37,5267.88,4340.38,3969.48,:
Slovenia,1074.09,975.81,1236.13,1018.53,1415.08,1668.72,1246.44,1335.87,1374.49,1433.19,1389.26,1427.35,1245.11,:,:,:,1981.47,1635.31,2030.41,1977.03,2153.12,1867.82,1367.61,1815.8,:
Slovakia,2850.2,3647.9,3751.6,2896.7,3309.5,3211.6,2921.9,2671.4,3125.1,2730.7,2612.77,3190,2540.4,3134.62,3762.17,2853.37,3650.42,2779.47,3119.43,3047.66,3075.05,:,2191.62,:,:
Finland,:,:,:,:,:,:,:,:,:,:,:,:,:,7714.7,8054.5,8649,9068.51,7877.54,8771.65,10833.52,10660.96,9340.32,8833.43,9349.34,:
Sweden,1096.1,:,:,:,:,:,:,:,:,:,:,13510,13982,13450,15613.43,15446.57,14674.86,15244.29,11882.86,16725.43,16092,15917.14,14288.29,:,:
Iceland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,13,23.9,27,42.34,31.2,40.11,44.57,40.11,40.11,:
Norway,:,:,:,:,:,:,:,:,2711.1,:,:,:,:,:,:,:,7246.86,6758.71,5253.97,8306.44,:,:,:,:,:
Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6568.53,5727.41,6617.36,:
United Kingdom,:,:,:,:,:,:,:,:,:,6524,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Bosnia and Herzegovina,421.97,551.46,746.67,529.33,778.43,864.04,894.62,620.83,797.24,847.62,789.04,759.19,639.35,790.24,906.57,850.01,1025.59,723.84,1064.51,1049.4,1155.46,947.97,748.95,808.6,:
Montenegro,:,:,:,:,:,:,:,3.13,4.32,4.28,3.82,5.1,3.86,11.57,13.33,13.48,14.82,14.9,15.29,15.48,17.95,:,:,:,:
North Macedonia,203.7,165.7,185.8,188.3,184.9,208.42,219.46,208.75,191.43,223.77,223.25,212.53,190.76,211.28,261.62,289.1,344.21,271.59,335.81,336.15,335.61,296.39,434.29,328.17,:
Albania,:,:,2376,2540.3,5094,5197,5222,4954,5333,5326,5429,5900,5950,:,6100,:,6144,3678.91,4028.57,4065.83,4097.48,:,:,:,:
Serbia,:,:,:,:,:,:,:,1376.08,1535.34,1698,1778.24,1656.43,1495.83,1597.65,1607.64,1402.31,1679.04,1328.2,1497.55,1823.93,1882,1424.77,1175.77,1486.2,:
Türkiye,:,:,:,:,:,:,:,:,:,:,13179,31805,34417,38912,40246,42036,45666,50916,38669.44,41018.94,:,:,:,:,:
Kosovo*,:,:,:,:,:,:,:,125.7,133.9,101.6,114.1,107.1,114.1,192.1,178.7,129.4,180.6,286.4,252,278.3,279.1,272.23,276.94,:,:
