,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,40.3,36.6,38.6,29.7,31.8,32.6,41.9,43.1,48.8,48.2,36.53,39.64,42.6,42.83,43.16,44.21,52.27,42.57,39,43.8,39.85,35.04,40.71,44.68,:
Bulgaria,217.2,269.6,366.6,210,300.5,248.6,177.5,180.1,209.8,241.4,241.45,173.52,187.2,192.63,210.05,168.55,157.58,127.01,101.9,110.28,127.49,123.74,121.32,147,159
Czechia,141.8,156.3,142.9,98.8,115.6,124.8,102.5,129.5,141.2,134.6,110.21,100.81,98,106.27,102.93,104.54,104.01,97.18,102.6,107.71,114.63,111.01,122.61,128.74,127.13
Denmark,144.5,147,117.4,130.2,122.4,139.4,158.6,169.6,129,143.8,144.3,129.6,101.8,109,119.1,119,110,124.8,83.5,99.7,87.8,76.2,63.7,57.4,58
Germany,1446.4,1473,1360.9,1323.3,1365.3,1344.5,1483.3,1424.1,1418.2,1451.7,1294.77,1177.7,1090.1,1211,1227.8,1252.9,1267.2,1226.6,1216.1,1351.9,1304.1,1241.1,1211.5,1290.6,1321.5
Estonia,0,0,0,0.1,0.2,0.5,0.5,0.9,0.8,1.4,1,0.3,0.3,0.1,0.2,1.1,1.8,4.19,7.73,17.16,22.44,24.53,35.43,37.64,:
Ireland,24.1,19.6,23.2,19.84,20.51,17.02,15.1,18.73,21.13,19.32,28.84,35.86,41.01,35.98,60.08,69.75,74.61,65.01,57.85,82.85,51.46,67.52,73.77,53.3,43.35
Greece,98.12,129.55,105.18,100.21,89.83,87.01,97.15,124.47,116.03,127.54,112.01,101.63,114.45,138.47,182.49,154.11,132.8,133.38,129.19,132.57,136.97,112.78,116.8,97.93,98.96
Spain,824.2,739,715.9,810.8,829.1,753.9,705.7,811.9,608.5,486.6,449.18,410.42,414.83,424.15,384.56,368.43,321.81,404.59,336.68,267.1,308.42,251.67,242.35,208.6,203.86
France,1065.6,1087.9,1168.5,1061,1042.1,1057.1,1175.5,1183.5,1269.1,1320.1,1162.94,1046.22,993.79,1139.59,1238.12,1375.42,1507.73,1397.88,1283.59,1305.22,1180.05,1199.43,1294.43,1359.97,1284.9
Croatia,:,:,:,:,:,:,:,:,56.35,51.75,46.78,40.51,48.45,48.76,43.42,38.62,51.65,47.19,47.06,48.48,59.5,49.87,55.41,62,60
Italy,:,:,:,:,:,:,330.7,344.7,330.5,306.8,273.52,247.04,246.13,237.27,232.71,242.9,249.37,250.53,262.48,261.41,263.43,242.6,258.28,280.15,257.74
Cyprus,:,:,:,:,58.45,52.52,48.91,34.02,30.68,22.44,24.15,24.96,28.85,23.53,18.94,20.56,14.54,10.95,12.8,11.58,12.52,12.83,11.5,11.5,11
Latvia,4.3,6.3,4.8,3.4,3.8,2.8,4.4,5.6,7.3,10,:,3.6,2.7,2.9,3.1,3.2,2,3.2,3.7,7,9.4,13,20.5,26.1,29.4
