,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,3.3,6.9,4.1,7.1,1.5,2.9,3,2.1,2.6,3.5,28.26,18,11.8,16.94,3.55,3.14,1.59,1.2,1.14,1.26,2.22,2.1,4.16,2.01,:
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0
Czechia,83.8,53.2,52.6,106.7,61.5,57.6,62,60.9,41.9,37.8,48.09,57.35,69.38,40.97,45.25,51.62,30.6,46.56,46.01,24.93,23.95,75.25,52.86,35.32,24.1
Denmark,8,8.5,10.9,12.6,15.8,11.5,9.3,8,9.6,9.8,13.8,19.7,30.9,28.4,15.5,14.9,17.4,14.5,33.2,13.7,18.3,26.7,17.8,12.5,17.8
Germany,46.6,42.8,47.8,123.8,46.1,53.3,44.6,29.7,43.1,36.4,42.71,60.1,152.3,53.4,49.4,53.5,45.3,42.1,112.9,31.8,42.8,30.7,52.2,30.4,99.9
Estonia,47.2,34.1,36.7,41.7,55.2,65.8,67.3,62.6,64.8,68.6,68.8,75.6,60.8,79.3,73.4,71.9,73.8,67.3,79.55,51.61,50.09,44.08,28.23,27.03,:
Ireland,19.2,35,22.7,35.16,31.24,30.22,28.33,19.6,23.18,20.21,18.05,16.43,13.47,15.22,6.46,10.07,7.53,6.76,3.55,3.81,11.55,6.08,6.8,4.49,7.09
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,:,:,:,:,:,:,:,:,0,0,139.78,378.05,91.94,120.86,198.13,149.29,170.52,233.85,225.17,180.4,179.64,191.07,188.33,167.85,167.15
France,17.7,17.2,13.9,29.7,15.7,11.8,8.9,6.6,5.3,11.2,16.61,14.42,0,26.59,26.9,17.12,14.19,13.87,13.87,15.53,41.15,22.04,25.05,18.92,19.97
Croatia,:,:,:,:,:,:,:,:,3.05,1.89,1.16,0.92,5.72,1.48,0.12,0.66,0.32,0.6,0.31,2.46,1.04,0.8,0.5,0.5,0.7
Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:,0,0,0,0,0,8.62,12.4,17.1,17.34
Cyprus,:,:,:,:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,40.7,35.5,37.6,39.9,40.8,55.4,62.8,65.2,86.2,73.3,:,109.3,95.3,117.4,237.3,157.3,152,124.8,203.6,115.3,116.3,111.9,89.6,98.1,104.1
Lithuania,84.9,69.3,68.4,53.3,48.4,71.2,91.2,77.9,113.5,102.8,150.2,275.9,190.8,201.4,353,263.2,251.98,191.33,309.72,156.12,141.66,156.77,104.67,107.05,240.8
Luxembourg,0.4,0.7,0.5,0.5,0.3,0.6,0.4,0.4,0.4,0.4,0.69,0.89,0.81,0.84,1.6,0.8,0.44,0.49,0.35,0.32,0.37,0.25,0.54,0.28,:
Hungary,:,:,10.7,8.2,7,6.4,8.2,10.6,9.4,8.1,9.74,15.76,17.31,14.7,11.22,14.84,13.79,17.07,8.95,6.33,7.27,6.32,4.62,3.32,9.94
Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,16.2,28.9,22.6,24,20.9,20.3,19.3,16.9,15.9,22.1,19,38,16,28,20,15,11.01,8.35,15.69,8.79,16.45,12.17,16,8.69,17.39
Austria,5.6,4.9,3.7,6.7,3.7,4.6,6.4,5.7,4.5,3.5,4.09,5.01,4.12,3.55,3.53,4.87,3.21,4.99,3.38,2.58,2.65,4.95,3.58,2.55,2.97
Poland,687.8,632.7,452.7,459.7,413.5,367.1,379.4,334.9,345,337.4,259.5,327.5,704.2,270.1,342.5,315.3,483.13,442,491.94,468.08,155.23,217.36,203.43,163.35,169.47
Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romania,11.38,9.15,10.33,8.73,13.78,11.47,4.66,5.8,6.31,9.06,8,7.22,5.59,9.89,5.29,3.84,8.35,8.77,6.84,10.06,9.7,11.61,15.72,12.98,15.44
Slovenia,:,:,:,0.69,:,0.86,:,0,1.01,0.03,0.24,0.23,0.29,0.38,0.42,:,:,:,:,:,:,:,:,:,:
Slovakia,16.7,10.7,9.1,16.1,11,15.6,10.4,10.9,8.1,8.3,11.55,11,12.33,7.35,8.83,15.51,12.44,18.92,12.92,11.25,11.77,28.84,15.1,10.68,13.89
Finland,113.5,115.4,151.7,157.1,187.7,203.4,172.1,167.9,196.8,201.9,188.9,214,204.2,213.5,226.6,199.4,189.9,159.8,167.2,158.1,176.1,158.3,187.09,163.23,161.71
Sweden,48.2,44.6,54,47.1,53.4,59,42.8,37.5,49,47.7,66.37,65.56,82.93,114.44,74.03,63.1,74.77,64.3,79.97,47.33,48,42.8,43.81,47.33,64.03
Iceland,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,0,0,0,0,0,0,0.1,0,0.06,:
Norway,0,0,0,0,0,0,0,0,56.7,:,53,60,65,46,20.6,48.2,55.4,45.47,:,:,:,:,:,:,:
Switzerland,:,:,:,:,:,:,1.4,3.6,1.3,1.9,1.2,1.51,1.9,2.31,4.13,1.95,0.96,1.16,1.01,0.88,2.21,1.15,1.07,1.28,2.1
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:,:,:,:
Bosnia and Herzegovina,:,:,:,:,:,:,:,21.74,7.43,2.67,2.06,2.43,0.88,0.96,0.07,4.2,3.74,4.27,4.03,4.17,6.42,2.03,1.26,3.07,:
Montenegro,:,:,:,:,:,:,:,:,:,:,:,:,:,0.16,0.12,0,0,0,0,0,0,0,0,0,0
North Macedonia,:,:,:,:,:,:,:,15.91,8.18,16.61,10.1,8.7,5.03,9.42,6.9,:,6.53,3.08,3.55,3.47,3.49,3.5,3.01,4.1,3.3
Albania,0,0,0,0,0,0,0,0,0,0,0,0,0,:,:,0,:,0,0,0,0,0,0,:,0
Serbia,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0,13.65,15,16.3,10.2,11.35,6.24,5.51,3.87,3.03,5.27
