,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0.01,0.02,0.03,0.04,0.04,0.05,0.03,0.03,0.02,:,:
Prov. Antwerpen,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0.03,0.05,0.03,0.03,0.04,0.03,0.04,0.03,0.04,:,:
Prov. Limburg (BE),:,:,:,:,:,:,:,:,:,:,:,0,0.1,0.1,0.04,0.06,0.05,0.05,0.06,0.04,0.06,0.04,0.02,:,:
Prov. Oost-Vlaanderen,:,:,:,:,:,:,:,:,:,:,:,0,0.1,0.1,0.07,0.1,0.08,0.07,0.08,0.06,0.06,0.05,0.05,:,:
Prov. Vlaams-Brabant,:,:,:,:,:,:,:,:,:,:,:,0,0.3,0.3,0.29,0.38,0.31,0.29,0.2,0.2,0.23,0.18,0.17,:,:
Prov. West-Vlaanderen,:,:,:,:,:,:,:,:,:,:,:,0,0.1,0.1,0.1,0.09,0.08,0.09,0.07,0.08,0.06,0.07,0.1,:,:
Prov. Brabant wallon,:,:,:,:,:,:,:,:,:,:,:,0,0.1,0.1,0.12,0.18,0.12,0.14,0.16,0.2,0.2,0.17,0.15,:,:
Prov. Hainaut,:,:,:,:,:,:,:,:,:,:,:,1,0.5,0.8,0.53,0.63,0.57,0.62,0.46,0.55,0.53,0.55,0.47,:,:
Prov. Liège,:,:,:,:,:,:,:,:,:,:,:,0,0.2,0.3,0.2,0.21,0.26,0.23,0.22,0.21,0.27,0.22,0.19,:,:
Prov. Luxembourg (BE),:,:,:,:,:,:,:,:,:,:,:,1,0.9,1.1,0.96,1.26,1.17,1.33,1.17,1.46,1.36,1.27,1.33,:,:
Prov. Namur,:,:,:,:,:,:,:,:,:,:,:,1,0.6,0.9,0.7,0.96,0.97,1.17,0.97,0.99,1.15,1.01,0.86,:,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Severozapaden,:,:,:,:,:,:,:,:,:,:,:,3.49,:,4.68,:,:,5.47,:,3.43,3.88,:,:,:,:,:
Severen tsentralen,:,:,:,:,:,:,:,:,:,:,:,2.54,:,1.27,:,:,1.49,:,1.7,1.42,:,:,:,:,:
Severoiztochen,:,:,:,:,:,:,:,:,:,:,:,1.93,:,2.05,:,:,1.53,:,0.56,0.91,:,:,:,:,:
Yugoiztochen,:,:,:,:,:,:,:,:,:,:,:,1.31,:,2.93,:,:,1.45,:,1.25,1.45,:,:,:,:,:
Yugozapaden,:,:,:,:,:,:,:,:,:,:,:,3.46,:,4.67,:,:,2.73,:,2.96,3.44,:,:,:,:,:
Yuzhen tsentralen,:,:,:,:,:,:,:,:,:,:,:,2.06,:,2.3,:,:,2.66,:,1.44,1.05,:,:,:,:,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Praha,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Střední Čechy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Jihozápad,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Severozápad,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Severovýchod,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Jihovýchod,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Střední Morava,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Moravskoslezsko,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Hovedstaden,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.4,:,:,:,:,:,:,:,:,:,:
Sjælland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2,:,:,:,:,:,:,:,:,:,:
Syddanmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,12.1,:,:,:,:,:,:,:,:,:,:
Midtjylland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,9.4,:,:,:,:,:,:,:,:,:,:
Nordjylland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,11.2,:,:,:,:,:,:,:,:,:,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Stuttgart,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Karlsruhe,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Freiburg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Tübingen,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
