,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,:,:,:,:,:,:,:,:,:,:,:,0,0.1,0.1,0.08,0.15,0.16,0.17,0.19,0.16,0.17,0.16,0.2,:,:
Prov. Antwerpen,:,:,:,:,:,:,:,:,:,:,:,0,0.1,0,0.04,0.13,0.11,0.11,0.11,0.28,0.34,0.32,0.26,:,:
Prov. Limburg (BE),:,:,:,:,:,:,:,:,:,:,:,0,0.2,0.1,0.24,0.32,0.36,0.34,0.41,0.27,0.42,0.34,0.15,:,:
Prov. Oost-Vlaanderen,:,:,:,:,:,:,:,:,:,:,:,2,2.2,1.8,1.78,0.88,0.84,0.96,0.84,0.7,0.89,0.77,0.6,:,:
Prov. Vlaams-Brabant,:,:,:,:,:,:,:,:,:,:,:,0,0.4,0.3,0.39,0.58,0.57,0.81,0.83,1.08,1.18,1.25,1.17,:,:
Prov. West-Vlaanderen,:,:,:,:,:,:,:,:,:,:,:,7,6.1,5.9,5.9,3.6,3.78,3.69,3.2,3.46,3.79,2.96,2.9,:,:
Prov. Brabant wallon,:,:,:,:,:,:,:,:,:,:,:,1,1.2,1.5,1.49,2.24,2.61,2.94,2.94,2.87,3.06,2.59,2.62,:,:
Prov. Hainaut,:,:,:,:,:,:,:,:,:,:,:,2,2.8,3,3.31,5.07,5.13,5.56,5.43,5.27,6.18,5.66,5.5,:,:
Prov. Liège,:,:,:,:,:,:,:,:,:,:,:,3,2.7,3,2.95,4.12,4.81,4.99,4.88,4.47,4.71,4.13,4.47,:,:
Prov. Luxembourg (BE),:,:,:,:,:,:,:,:,:,:,:,0,0.4,0.5,0.51,0.65,0.68,0.7,0.74,0.55,0.54,0.41,0.51,:,:
Prov. Namur,:,:,:,:,:,:,:,:,:,:,:,8,7.5,8.5,7.96,8.45,8.67,7.75,7.54,6.55,7.02,6.92,7.2,:,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Severozapaden,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,252.96,:,249.3,224.48,228.08,221.26,247.94,:,:
Severen tsentralen,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,224.79,:,206.31,188.75,165.55,182.22,189.53,:,:
Severoiztochen,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,236.53,:,234.11,220.78,217.85,227.41,240.72,:,:
Yugoiztochen,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,223.03,:,204.17,241.24,244.16,243.99,256.64,:,:
Yugozapaden,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,35.12,:,37.26,39.39,38.36,39.94,43.01,:,:
Yuzhen tsentralen,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,111.78,:,91.51,116.17,117.96,118.5,126.75,:,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Praha,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
