,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,1.59,0.89,0.57,0.58,0.66,0.76,0.77,0.75,1.03,0.76,0.85,2.85,5.83,7.49,8.58,:,:,:,:,:,:,:,:,:,:
Prov. Antwerpen,88.48,78.65,99.21,91.18,108.24,107.45,83.38,104.97,119.59,108.18,100.37,91.2,85.78,92.11,97.53,:,:,:,:,:,:,:,:,:,:
Prov. Limburg (BE),156.5,153.82,159.43,154.66,177.35,173.19,160.11,179.85,204.03,204.75,182.87,184.3,192.89,206.21,203.52,:,:,:,:,:,:,:,:,:,:
Prov. Oost-Vlaanderen,255.31,223.93,269.54,286.28,318.3,316.83,308.56,303.09,345.27,357.5,331.13,313.5,307.04,325.24,327.18,:,:,:,:,:,:,:,:,:,:
Prov. Vlaams-Brabant,263.55,262.75,269.16,277.82,305.35,283.29,282.63,287.07,324.18,340.74,318.52,308.75,310.52,336.33,342.75,:,:,:,:,:,:,:,:,:,:
Prov. West-Vlaanderen,333.76,261.86,348.39,378.05,418.6,406.89,411.61,395.13,497.1,491.4,487.09,434.15,450.04,421.05,420.77,:,:,:,:,:,:,:,:,:,:
Prov. Brabant wallon,219.36,217.17,207.41,200.35,207.79,202.92,219.49,213.78,251.83,246.65,232.16,207.1,228.87,247.53,251.94,:,:,:,:,:,:,:,:,:,:
Prov. Hainaut,495.92,446.46,480.39,499.56,545.47,516.23,509.74,484.63,597.38,633.87,589.06,583.3,587.59,613.24,615.57,:,:,:,:,:,:,:,:,:,:
Prov. Liège,260.17,278.15,263.14,253.23,269.05,256.41,263.83,254.17,305.25,306.17,267.35,268.85,262.04,293.97,297.34,:,:,:,:,:,:,:,:,:,:
Prov. Luxembourg (BE),61.47,59.78,59.74,60.95,57.1,55.1,54.85,46.39,64.67,65.71,54.18,50.35,55.24,71.55,78.57,:,:,:,:,:,:,:,:,:,:
Prov. Namur,359.28,358.78,365.69,337.8,381.83,357.49,347.99,341.71,389.41,410.07,357.47,354.35,343.59,376.13,411.18,:,:,:,:,:,:,:,:,:,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Severozapaden,:,:,:,:,:,:,:,526.77,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Severen tsentralen,:,:,:,:,:,:,:,706.35,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Severoiztochen,:,:,:,:,:,:,:,872.12,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Yugoiztochen,:,:,:,:,:,:,:,691.82,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Yugozapaden,:,:,185.5,104.9,:,:,:,125.35,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Yuzhen tsentralen,:,:,:,:,:,:,:,322.73,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Praha,42.3,47.9,33.6,25,34,:,:,:,42.6,41.8,:,44.37,:,39.59,45.95,:,:,:,:,:,:,:,:,:,:
Střední Čechy,1249.5,1438,1307.6,1142.2,1757.9,:,:,:,1667.4,1576.5,:,1639.87,:,1506.05,1791.75,:,:,:,:,:,:,:,:,:,:
Jihozápad,1161.1,1274.3,1192,967.2,1542.5,:,:,:,1391.6,1266.8,:,1320.58,:,1203.3,1443.68,:,:,:,:,:,:,:,:,:,:
Severozápad,429.2,490.4,511.4,450.7,740,:,:,:,707.2,629.3,:,671.89,:,628.85,735.61,:,:,:,:,:,:,:,:,:,:
Severovýchod,935.9,995.6,963.8,830.1,1220.8,:,:,:,1190,1103,:,1153.03,:,1050.79,1247.44,:,:,:,:,:,:,:,:,:,:
Jihovýchod,1441.7,1868.1,1619.2,1368.3,2064.8,:,:,:,2005.8,1899.2,:,2067.18,:,1868.06,2089.75,:,:,:,:,:,:,:,:,:,:
Střední Morava,839.8,889.8,791.9,687,995.7,:,:,:,980.5,951.1,:,1000.68,:,870.35,1010.37,:,:,:,:,:,:,:,:,:,:
Moravskoslezsko,354.7,333.5,351.3,291.9,428.1,:,:,:,384.5,364.2,:,387.22,:,345.62,414.75,:,:,:,:,:,:,:,:,:,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Hovedstaden,:,:,:,:,:,:,348.3,303.6,335.9,367.9,:,:,:,:,372.42,:,:,:,:,:,:,:,:,:,:
Sjælland,:,:,:,:,:,:,1931.8,1819.6,2145.9,2278.7,:,:,:,:,2217.51,:,:,:,:,:,:,:,:,:,:
Syddanmark,:,:,:,:,:,:,2385.8,2224.7,2497.1,2803.1,:,:,:,:,2634.51,:,:,:,:,:,:,:,:,:,:
Midtjylland,:,:,:,:,:,:,2482.2,2428,2526.2,2923.4,:,:,:,:,2834.55,:,:,:,:,:,:,:,:,:,:
Nordjylland,:,:,:,:,:,:,1478.2,1444.3,1568.3,1743.8,:,:,:,:,1591.87,:,:,:,:,:,:,:,:,:,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Stuttgart,:,:,:,1143.6,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Karlsruhe,:,:,:,523.2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Freiburg,:,:,:,584.8,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Tübingen,:,:,:,888.8,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Oberbayern,:,:,:,1368.7,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Niederbayern,:,:,:,1419.5,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Oberpfalz,:,:,:,777,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Oberfranken,:,:,:,595.4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Mittelfranken,:,:,:,608.2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Unterfranken,:,:,:,877.8,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Schwaben,:,:,:,825.8,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Berlin,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Brandenburg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Bremen,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
