,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,0,0,0,0,0,0,0,0,:,0,0,0,0.1,0.1,0.04,0.05,0.08,0.07,0.12,0.08,0.06,0.05,0.07,:,:
Prov. Antwerpen,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0,0,0,0.04,0.01,0.03,0.01,0.06,0.02,0.02,0.03,:,:
Prov. Limburg (BE),0,0,0,0,0,0,0.1,0.2,0,0,0,0,0.1,0.1,0.04,0.05,0.02,0.05,0.04,0.01,0.01,0.03,0.02,:,:
Prov. Oost-Vlaanderen,0.1,0,0,0,0,0,0.2,0.1,0.1,0.1,0.1,0,0.1,0.1,0.09,0.08,0.08,0.06,0.07,0.04,0.04,0.03,0.04,:,:
Prov. Vlaams-Brabant,0.1,0.1,0,0.1,0.1,0.1,0.3,0.3,0.1,0.2,0.2,0,0.3,0.2,0.19,0.18,0.14,0.24,0.24,0.29,0.3,0.41,0.49,:,:
Prov. West-Vlaanderen,0,0,0.1,0.1,0,0,0.3,0.4,0.1,0.2,0.3,0,0.3,0.3,0.24,0.23,0.21,0.23,0.26,0.19,0.12,0.16,0.15,:,:
Prov. Brabant wallon,0.1,0.1,0,0.1,0.1,0.1,0.4,0.5,0.4,0.5,0.5,1,0.7,1,0.81,0.7,0.76,0.83,0.89,0.84,0.78,0.8,0.81,:,:
Prov. Hainaut,0.5,0.5,0.6,0.4,0.6,0.6,1.2,1.4,0.9,1.1,1.3,2,1.8,1.9,1.58,1.6,1.39,1.47,1.7,1.39,1.14,1.12,1.3,:,:
Prov. Liège,0.5,0.7,0.6,0.7,0.9,0.8,1.5,1.8,1.4,1.5,2,2,2.1,2.5,2.06,1.76,2.03,1.87,1.9,1.58,1.03,1.23,1.29,:,:
Prov. Luxembourg (BE),0.3,0.3,0.2,0.2,0.3,0.2,0.4,0.5,0.4,0.4,0.4,0,0.4,0.5,0.47,0.57,0.62,0.64,0.68,0.5,0.5,0.32,0.42,:,:
Prov. Namur,3,3.4,3.5,3.1,3.7,3.8,5.2,5.6,5.1,5.7,6.3,7,6.8,7.7,6.66,6.02,6.12,5.32,5.41,4.28,4.02,4.01,4,:,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:
