,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,0,0,0,0,0,0,0,0,:,:,0,0,0.4,0.5,0.18,0.26,0.27,0.32,0.49,0.32,0.25,0.21,0.3,:,:
Prov. Antwerpen,0.1,0,0,0,0,0,0.2,0.2,0.3,0.1,0.1,0,0.1,0,0.01,0.15,0.03,0.09,0.04,0.23,0.05,0.07,0.13,:,:
Prov. Limburg (BE),0,0,0,0,0,0,0.3,0.5,0.1,0.1,0.1,0,0.2,0.3,0.17,0.2,0.07,0.23,0.14,0.03,0.04,0.12,0.09,:,:
Prov. Oost-Vlaanderen,0.2,0.2,0.1,0,0,0,0.6,0.4,0.2,0.2,0.2,0,0.3,0.5,0.32,0.37,0.21,0.2,0.2,0.18,0.18,0.08,0.15,:,:
Prov. Vlaams-Brabant,0.2,0.2,0.1,0.2,0.2,0.3,1.1,1,0.4,0.8,0.9,1,1,0.8,0.86,0.87,0.55,0.93,0.96,1.18,1.24,1.72,1.92,:,:
Prov. West-Vlaanderen,0.1,0,0.2,0.2,0,0.1,1.1,1.5,0.6,0.7,1.3,1,1.2,1.6,1.11,1.03,0.77,1.03,0.89,0.76,0.34,0.41,0.65,:,:
Prov. Brabant wallon,0.3,0.2,0.1,0.3,0.4,0.5,1.2,1.9,2.1,1.8,2.2,3,3,4.2,3.47,3.12,2.83,3.96,3.73,2.99,3.13,2.84,3.73,:,:
Prov. Hainaut,1.7,1.9,2.1,1.6,2.4,2.6,4.1,5.2,3.3,4.7,5.5,7,7,7.8,7.28,7.3,4.78,6.45,6.44,4.85,4.16,3.58,5.87,:,:
Prov. Liège,1.6,2.5,2.4,2.8,3.6,3.6,5.7,6.9,5.3,7.1,8.6,10,8.5,11.1,9.94,8.04,7.82,8.57,7.59,6.09,4.26,4.49,5.62,:,:
Prov. Luxembourg (BE),0.9,0.9,0.6,0.5,0.9,0.7,1.4,1.7,1.5,1.5,1.4,1,1.3,1.7,1.84,2.17,2.07,2.63,2.34,1.64,1.63,0.92,1.69,:,:
Prov. Namur,9.1,12.4,12.7,11.1,15.2,16,18.3,21.4,19.5,24.7,25.1,29,25.5,27.4,28.09,25.13,20.1,21.98,20.5,15.15,14.64,13.66,16.77,:,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:
Severozapaden,:,:,:,:,:,:,:,8.16,68.17,44.05,146.05,148.87,106.6,87.98,143.62,108.54,105.64,124.18,81.01,39.29,19.86,31.87,24.12,:,:
Severen tsentralen,:,:,:,:,:,:,:,22.87,42.31,59.67,115.44,101.69,56.97,107.57,128.16,96.36,122.22,117.59,132.06,113.46,48.16,75.92,47.22,:,:
Severoiztochen,:,:,:,:,:,:,:,56.63,98.36,97.51,182.91,149.69,25.77,45.28,108.23,98.09,108.39,131.04,121,74.01,34.16,55.65,43.38,:,:
Yugoiztochen,:,:,:,:,:,:,:,4.74,18.78,26.13,61.37,89.26,53.75,64.42,113.52,92.74,131.03,92.08,104.96,164.94,136.03,165.66,138.91,:,:
Yugozapaden,:,:,0.2,0.1,:,:,:,0.2,0.5,0.2,2.44,1.82,3.72,5.79,6.8,7.18,12.49,5.23,9.56,2.06,1.72,5.85,5.5,:,:
Yuzhen tsentralen,:,:,:,:,:,:,:,1.11,5.35,8.11,37.82,29.72,25.97,24.58,28.16,19.64,31.17,12.03,24,38.74,39.35,40.84,40.29,:,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:
Praha,3.6,7.3,3.7,2.5,4.9,4.31,6.28,6.42,6.9,6.6,6.06,5.94,5.99,8.59,8.77,7.31,7.4,6.62,7.99,6.2,6.2,5.96,6.63,:,:
Střední Čechy,150,200.5,132.6,91.5,191.2,157.37,191.44,221.48,230.3,236.7,210.27,219.57,236.38,309.47,326.83,287.23,293.73,250.85,302.22,256.42,284.71,239.66,259.13,:,:
Jihozápad,196.3,230.4,161.5,83,203,184.79,196.31,227.97,219.5,241.2,224.53,213.41,229.96,275.26,297.49,242.75,247.88,216.44,273.9,224.6,241.71,195.01,219.12,:,:
