,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.04,:,:,:,:,:,:,:,:,:,:
Prov. Antwerpen,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0,0,0,:,:,:,:,:,:,:,:,:,:
Prov. Limburg (BE),0,0,0,0,0,0,0.1,0.2,0,0,0,0,0.1,0.1,0.04,:,:,:,:,:,:,:,:,:,:
Prov. Oost-Vlaanderen,0.1,0,0,0,0,0,0.2,0.1,0.1,0.1,0.1,0,0.1,0.1,0.09,:,:,:,:,:,:,:,:,:,:
Prov. Vlaams-Brabant,0.1,0.1,0,0.1,0.1,0.1,0.3,0.3,0.1,0.2,0.2,0,0.3,0.2,0.19,:,:,:,:,:,:,:,:,:,:
Prov. West-Vlaanderen,0,0,0.1,0.1,0,0,0.3,0.4,0.1,0.2,0.3,0,0.3,0.3,0.24,:,:,:,:,:,:,:,:,:,:
Prov. Brabant wallon,0.1,0.1,0,0.1,0.1,0.1,0.4,0.5,0.4,0.5,0.5,1,0.7,1,0.81,:,:,:,:,:,:,:,:,:,:
Prov. Hainaut,0.5,0.5,0.6,0.4,0.6,0.6,1.2,1.4,0.9,1.1,1.3,2,1.8,1.9,1.58,:,:,:,:,:,:,:,:,:,:
Prov. Liège,0.5,0.7,0.6,0.7,0.9,0.8,1.5,1.8,1.4,1.5,2,2,2.1,2.5,2.06,:,:,:,:,:,:,:,:,:,:
Prov. Luxembourg (BE),0.3,0.3,0.2,0.2,0.3,0.2,0.4,0.5,0.4,0.4,0.4,0,0.4,0.5,0.47,:,:,:,:,:,:,:,:,:,:
Prov. Namur,3,3.4,3.5,3.1,3.7,3.8,5.2,5.6,5.1,5.7,6.3,7,6.8,7.7,6.66,:,:,:,:,:,:,:,:,:,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:
Severozapaden,:,:,:,:,:,:,:,148.6,237,197.2,243.98,250.14,220.5,245.2,253.68,:,:,:,:,:,:,:,:,:,:
Severen tsentralen,:,:,:,:,:,:,:,155.5,173.5,175.8,210.93,214.13,205.2,217.38,216.81,:,:,:,:,:,:,:,:,:,:
Severoiztochen,:,:,:,:,:,:,:,168.7,197.1,217.2,227.6,232.7,209.1,224.56,228.47,:,:,:,:,:,:,:,:,:,:
Yugoiztochen,:,:,:,:,:,:,:,128.5,132.5,130.8,162.62,178.06,180.5,200.97,216.04,:,:,:,:,:,:,:,:,:,:
Yugozapaden,10.8,5.5,7.6,18.3,:,:,:,10.7,9.5,12.5,16.76,19.42,20.9,26.67,27.95,:,:,:,:,:,:,:,:,:,:
Yuzhen tsentralen,:,:,:,:,:,:,:,44.6,59.8,58.7,79.93,83.99,79.1,98.89,91.19,:,:,:,:,:,:,:,:,:,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:
Praha,2.1,2.8,1.6,1.8,1.6,:,:,:,2.3,2.1,2.32,2.1,2.1,2.58,2.33,:,:,:,:,:,:,:,:,:,:
Střední Čechy,71.7,77.9,65.3,68.8,62.5,:,:,:,82.7,79.7,83.94,86.24,91.81,94.75,88.57,:,:,:,:,:,:,:,:,:,:
Jihozápad,73.3,78.5,71.4,61,60.4,:,:,:,79.3,78.3,79.32,79.71,81.8,82.79,77.34,:,:,:,:,:,:,:,:,:,:
Severozápad,22.6,24.3,22.7,22.4,15,:,:,:,27.3,27.3,29.43,30.05,32.99,36.35,31.11,:,:,:,:,:,:,:,:,:,:
Severovýchod,46.8,50.8,44.9,45.8,51.8,:,:,:,58.3,58.7,60,60.2,63.27,64.17,61.55,:,:,:,:,:,:,:,:,:,:
Jihovýchod,86.4,88.2,85.5,71.1,70,:,:,:,79.7,83.9,88.33,88.69,93.79,96.47,89.55,:,:,:,:,:,:,:,:,:,:
Střední Morava,35.2,33.4,31.9,21.6,28.3,:,:,:,35.6,35.9,40.67,41.42,42.93,46.69,42.95,:,:,:,:,:,:,:,:,:,:
Moravskoslezsko,18.1,18.3,16.9,14.9,18.3,:,:,:,20.6,20.6,21.45,21.12,23.01,22.78,21.75,:,:,:,:,:,:,:,:,:,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:
Hovedstaden,:,:,:,:,:,:,6.7,8.5,6.9,8.5,8.7,5.4,5.8,8.7,7.9,:,:,:,:,:,:,:,:,:,:
Sjælland,:,:,:,:,:,:,26,40.4,29.8,34.4,39,28.5,23.6,46,43.6,:,:,:,:,:,:,:,:,:,:
Syddanmark,:,:,:,:,:,:,36.1,55.4,48.7,46.6,48.8,50.2,31.9,52.6,48.3,:,:,:,:,:,:,:,:,:,:
Midtjylland,:,:,:,:,:,:,23.6,33.1,29.3,25.9,44.3,39.7,40,42.8,41.4,:,:,:,:,:,:,:,:,:,:
Nordjylland,:,:,:,:,:,:,22.3,28,32.7,27.4,25.7,26.8,27.8,27.1,24.9,:,:,:,:,:,:,:,:,:,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:
Stuttgart,:,:,:,29.5,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Karlsruhe,:,:,:,10.4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Freiburg,:,:,:,8.4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Tübingen,:,:,:,22.7,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Oberbayern,:,:,:,30.1,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Niederbayern,:,:,:,18.4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Oberpfalz,:,:,:,23.8,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Oberfranken,:,:,:,23,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Mittelfranken,:,:,:,21,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Unterfranken,:,:,:,35.9,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Schwaben,:,:,:,18.3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Berlin,0,0,0,0.1,0.1,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Brandenburg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Bremen,0.2,0.1,0.1,0.2,0.2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Hamburg,0.6,0.3,0.3,0.2,0.2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Darmstadt,:,:,:,12.1,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
